"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"433","not-burned",737.651001,1.424020052,0.475120991,1125.199951,219.2160034,0.802272975,2097.805908,"12",26.48271976,81.75790131,7.525334603,40.52444223,236.3643882,886.0016988,9.10869249420371e-06,"1"
"434","not-burned",832.3839722,0.717648983,0.461714,2134.48999,3684.52002,0.48012501,10559.0166,"12",25.05815545,90.85159706,4.777913986,69.61944217,214.9050536,64.89581306,0.0005955902977126,"1"
"435","not-burned",762.9420166,1.264039993,0.555433989,1264.430054,30.39979935,0.802272975,2987.388672,"4",20.47513738,55.84197061,4.397103423,70.91455489,172.4561207,1223.827004,0.0818823560062793,"1"
"436","not-burned",758.6469727,4.090260029,0.482683986,4092.699951,334.3980103,0.48012501,6698.171875,"12",29.8798437,55.68055377,9.737390108,32.12018105,54.30201119,838.4968033,8.74514469917733e-06,"1"
"437","not-burned",743.7000122,1.981520057,0.56794101,7820.839844,1599.969971,0.48012501,2494.450684,"4",27.78182339,40.41997503,14.83329407,15.20845491,62.34811548,777.3783004,2.44120869510328e-07,"1"
"438","not-burned",776.6290283,8.929780006,0.534009993,4064.48999,219.2160034,0.48012501,7152.677734,"4",24.29211303,75.68713456,6.294993451,41.50750744,251.9266947,265.3959147,3.90505480637576e-06,"1"
"439","not-burned",800.9489746,3.810970068,0.595721006,2433.689941,605.7119751,0.802272975,1501.638916,"4",22.98295689,92.82702925,15.27642981,91.36384385,149.7632176,1046.484674,0.345383925921921,"1"
"440","not-burned",767.2810059,2.127300024,0.458148986,634.7659912,823.0430298,0.802272975,1032.250854,"12",21.08939862,35.70870835,7.033383616,17.52614863,172.1658623,324.1029604,2.83776520031769e-07,"1"
"441","not-burned",811.1430054,0.576478004,0.643361986,7198.080078,1278.23999,1.103440046,2347.879639,"3",27.88914997,54.70412991,5.371355734,79.36686809,235.4266438,29.91402281,0.0364954022138069,"1"
"442","not-burned",823.677002,1.908480048,0.460040003,151.9989929,2707.120117,0.48012501,7514.715332,"4",27.45365758,50.8637224,11.77516853,51.20249703,32.20822225,500.5839995,0.000942191459554179,"1"
"443","not-burned",821.1290283,1.429949999,0.496113986,2338.409912,4189.109863,0.48012501,9988.957031,"4",23.70138793,87.10697272,14.93836833,43.87054527,269.3510832,1042.957013,1.18885974877901e-05,"1"
"444","not-burned",793.1110229,1.536659956,0.665705979,10083.40039,42.9917984,1.103440046,2302.571045,"4",23.90883454,41.24026999,9.707895164,77.6744783,99.75913199,461.511754,0.0739537421058317,"1"
"445","not-burned",775.1900024,6.314549923,0.589022994,1922.890015,125.3420029,0.802272975,2429.892334,"4",28.90144626,76.48014131,8.671827459,53.48435186,54.97478678,467.8624614,0.000142868737409209,"1"
"446","not-burned",707.2050171,1.894400001,0.563808978,9588.469727,480.6629944,0.48012501,919.0596924,"4",28.03757333,79.97266167,11.13892423,74.82589248,143.106005,131.2864655,0.00601474988748099,"1"
"447","not-burned",817.6409912,0.786827981,0.560772002,709.6900024,1354.410034,0.802272975,2571.614014,"4",22.3791823,77.02904008,10.20544128,34.29509294,22.04960315,117.3109061,1.17143333990834e-06,"1"
"448","not-burned",797.09198,2.095000029,0.469258994,6032.120117,3034.649902,0.48012501,3491.2146,"12",24.85096697,91.25159473,7.577309599,28.59229505,1.069301405,42.12442655,1.56143725160079e-07,"1"
"449","not-burned",802.7069702,2.041879892,0.510821998,4651.169922,3611.310059,0.48012501,3585.886963,"4",25.84150321,79.65545545,13.26389234,55.80462357,49.08619808,297.7043155,0.00020108087203446,"1"
"450","not-burned",789.0969849,2.669840097,0.565397978,1096.079956,442.6279907,0.802272975,2666.87793,"4",25.69662974,88.75907299,12.50071119,71.43584025,191.497195,294.3740592,0.00184106696970962,"1"
"451","not-burned",733.9520264,1.151720047,0.437631994,1399.709961,1305.780029,1.103440046,1479.317749,"15",30.24438581,70.36866145,12.62960131,82.98233674,118.7187412,194.3911007,0.131102349737754,"1"
"452","not-burned",744.7819824,1.969190001,0.597612023,838.6160278,286.7909851,0.802272975,2773.720703,"4",29.38824087,94.58702866,7.223713892,40.88613318,172.9808191,39.25986867,6.73006419064376e-07,"1"
"453","not-burned",718.3369751,2.762340069,0.593008995,471.9320068,408.9869995,1.103440046,1509.312134,"4",26.37668871,78.05713158,3.704688399,42.95642804,163.2957713,495.6603201,8.10375891901403e-06,"1"
"454","not-burned",728.0109863,2.191410065,0.553444982,8778.799805,367.321991,0.48012501,3250.361816,"4",22.00176674,81.0825199,6.390310991,42.69277018,106.9494322,694.3679209,1.63325741313617e-05,"1"
"455","not-burned",830.5540161,0.802070975,0.342563003,30.39979935,3834.22998,0.48012501,9097.058594,"4",30.00033793,39.57129915,12.82855963,19.03817302,127.8714035,704.8429751,3.12148865364175e-06,"1"
"456","not-burned",755.7150269,1.435160041,0.525233984,4866.339844,1408.27002,0.48012501,4049.453125,"4",26.3736172,86.13693391,8.730969638,55.39074263,163.7876329,638.1201821,0.000172430852253652,"1"
"457","not-burned",758.1469727,1.696349978,0.621842027,1696.410034,860.9099731,1.103440046,2069.196533,"4",25.9273844,50.07487941,14.05017194,79.40723289,207.4270161,1006.242179,0.148589631079133,"1"
"458","not-burned",720.5859985,2.528850079,0.451288015,7321.870117,280.2720032,0.48012501,2278.362549,"4",27.20674114,54.73358444,14.47247383,67.37773844,10.10112056,261.3518265,0.0322198755016239,"1"
"459","not-burned",808.026001,1.166540027,0.658551991,8979.679688,1082.51001,0.672481,1373.384399,"9",28.52153877,42.00748748,3.991390923,35.79707729,181.7920269,167.7056324,1.68216780336145e-06,"1"
"460","not-burned",739.6400146,1.790750027,0.464601994,8336.700195,583.9609985,0.48012501,1672.264893,"4",21.73262844,49.48083879,7.62043796,42.3666598,119.3679343,558.8527003,0.000150325439913124,"1"
"461","not-burned",819.8239746,0.446788996,0.459908009,2100.01001,2327.919922,0.802272975,5679.230957,"12",22.31920007,62.05729359,7.5526991,57.15219743,9.01971791,901.6307927,0.00309599335814029,"1"
"462","not-burned",803.8469849,0.346056014,0.442786008,4544.22998,1698.310059,0.48012501,13043.77832,"12",20.4475089,91.85719916,7.857174122,30.53301744,255.495328,463.1424854,1.86090638815283e-07,"1"
"463","not-burned",799.7020264,0.558948994,0.409548014,1222.060059,2252.459961,0.48012501,7877.770508,"12",23.83013244,84.00319583,6.572841785,54.35783806,2.675409622,224.8555584,0.000224051767405758,"1"
"464","not-burned",795.8129883,1.945250034,0.316150993,2658.719971,3887.01001,0.48012501,10034.37207,"12",29.07480378,68.95261356,11.10300682,67.294045,264.1001299,1128.270342,0.0299933784857044,"1"
"465","not-burned",757.7869873,2.04279995,0.61976701,4122.279785,815.7119751,1.103440046,3398.800049,"4",20.82564819,76.90520158,13.70080497,45.31972869,258.143552,949.8075389,1.24570921894016e-05,"1"
"466","not-burned",748.7769775,0.809081972,0.625925004,1016.01001,807.742981,0.802272975,1229.595459,"4",27.93250864,91.12336522,11.34218889,73.96492731,160.4794752,431.0414219,0.00232496557846112,"1"
"467","not-burned",735.059021,1.128859997,0.524109006,2814.23999,355.8200073,1.103440046,3330.407715,"4",30.33436072,92.12124482,13.3254754,63.04232018,155.8620134,1179.006176,0.00254707568720143,"1"
"468","not-burned",816.742981,0.659002006,0.499054015,214.9589996,669.4860229,0.802272975,3178.632324,"4",26.80297583,77.07622366,9.864643938,26.21058564,18.19008682,1157.323448,3.16224967247235e-06,"1"
"469","not-burned",804.6669922,1.746150017,0.402217001,1572.880005,3291.050049,0.48012501,10809.50977,"12",21.57286173,77.38412296,12.39644439,54.97657844,62.13398792,403.2042583,0.000306279086313043,"1"
"470","not-burned",820.2979736,3.197429895,0.520892024,3441.76001,3048.629883,0.48012501,2342.559814,"4",21.69021744,56.63681927,12.42635114,60.81303716,196.3025834,438.3313939,0.00134147029307676,"1"
"471","not-burned",753.9110107,1.015810013,0.566362023,3903.030029,171.9669952,1.103440046,4270.061523,"4",28.17069241,68.93500096,10.13304056,36.98983562,242.1603203,315.8414855,1.77207561153952e-06,"1"
"472","not-burned",821.0930176,0.586705029,0.492745012,1526.359985,1957.189941,0.802272975,2566.758057,"4",23.04309561,86.83590161,9.685726574,88.12112104,131.4614249,1222.032752,0.610356203868989,"1"
"473","not-burned",805.8900146,1.444300056,0.627497971,5101.100098,1282.569946,1.103440046,2859.681641,"9",24.61884571,47.83464156,6.460443149,22.21201472,186.275828,1086.994826,4.58365230927806e-07,"1"
"474","not-burned",746.434021,1.02579999,0.609166026,435.2590027,30.39979935,1.103440046,4460.903809,"4",28.9295142,48.47855847,14.33788854,24.51800863,269.550614,469.8866527,2.06756439268196e-07,"1"
"475","not-burned",816.7440186,0.99089402,0.337085009,128.9750061,4129.22998,0.895577013,10674.18066,"4",29.32396557,53.43633694,10.67636918,38.86218217,110.2880558,1049.431884,0.000330939609672004,"1"
"476","not-burned",721.473999,2.53260994,0.545341015,767.2559814,96.13259888,1.103440046,1533.608521,"4",25.01792775,71.65848625,13.11277598,55.1736513,207.4974599,630.8128677,0.000276242272451762,"1"
"477","not-burned",795.4639893,1.147349954,0.319956988,271.9039917,4603.339844,0.48012501,6990.630371,"12",22.1427576,36.43901791,14.37912794,36.56449136,63.57843767,662.3345293,0.000147787236772835,"1"
"478","not-burned",826.5839844,0.88805598,0.371630013,184.9149933,4302.299805,0.895577013,11149.1416,"4",24.8829549,36.61080197,14.96333205,41.66635202,115.6350183,387.4870321,0.000239219305521875,"1"
"479","not-burned",806.3989868,2.282660007,0.389171988,1246.390015,2393.100098,0.48012501,8201.242188,"12",27.53691224,45.51179002,8.944093659,27.43018809,228.1818805,915.6576919,5.43775373192422e-06,"1"
"480","not-burned",751.9249878,1.39549005,0.459344,299.4030151,1142.319946,1.103440046,5030.224121,"12",22.94538969,91.35771906,9.844963628,30.02907614,10.53997257,311.5329134,4.89843724582373e-07,"1"
"481","not-burned",796.0969849,1.954920053,0.537841022,1091.430054,818.5390015,1.103440046,5309.095215,"4",25.34372437,75.58198645,4.169233312,43.56678824,114.0421642,106.1763927,9.83826133126153e-06,"1"
"482","not-burned",758.2399902,3.118370056,0.546491027,4738.180176,273.5979919,0.48012501,3363.266846,"4",20.81443308,51.84343216,14.97810458,57.1314441,110.5437549,921.5250915,0.0028504595830868,"1"
"483","not-burned",815.4710083,0.689833999,0.455015987,5249.310059,1784.290039,0.48012501,4294.98584,"12",21.45830447,53.74081568,13.27213443,61.1634992,75.09133978,353.5048618,0.00282562848648749,"1"
"484","not-burned",749.9450073,1.638599992,0.548873007,85.9835968,1579.910034,1.103440046,3009.73291,"4",26.72953825,84.77526552,9.572829593,47.58438642,171.7631181,761.0805967,3.2178444311895e-05,"1"
"485","not-burned",769.6699829,3.332269907,0.555352986,2918.379883,679.7600098,1.103440046,4434.307617,"4",21.03052235,74.59369914,10.42756272,42.79445418,4.080529163,957.0931999,6.14349812260911e-05,"1"
"486","not-burned",805.7290039,1.925359964,0.499141991,1876.189941,4213.200195,0.48012501,12529.91504,"4",22.09697458,71.78511655,10.83284317,59.16344426,26.79698691,546.2863629,0.00107103083050386,"1"
"487","not-burned",796.6259766,0.820783973,0.585735977,1459.189941,3963.649902,0.48012501,8216.833984,"4",21.07303088,70.42177158,8.990573373,69.26403716,175.9660934,841.0367101,0.00451235865969002,"1"
"488","not-burned",808.4719849,0.586049974,0.392030001,3283.179932,1734.920044,0.48012501,10761.22559,"12",30.40966496,58.51656594,6.231415994,26.87115433,25.87254676,257.7220325,1.85557455824674e-06,"1"
