"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Precipitation","Wind Speed","Prob_fogo","HasFire_Predict"
"318","not-burned",720.2470093,2.231600046,0.553864002,3559.370117,634.7659912,3.511869907,3032.219971,"4",23.48697278,34.64999443,29.2104038,16.19833883,2.22044604925031e-16,"1"
"319","not-burned",660.8850098,3.11006999,0.402336001,560.5440063,299.4030151,0.895577013,1521.209961,"15",26.80656039,65.62444806,23.31046492,7.629903289,2.22044604925031e-16,"1"
"320","not-burned",681.9400024,0.766160011,0.560259998,3364.639893,1096.5,0.895577013,2413.870117,"4",24.73285631,55.86793558,51.7022777,12.62027189,2.22044604925031e-16,"1"
"321","not-burned",811.3369751,2.454879999,0.320037991,2259.629883,3431.27002,1.533360004,4386.950195,"41",25.7271665,81.69660982,71.68979878,13.49966752,2.22044604925031e-16,"1"
"322","not-burned",645.3829956,1.439440012,0.451894999,1203.77002,818.5390015,2.717230082,843.0120239,"4",26.23346777,82.29591271,42.38627209,7.910216062,2.22044604925031e-16,"1"
"323","not-burned",631.2399902,2.817169905,0.408881992,3847.830078,1063.560059,0.895577013,2890.540039,"12",28.64186935,44.10559441,72.98979352,4.517560389,2.22044604925031e-16,"1"
"324","not-burned",770.1669922,0.825700998,0.601072013,67.97599792,1551.579956,1.533360004,4044.889893,"4",23.28938751,40.31891886,0.816562545,13.37976716,0.748820458648899,"1"
"325","not-burned",701.9349976,2.793499947,0.525887012,4135.27002,1418.079956,0.895577013,2997.429932,"4",25.89061817,68.91659463,72.85585384,13.27984647,2.22044604925031e-16,"1"
"326","not-burned",682.71698,2.001780033,0.494764,60.79959869,1255.630005,3.511869907,1349.290039,"4",24.90605024,57.36916301,2.191825755,12.20010918,0.292922290663062,"1"
"327","not-burned",775.6989746,5.148240089,0.323076993,1891.640015,503.2059937,1.533360004,1329.619995,"12",26.66372289,85.24076218,28.44326142,11.32079321,2.22044604925031e-16,"1"
"328","not-burned",841.1060181,0.840909004,0.588524997,1250.829956,995.7960205,1.533360004,2606.949951,"4",25.06233564,60.9202094,27.28939455,14.25387243,2.22044604925031e-16,"1"
"329","not-burned",654.0839844,2.883130074,0.533803999,1441.98999,742.1539917,1.533360004,920.0650024,"12",28.18389985,51.9720254,77.82230093,8.108505484,2.22044604925031e-16,"1"
"330","not-burned",738.4299927,2.342129946,0.510088027,2754.330078,480.6629944,3.122620106,1724.5,"4",24.64813299,64.8403113,57.10848988,11.66223052,2.22044604925031e-16,"1"
"331","not-burned",631.5120239,4.834300041,0.447109014,1527.569946,135.9519958,0.895577013,2326.72998,"4",29.44078927,57.7738861,21.08153898,12.14858845,2.79566532027852e-13,"1"
"332","not-burned",709.3510132,2.70810008,0.568461001,3602.72998,60.79959869,1.103440046,4566.549805,"4",22.63701303,58.31207977,33.99482777,11.30858809,2.22044604925031e-16,"1"
"333","not-burned",664.5139771,0.901804984,0.388431013,1794.619995,465.0270081,0.895577013,3370.949951,"12",27.39239288,62.35348725,45.6255732,15.05260531,2.22044604925031e-16,"1"
"334","not-burned",698.0159912,1.400089979,0.564109981,821.3569946,1340.699951,3.511869907,2116.879883,"4",27.67367882,88.80540784,4.951765444,13.13080847,0.000837218406202329,"1"
"335","not-burned",645.3270264,1.489959955,0.600495994,942.8839722,761.8170166,1.533360004,408.9869995,"4",24.91770072,88.16329199,59.3826142,9.517776658,2.22044604925031e-16,"1"
"336","not-burned",668.6079712,0.53095597,0.490857005,1543.52002,1161.569946,2.717230082,1747.660034,"4",26.38719068,49.84615128,12.0629849,8.640198286,3.682159429742e-07,"1"
"337","not-burned",651.8480225,3.179399967,0.537127972,30.39979935,67.97599792,3.511869907,517.6900024,"4",21.45786843,69.75752855,45.54832948,12.77234228,2.22044604925031e-16,"1"
"338","not-burned",647.4329834,1.925680041,0.423076004,1818.150024,1240.069946,2.717230082,1645.52002,"4",28.21484089,94.34227305,63.42199456,14.92066371,2.22044604925031e-16,"1"
"339","not-burned",708.8480225,1.641459942,0.458885014,1793.589966,405.5840149,3.511869907,396.3649902,"4",27.26327004,90.44804685,58.92570208,16.138145,2.22044604925031e-16,"1"
"340","not-burned",657.7490234,2.391330004,0.346322,644.1599731,1366.300049,2.717230082,1548.300049,"12",22.82375618,84.95249736,63.79905105,14.07942663,2.22044604925031e-16,"1"
"341","not-burned",637.6939697,0.306757003,0.495314986,558.065979,135.9519958,3.156620026,769.0609741,"4",29.47072766,87.1816079,79.93135559,6.686391946,2.22044604925031e-16,"1"
"342","not-burned",682.2310181,3.71875,0.440786004,4019.790039,1165.150024,0.895577013,2483.310059,"12",24.09608994,78.70225995,43.06569038,13.9092403,2.22044604925031e-16,"1"
"343","not-burned",830.1040039,1.602380037,0.638302028,1044.709961,1315.650024,1.533360004,2342.560059,"4",29.72958467,40.99833298,28.87132867,11.13629619,2.22044604925031e-16,"1"
"344","not-burned",714.723999,2.265300035,0.478296012,1308.599976,310.0180054,3.511869907,623.7520142,"4",29.86767562,79.95498245,59.53488287,13.63604578,2.22044604925031e-16,"1"
"345","not-burned",770.0009766,5.46626997,0.582572997,856.6060181,448.8479919,1.533360004,109.6080017,"4",27.22408468,94.9103499,40.27490988,11.16859481,2.22044604925031e-16,"1"
"346","not-burned",648.7680054,3.578799963,0.431203991,2909.820068,565.4689941,0.895577013,1408.27002,"12",23.1843534,59.33936585,56.97542333,15.61672909,2.22044604925031e-16,"1"
"347","not-burned",713.6409912,3.561259985,0.564509988,1405.640015,346.6109924,1.533360004,1853.140015,"4",25.67153727,93.36157652,78.1524899,12.22409885,2.22044604925031e-16,"1"
"348","not-burned",847.0180054,0.311515987,0.254487991,1536.319946,1896.030029,1.533360004,2015.119995,"15",24.21219234,68.40560397,14.18328172,12.36460843,1.21106776761793e-08,"1"
"349","not-burned",606.40802,3.191910028,0.438282996,1880.119995,788.6389771,0.895577013,538.6859741,"12",29.91748509,88.06170014,44.21057459,11.39817492,2.22044604925031e-16,"1"
"350","not-burned",702.9359741,0.607508004,0.542316973,1464.25,339.8800049,3.511869907,2529.219971,"4",29.5465584,60.60785307,36.54192809,7.850546637,2.22044604925031e-16,"1"
"351","not-burned",663.4229736,1.706609964,0.474011004,946.7960205,577.5960083,1.103440046,1016.01001,"4",29.32353102,62.54376074,48.04212762,6.328559563,2.22044604925031e-16,"1"
"352","not-burned",651.6489868,4.436950207,0.448031992,3045.600098,1719.670044,0.895577013,1822.209961,"12",27.13644398,73.03924664,34.91312199,6.034753507,2.22044604925031e-16,"1"
"353","not-burned",735.6469727,3.424710035,0.580581009,1349.969971,288.3980103,1.533360004,722.5949707,"4",28.85202067,72.61063375,68.47887198,5.831097346,2.22044604925031e-16,"1"
"354","not-burned",587.7390137,1.827880025,0.604371011,1456.969971,128.9750061,0.895577013,498.5939941,"3",22.06017462,37.23459906,36.48747446,5.750143692,2.22044604925031e-16,"1"
"355","not-burned",607.9030151,2.939510107,0.418341994,2395.22998,395.196991,0.895577013,671.5529785,"12",23.01951634,51.08813098,41.15706009,9.347152465,2.22044604925031e-16,"1"
"356","not-burned",632.4119873,1.226899981,0.561461985,720.6740112,151.9989929,3.156620026,346.6109924,"4",28.33416871,84.13774614,53.7938978,7.756464515,2.22044604925031e-16,"1"
"357","not-burned",605.6400146,2.062079906,0.524141014,1196.449951,30.39979935,0.895577013,323.1539917,"4",23.51629689,47.30371416,79.06781661,10.12759035,2.22044604925031e-16,"1"
"358","not-burned",764.257019,9.396369934,0.595304012,860.3729858,1307.540039,4.193270206,3433.560059,"4",25.92726913,75.20576002,44.01695015,11.32459831,2.22044604925031e-16,"1"
"359","not-burned",606.5709839,2.698090076,0.530970991,946.7960205,151.9989929,0.895577013,438.4320068,"4",26.34712143,73.79375862,2.384597006,4.818970017,0.190377196754322,"1"
"360","not-burned",662.5800171,3.22239995,0.447077006,2343.149902,1619.199951,2.717230082,2127.120117,"4",29.25606102,49.84249802,8.262981216,3.463123536,0.00025408864475098,"1"
"361","not-burned",839.2750244,0.449880004,0.325652003,974.690979,4364.140137,1.533360004,2760.360107,"41",30.56368964,68.58882037,44.75969995,12.76722057,2.22044604925031e-16,"1"
"362","not-burned",720.8599854,7.212309837,0.599734008,1307.540039,354.5190125,1.533360004,1822.209961,"4",25.07983979,87.28027137,26.64015659,7.696725761,2.22044604925031e-16,"1"
"363","not-burned",650.5750122,4.267859936,0.536121011,720.6740112,30.39979935,3.511869907,1098.189941,"4",25.3297274,44.71360357,3.458753347,5.965516782,0.128928543210201,"1"
"364","not-burned",708.7600098,2.227540016,0.524893999,818.5390015,30.39979935,3.511869907,1556.339966,"4",29.09094805,62.94019773,60.70506312,8.305903749,2.22044604925031e-16,"1"
"365","not-burned",673.9730225,0.534506023,0.534597993,1772.599976,1487.109985,1.103440046,4209.25,"4",23.63810301,40.45436434,69.8088679,10.97127223,2.22044604925031e-16,"1"
"366","not-burned",710.7420044,2.807120085,0.523633003,1526.660034,1246.76001,1.103440046,2759.860107,"4",26.49006458,37.5489087,21.24367524,12.57593227,3.73192635714942e-13,"1"
"367","not-burned",844.7979736,1.162590027,0.247226998,109.6080017,3309.110107,1.533360004,886.2990112,"9",27.52778335,45.51387504,66.48985051,9.598500503,2.22044604925031e-16,"1"
"368","not-burned",628.7780151,1.951730013,0.532544017,1305.420044,407.8559875,3.156620026,2383.620117,"4",26.91264509,74.00698149,24.66958679,14.28062435,2.22044604925031e-16,"1"
"369","not-burned",709.132019,12.64760017,0.490714997,2794.469971,565.4689941,3.156620026,4111.509766,"4",22.45343102,73.83903108,58.59422909,4.794254099,2.22044604925031e-16,"1"
"370","not-burned",700.2780151,1.742110014,0.538190007,547.1959839,615.5490112,1.533360004,2024.949951,"4",27.62191686,89.20343512,86.38744043,8.314195981,2.22044604925031e-16,"1"
"371","not-burned",688.3640137,3.712290049,0.51207602,1340.699951,674.9849854,4.193270206,834.75,"4",22.10908395,72.14499115,74.50850915,6.237595964,2.22044604925031e-16,"1"
"372","not-burned",673.6719971,0.774613023,0.553974986,826.9639893,96.13259888,4.193270206,455.9970093,"4",24.70651225,94.09506851,78.06595482,8.209966231,2.22044604925031e-16,"1"
"373","not-burned",783.1760254,8.867389679,0.557259023,1046.920044,366.0620117,1.533360004,2421.320068,"4",25.2836218,50.84875437,79.85964661,10.55191242,2.22044604925031e-16,"1"
"374","not-burned",696.117981,2.109630108,0.518460989,2757.179932,0,4.193270206,2761.030029,"4",22.81575428,42.15315208,43.22214517,5.131108603,2.22044604925031e-16,"1"
"375","not-burned",731.8359985,2.231899977,0.572229028,245.0910034,541.2529907,12.55029964,1354.410034,"4",26.14468108,86.77222671,53.91631058,14.94469687,2.22044604925031e-16,"1"
"376","not-burned",670.1970215,1.972659945,0.514235973,243.197998,707.0809937,1.103440046,6130.370117,"4",30.23321093,56.16394217,77.75393248,13.45671749,2.22044604925031e-16,"1"
"377","not-burned",641.7299805,6.596280098,0.419663996,2396.959961,30.39979935,3.511869907,632.5789795,"15",21.69023953,38.79311327,78.52770676,14.24652314,2.22044604925031e-16,"1"
"378","not-burned",695.367981,0.622808993,0.515178978,2206.030029,367.321991,8.120900154,537.8270264,"4",23.02460348,38.43544768,71.95128364,11.70612358,2.22044604925031e-16,"1"
"379","not-burned",673.2609863,2.883510113,0.499354988,491.1239929,722.5949707,3.511869907,1229.969971,"4",26.31961902,53.49456317,2.192166424,16.40425176,0.201998946423833,"1"
"380","not-burned",836.2650146,0.131807998,0.395554006,2374.48999,1533.609985,1.533360004,3148.97998,"12",22.15362546,43.44534469,39.17813439,13.25638719,2.22044604925031e-16,"1"
"381","not-burned",664.4780273,1.52541995,0.527378976,2672.76001,1891.640015,3.156620026,3305.899902,"4",28.2152029,80.4659551,69.66628589,13.87299557,2.22044604925031e-16,"1"
"382","not-burned",681.7390137,1.893589973,0.487313002,1006.409973,911.9940186,1.533360004,2711.209961,"4",29.04073466,45.65321721,32.84098965,8.149612707,2.22044604925031e-16,"1"
"383","not-burned",665.309021,1.733160019,0.440182,2778.379883,705.117981,1.533360004,1694.22998,"12",26.85371522,55.41810716,30.41094147,3.399306804,2.22044604925031e-16,"1"
"384","not-burned",610.6069946,1.942280054,0.427471012,2556.47998,1019.190002,2.717230082,885.2550049,"4",21.73668439,66.79409945,7.025978876,14.20110418,0.000293095416645317,"1"
"385","not-burned",660.3569946,4.6167202,0.520937026,3343.97998,212.798996,8.120900154,517.6900024,"4",26.11671202,48.06676731,74.6493709,7.897572364,2.22044604925031e-16,"1"
"386","not-burned",672.7680054,2.188060045,0.484849006,171.9669952,182.3990021,3.156620026,2439,"4",29.62211215,77.16978082,73.01256939,3.565493752,2.22044604925031e-16,"1"
"387","not-burned",708.1710205,15.52060032,0.366795987,5675.080078,1157.589966,2.717230082,2229.98999,"4",22.53005687,42.05210389,82.86042904,4.169406942,2.22044604925031e-16,"1"
"388","not-burned",637.8029785,4.42098999,0.440627009,1854.390015,219.2160034,8.120900154,480.6629944,"4",27.40507956,78.11182688,11.18682457,7.031204255,5.84835880771728e-07,"1"
"389","not-burned",622.4169922,4.651850224,0.549409986,530.9099731,214.9589996,3.511869907,652.7109985,"4",29.70333729,83.40893714,22.86847227,8.073585895,2.22044604925031e-16,"1"
"390","not-burned",698.9329834,2.200829983,0.499733001,3288.379883,1161.569946,12.55029964,1700.76001,"4",27.39622525,54.75104541,55.48118144,5.474777308,2.22044604925031e-16,"1"
"391","not-burned",663.7490234,21.09300041,0.472265989,5113.859863,1544.420044,2.717230082,2093.840088,"4",30.20274565,76.65163893,43.46191449,11.06998085,2.22044604925031e-16,"1"
"392","not-burned",706.1740112,1.49308002,0.523532987,4797.490234,2655.939941,3.156620026,4213.419922,"4",23.68637066,71.15371126,15.32458521,7.851463277,1.3026445573884e-09,"1"
"393","not-burned",625.0620117,3.970609903,0.404363006,6035.560059,1374.72998,2.717230082,2767.879883,"12",26.52899214,79.10395293,0.658717039,12.61876305,0.67694230913296,"1"
"394","not-burned",664.0960083,2.498840094,0.388668001,5969.52002,1210.660034,2.717230082,2034.969971,"12",28.98993246,38.43713154,33.71496746,15.29077189,2.22044604925031e-16,"1"
"395","not-burned",659.5339966,1.117570043,0.368286014,3282.189941,2362.01001,3.156620026,3251.070068,"12",25.41738056,72.85406881,3.049345542,16.21361197,0.0726367006755448,"1"
"396","not-burned",655.9459839,2.971990108,0.413332999,3510.75,1089.73999,3.156620026,3752.5,"12",26.88076266,83.12701567,59.88467445,4.43178663,2.22044604925031e-16,"1"
"397","not-burned",698.3629761,2.537529945,0.511283994,4649.580078,3732.620117,1.338879943,3862.689941,"12",23.80631566,48.09092704,61.99622279,10.90023371,2.22044604925031e-16,"1"
"398","not-burned",638.1409912,1.755300045,0.397920996,3708.77002,1053.52002,2.717230082,4200.560059,"4",25.34157379,91.13581441,5.613582136,12.81119114,0.00104513838202524,"1"
"399","not-burned",757.9439697,20.38100052,0.403021008,3113.419922,825.8449707,2.717230082,3920.75,"4",21.56738903,51.15227365,52.02837737,7.218638537,2.22044604925031e-16,"1"
"400","not-burned",638.1859741,4.140180111,0.573027015,1016.01001,182.3990021,4.193270206,305.5140076,"4",22.01530321,66.87033933,8.969687115,5.128757073,1.51882930227679e-05,"1"
"401","not-burned",643.0059814,1.952819943,0.443491012,1823.98999,121.598999,2.717230082,2359.659912,"12",24.41949315,70.68254923,52.59467471,6.61743924,2.22044604925031e-16,"1"
"402","not-burned",693.0949707,1.314489961,0.523110986,1836.609985,1294.400024,8.120900154,1418.72998,"4",22.0749555,45.89855453,40.76516951,8.92842647,2.22044604925031e-16,"1"
"403","not-burned",682.8530273,1.892639995,0.536095023,2006.390015,2903.939941,3.156620026,3938.389893,"4",30.14952252,61.69836965,46.86691823,11.96757814,2.22044604925031e-16,"1"
"404","not-burned",595.8079834,0.341185987,0.609318018,1249.719971,212.798996,2.717230082,537.8270264,"4",25.55234653,74.78340909,74.09681885,15.6237971,2.22044604925031e-16,"1"
"405","not-burned",687.9420166,1.127490044,0.606087983,902.8280029,646.3079834,3.156620026,2734.120117,"4",27.27601812,86.42512309,70.88919142,4.376030022,2.22044604925031e-16,"1"
"406","not-burned",672.8839722,2.581860065,0.527742028,1031.800049,626.7080078,8.120900154,1454.75,"4",23.54964731,65.17597559,48.41345071,15.31612951,2.22044604925031e-16,"1"
"407","not-burned",664.197998,3.134759903,0.534520984,1999.22998,60.79959869,3.093319893,750.8189697,"4",21.25596365,51.96447082,34.42478779,3.773756248,2.22044604925031e-16,"1"
"408","not-burned",647.4769897,1.657789946,0.498654008,3679.51001,729.5949707,3.156620026,3891.290039,"4",29.81621116,50.55844717,61.46943195,10.06538287,2.22044604925031e-16,"1"
"409","not-burned",665.2630005,0.716248989,0.507771015,1070.920044,163.7079926,3.093319893,2555.389893,"4",23.59699182,76.5840576,81.75799839,9.042130999,2.22044604925031e-16,"1"
"410","not-burned",638.0250244,1.109640002,0.511822999,2857.73999,0,8.120900154,442.6279907,"4",27.70675498,45.22536138,7.084403378,12.87100166,0.000311127248311421,"1"
"411","not-burned",578.5339966,1.166399956,0.733756006,457.0090027,85.9835968,2.717230082,432.0620117,"3",23.16728543,61.82453207,17.55572146,7.318408172,1.56438244655106e-11,"1"
"412","not-burned",595.9959717,2.492690086,0.516014993,1065.72998,280.2720032,2.717230082,1492.380005,"4",26.89394613,48.66156076,83.2692871,8.183762141,2.22044604925031e-16,"1"
"413","not-burned",624.1599731,1.432860017,0.511348009,323.1539917,121.598999,5.531589985,3039.97998,"4",29.59686997,41.2483279,10.68169657,11.6855138,1.94172010834322e-06,"1"
"414","not-burned",584.2509766,2.526940107,0.48951,177.2599945,30.39979935,2.717230082,1269.530029,"4",23.30180446,67.42975724,78.6475043,4.631711054,2.22044604925031e-16,"1"
"415","not-burned",694.9060059,0.870725989,0.488274008,538.6859741,1487.109985,3.093319893,1569.050049,"4",24.18580347,83.94430568,13.81676886,3.527529803,1.29677338169033e-08,"1"
"416","not-burned",629.0460205,1.249729991,0.404471993,6586.870117,916.5419922,2.717230082,516.7960205,"12",27.76024556,39.56670851,73.30562259,9.447782297,2.22044604925031e-16,"1"
"417","not-burned",619.5629883,1.74691999,0.470806986,911.9940186,1612.339966,2.717230082,2307.179932,"4",24.18982719,53.38248809,10.02250226,6.932769423,1.06722316033386e-05,"1"
"418","not-burned",643.4780273,2.020479918,0.533800006,1048.23999,1278.599976,1.338879943,354.5190125,"4",23.45247292,81.38368656,16.45778061,13.76212302,5.95787170634121e-11,"1"
"419","not-burned",597.2349854,1.443459988,0.470658988,490.1820068,851.1939697,1.338879943,2711.209961,"4",22.38099666,53.7407927,3.635499586,14.50799829,0.0511365367374912,"1"
"420","not-burned",584.7369995,1.368749976,0.434477001,128.9750061,257.9509888,1.338879943,3383.679932,"12",24.94783464,69.4087927,62.34086483,10.70291712,2.22044604925031e-16,"1"
"421","not-burned",598.7969971,0.473158985,0.54411602,1563.449951,1522.719971,2.717230082,1938.930054,"4",26.66240088,69.79883126,56.24617494,3.620648102,2.22044604925031e-16,"1"
"422","not-burned",600.2999878,1.953950047,0.514307022,212.798996,722.5949707,1.338879943,163.7079926,"4",21.57650656,93.12605593,36.89781669,7.913785735,2.22044604925031e-16,"1"
"423","not-burned",562.3120117,1.018429995,0.537748992,2583.97998,85.9835968,1.611490011,259.7359924,"4",25.29097706,48.6762676,22.67336027,13.18623379,2.22044604925031e-16,"1"
"424","not-burned",583.5969849,3.365880013,0.434828997,4453.339844,818.5390015,2.717230082,1572.880005,"4",21.17057434,88.26189179,17.92518102,11.6145418,1.37487963068893e-11,"1"
"425","not-burned",610.4810181,1.756010056,0.50495398,1010.539978,1317.050049,1.338879943,821.3569946,"12",21.09783963,53.584902,81.69810126,15.10173832,2.22044604925031e-16,"1"
"426","not-burned",616.8140259,1.606359959,0.585305989,408.9869995,883.6879883,5.531589985,881.5939941,"4",23.47306114,72.90338689,14.26900203,14.93730171,1.26791930105446e-09,"1"
"427","not-burned",624.7449951,2.706530094,0.543344975,1616.060059,1165.150024,1.338879943,1663.119995,"4",22.0552108,88.4725489,29.46336461,12.5587132,2.22044604925031e-16,"1"
"428","not-burned",658.3880005,0.954689026,0.603287995,405.5840149,413.4819946,3.156620026,1490.829956,"4",23.49044319,36.16363123,61.09208944,7.85543861,2.22044604925031e-16,"1"
"429","not-burned",589.9819946,3.304709911,0.47637099,91.19940186,346.6109924,1.338879943,135.9519958,"15",21.174573,54.59629117,48.61045642,3.674561575,2.22044604925031e-16,"1"
"430","not-burned",586.4379883,4.337920189,0.491917014,395.196991,669.4860229,2.717230082,693.8880005,"4",21.43593622,40.63873074,82.6236329,4.680263923,2.22044604925031e-16,"1"
"431","not-burned",682.3809814,1.77323997,0.544285,1541.119995,2256.969971,3.093319893,3828.439941,"4",21.55842304,48.54681329,49.2042213,10.97142456,2.22044604925031e-16,"1"
"432","not-burned",570.4279785,0.864875019,0.465618998,2021.069946,455.9970093,3.156620026,531.7789917,"12",23.22436028,72.26585668,17.38018808,14.91584177,2.29082487587197e-11,"1"
"433","not-burned",566.3389893,2.675990105,0.517158985,425.5969849,91.19940186,5.531589985,426.6809998,"15",30.59149801,41.102207,67.99648347,5.924911277,2.22044604925031e-16,"1"
"434","not-burned",647.9509888,1.137140036,0.599096,2409.459961,802.5780029,2.148309946,2501.659912,"4",28.94228154,82.59765578,66.39961346,8.588134806,2.22044604925031e-16,"1"
"435","not-burned",651.9780273,1.074519992,0.585222006,2268.610107,910.9799805,2.148309946,2455.620117,"4",27.7250896,50.25278173,75.20549896,15.95942987,2.22044604925031e-16,"1"
"436","not-burned",636.059021,1.396929979,0.583187997,60.79959869,442.6279907,2.148309946,2478.840088,"4",22.77085518,81.59525998,42.35790695,11.94295634,2.22044604925031e-16,"1"
"437","not-burned",566.289978,1.619150043,0.418561995,820.7940063,1046.920044,3.156620026,914.0180054,"15",29.08801781,54.03616867,35.65167021,6.260742467,2.22044604925031e-16,"1"
"438","not-burned",649.0189819,1.029029965,0.57781899,399.8469849,930.0549927,3.156620026,1872.23999,"4",30.03114087,55.39525773,78.91956349,9.506172905,2.22044604925031e-16,"1"
"439","not-burned",603.7399902,1.964939952,0.486366987,1169.900024,516.7960205,1.338879943,818.5390015,"12",28.21191314,92.28236613,30.49406493,10.00596096,2.22044604925031e-16,"1"
"440","not-burned",642.4609985,1.194399953,0.565393984,1142.719971,671.5529785,5.531589985,1597.650024,"4",26.13944325,55.26147704,33.15128378,11.54281071,2.22044604925031e-16,"1"
"441","not-burned",661.2650146,1.745720029,0.539758027,1441.98999,1010.539978,3.093319893,4084.449951,"4",26.94155023,70.10297635,31.22424343,11.16190978,2.22044604925031e-16,"1"
"442","not-burned",615.9370117,2.210400105,0.470753014,530.9099731,1101.550049,1.338879943,1125.199951,"4",21.64976258,47.07078151,1.482459927,4.108900358,0.869168263390575,"1"
"443","not-burned",628.8530273,1.722440004,0.526368022,679.7600098,408.9869995,5.531589985,245.0910034,"4",22.76673171,70.1867028,64.73330002,12.07483394,2.22044604925031e-16,"1"
"444","not-burned",674.8770142,1.799389958,0.525421977,327.4159851,978.9489746,2.133080006,4835.47998,"4",22.45806561,42.52340376,49.46075913,6.652330541,2.22044604925031e-16,"1"
"445","not-burned",619.9160156,1.673280001,0.501294971,2288.280029,860.3729858,1.338879943,3310.649902,"12",28.06455879,36.38235443,52.19346283,5.276863568,2.22044604925031e-16,"1"
"446","not-burned",554.6489868,1.935279965,0.52007997,3958.280029,674.9849854,1.611490011,767.2559814,"4",28.56444726,38.2037213,33.88126805,13.85239534,2.22044604925031e-16,"1"
"447","not-burned",613.8829956,3.557130098,0.444200993,5865.27002,1130.939941,1.611490011,2617.209961,"12",23.97731213,90.13052997,65.46501201,9.181314361,2.22044604925031e-16,"1"
"448","not-burned",584.2869873,0.97744,0.52147001,2707.120117,1327.189941,6.531410217,1509.619995,"4",24.60569649,76.21371689,20.18990888,5.033817579,8.92704112298005e-13,"1"
"449","not-burned",610.0759888,2.566679955,0.478002995,498.5939941,1345.859985,2.717230082,2768.889893,"4",29.10577427,74.40858175,73.42656765,8.649911996,2.22044604925031e-16,"1"
"450","not-burned",633.4790039,0.731432021,0.573126972,1808.209961,924.5739746,2.133080006,3284.580078,"4",29.59430617,55.01952616,48.89491967,10.08161335,2.22044604925031e-16,"1"
"451","not-burned",583.9699707,0.990014017,0.483319014,135.9519958,1519.98999,2.717230082,1548.300049,"4",27.92862174,42.05965191,48.78390225,11.41317628,2.22044604925031e-16,"1"
"452","not-burned",604.5059814,2.451730013,0.523612022,1696.410034,1406.630005,5.531589985,2130.810059,"4",24.53483819,76.73635015,43.88327179,10.83695411,2.22044604925031e-16,"1"
"453","not-burned",594.6640015,2.424789906,0.525238991,1775.719971,942.3939819,5.531589985,1769.72998,"4",26.67161851,53.18150709,1.094352183,15.36078682,0.555021438583196,"1"
"454","not-burned",569.5949707,1.428220034,0.492597014,1191.810059,840.8170166,2.717230082,711.6409912,"4",25.94111785,49.32190943,42.72221017,6.254672918,2.22044604925031e-16,"1"
"455","not-burned",564.4500122,3.765130043,0.382232994,4359.47998,261.5090027,2.717230082,1444.550049,"15",21.58917158,76.20313152,1.664195975,5.407204018,0.459086089769971,"1"
"456","not-burned",612.5029907,1.703600049,0.526938021,1632.839966,860.3729858,5.531589985,2108.350098,"4",23.52050639,81.08259824,26.14254296,9.964617309,2.22044604925031e-16,"1"
"457","not-burned",590.7789917,2.039989948,0.505851984,1070.920044,1373.380005,6.531410217,1537.219971,"4",22.25720912,38.66210197,72.0132987,7.058244571,2.22044604925031e-16,"1"
"458","not-burned",530.7639771,2.0239501,0.510821998,30.39979935,442.6279907,1.611490011,1011.909973,"4",26.56894559,46.12648251,30.02763175,14.35736068,2.22044604925031e-16,"1"
"459","not-burned",609.309021,1.262709975,0.490951002,5451.740234,407.8559875,2.133080006,6006.089844,"4",23.33710072,86.67208977,51.79587988,13.88243207,2.22044604925031e-16,"1"
"460","not-burned",588.21698,1.746289968,0.419445008,4529.569824,1601.98999,1.611490011,1618.339966,"12",22.2796417,49.12096224,76.90466615,3.792439694,2.22044604925031e-16,"1"
"461","not-burned",597.9749756,2.415030003,0.377921999,1459.189941,472.9100037,2.615119934,5778.359863,"12",22.03467649,91.7124308,84.92497843,10.6534764,2.22044604925031e-16,"1"
"462","not-burned",590.1760254,2.407740116,0.377020001,4549.209961,171.9669952,1.611490011,5038.669922,"15",21.80837301,34.9165406,31.16384588,5.896052883,2.22044604925031e-16,"1"
"463","not-burned",667.3720093,0.813812971,0.499651998,4680.089844,663.940979,2.133080006,6721.930176,"4",29.44608421,67.3551752,0.130797967,9.208490063,0.860639855010603,"1"
"464","not-burned",560.2680054,1.64260006,0.417353004,399.8469849,429.9179993,6.531410217,463.0360107,"15",22.17896727,74.24149331,86.342755,5.595968381,2.22044604925031e-16,"1"
"465","not-burned",606.2589722,1.814360023,0.402218997,3230.110107,96.13259888,2.615119934,6038.779785,"4",26.28981208,70.04646509,79.64384793,13.41561221,2.22044604925031e-16,"1"
"466","not-burned",582.8120117,3.95875001,0.517090976,949.7199707,797.9580078,6.531410217,491.1239929,"4",26.24707975,50.73055723,59.6029906,9.958451638,2.22044604925031e-16,"1"
"467","not-burned",530.1049805,2.753679991,0.593254983,1063.98999,121.598999,2.717230082,1624.900024,"4",24.0798957,83.89412802,26.59694565,11.03524984,2.22044604925031e-16,"1"
"468","not-burned",651.9390259,1.330539942,0.366571009,4586.740234,1706.72998,2.615119934,6212.279785,"15",21.56928978,93.69897849,6.117957477,5.570834275,0.000687101318478526,"1"
"469","not-burned",640.90802,1.099900007,0.396535993,3826.629883,1225.449951,2.615119934,6123.129883,"12",29.4846705,68.3611874,4.412010974,9.687177937,0.0166686579584388,"1"
