hasFire,elevation,slope,ndvi,road,hydrography,popDens,ocupations,lulc,year
0,818.007019,0.490749002,0.601031005,4043.169922,2072.77002,0.0123088,11728.56934,4,2013
0,702.6010132,1.765159965,0.642485023,273.5979919,0.0,5.438560009,797.958313,4,2013
0,818.8770142,0.175446004,0.632583022,3910.360107,856.6060181,0.0123088,10459.82617,4,2013
0,744.6550293,1.953989983,0.592859983,4120.149902,924.5739746,0.0,3720.467529,4,2013
0,766.8720093,2.05250001,0.565241992,3718.850098,1459.189941,0.0,5829.789063,4,2013
0,820.8549805,1.738520026,0.566748977,3611.310059,1261.130005,0.0,7902.191895,4,2013
0,764.6409912,1.374259949,0.489378989,1037.609985,639.1190186,5.438560009,310.0182495,4,2013
0,703.5930176,1.043930054,0.710316002,707.0809937,0.0,1.961470008,422.3273926,4,2013
0,818.1300049,0.610349,0.659575999,797.9580078,2977.469971,0.292205989,9305.713867,4,2013
0,820.3070068,0.797568023,0.559673011,4532.930176,2749.629883,0.0123088,12791.41406,4,2013
0,771.4509888,3.446540117,0.625871003,4029.429932,1225.449951,0.0,5307.702637,4,2013
0,781.1420288,1.454920053,0.654987991,1577.569946,389.3070068,0.0123088,8861.421875,4,2013
0,819.9920044,0.822524011,0.688561976,5425.22998,2481.080078,0.292205989,6554.028809,4,2013
0,796.901001,2.512530088,0.616425991,1633.689941,936.4910278,0.0,8617.952148,4,2013
0,698.2609863,2.157170057,0.493005008,280.2720032,389.3070068,1.961470008,480.6629028,15,2013
0,780.2299805,3.130779982,0.653388977,1551.579956,3580.600098,5.752769947,3432.081299,4,2013
0,725.3530273,2.567800045,0.603896022,580.7869873,303.9979858,6.438739777,1345.856201,4,2013
0,827.1939697,0.479256988,0.640932024,1329.619995,2393.879883,0.0123088,11036.29688,4,2013
0,757.5300293,2.437259912,0.527149975,1619.199951,343.9339905,5.438560009,1887.726685,4,2013
0,754.901001,2.111409903,0.477140993,128.9750061,1599.969971,5.438560009,1342.074219,15,2013
0,805.6309814,1.986400008,0.659479976,464.0329895,2121.030029,0.292205989,8741.830078,4,2013
0,734.8220215,1.916589975,0.468917012,2501.659912,2624.439941,5.752769947,2379.159912,15,2013
0,714.9749756,1.055369973,0.407353014,2624.439941,182.3990021,6.438739777,1436.852539,15,2013
0,712.492981,1.695500016,0.549188972,280.2720032,1252.310059,5.438560009,543.8079834,4,2013
0,803.4219971,2.123090029,0.658216,413.4819946,2093.840088,0.292205989,8686.045898,4,2013
0,814.0759888,2.169589996,0.665944993,3756.439941,781.5759888,0.292205989,7027.351074,4,2013
0,730.3220215,1.340219975,0.629589021,1441.349976,3293.580078,5.752769947,2210.631348,4,2013
0,810.072998,1.265849948,0.672432005,2027.920044,364.7969971,0.292205989,8772.012695,4,2013
0,733.7440186,2.830800056,0.38557601,2614.379883,396.3649902,6.438739777,1555.150635,15,2013
0,815.1439819,2.248559952,0.605890989,1031.800049,286.7909851,0.0,10094.37891,4,2013
0,771.0200195,3.769040108,0.575461984,928.0650024,993.9379883,6.438739777,1019.640015,4,2013
0,736.0700073,1.504349947,0.390895993,2726.169922,2943.600098,5.752769947,2099.127197,15,2013
0,777.6290283,1.740270019,0.58543098,1577.280029,1583.420044,5.752769947,1336.554077,4,2013
0,739.1760254,2.095309973,0.596671999,1830.310059,683.1500244,6.438739777,902.8277588,4,2013
0,818.8300171,0.406816006,0.631462991,4324.040039,1034.040039,0.0123088,10303.73535,4,2013
0,819.2230225,0.593753994,0.659244001,221.3139954,1354.410034,0.292205989,7306.076172,4,2013
0,721.1469727,3.643150091,0.600418985,67.97599792,221.3139954,5.438560009,992.5427246,4,2013
0,733.5620117,4.4863801,0.500174999,280.2720032,717.4609985,5.752769947,503.2060852,4,2013
0,810.5440063,2.629869938,0.621882975,109.6080017,840.8170166,0.0123088,10584.80371,4,2013
0,765.1630249,3.762360096,0.522597015,2579.51001,936.4910278,0.0,6851.83252,4,2013
0,829.7349854,0.620002985,0.624931991,151.9989929,1800.530029,0.0123088,8969.792969,4,2013
0,822.4899902,0.078046903,0.656230986,3170.47998,3040.129883,0.0123088,11596.83301,4,2013
0,790.6149902,2.557450056,0.646062016,1327.189941,494.8729858,5.438560009,1651.690918,4,2013
0,820.0170288,0.650276005,0.627672,448.8479919,2859.040039,0.672482014,12057.9541,4,2013
0,714.0109863,3.725860119,0.494946986,339.8800049,775.0460205,5.438560009,614.7977295,15,2013
0,728.6680298,1.549540043,0.584973991,3855.02002,280.2720032,0.0,4615.265137,4,2013
0,811.0999756,2.339540005,0.606281996,1483.369995,237.4299927,0.0123088,9367.921875,4,2013
0,761.9869995,6.710199833,0.57319802,856.6060181,834.75,6.438739777,1053.956909,4,2013
0,748.9199829,2.797660112,0.632779002,1367.98999,674.9849854,6.438739777,881.5939331,4,2013
0,729.7819824,2.142169952,0.487657011,826.9639893,288.3980103,5.752769947,184.9147186,15,2013
0,810.7880249,2.613019943,0.642538011,1384.439941,257.9509888,0.0123088,7959.986816,4,2013
0,826.9450073,1.023309946,0.629872024,2517.320068,2388.459961,0.0123088,9738.756836,4,2013
0,762.2479858,0.504683971,0.655508995,1138.27002,775.0460205,5.438560009,474.8599243,4,2013
0,805.414978,1.509230018,0.659915984,1581.079956,644.8770142,5.438560009,2586.127197,4,2013
0,788.3729858,2.909070015,0.638406992,1355.780029,625.9699707,6.438739777,1006.41217,4,2013
0,728.3859863,2.715229988,0.402310014,1005.030029,1775.719971,5.752769947,1865.071167,15,2013
0,819.7659912,0.937188029,0.643531978,1362.579956,2096.47998,0.292205989,12743.60547,4,2013
0,768.2130127,2.342750072,0.506281018,303.9979858,490.1820068,0.0,8706.078125,4,2013
0,787.8880005,1.34987998,0.668030977,1483.369995,1624.900024,0.0,6964.803711,4,2013
0,818.2990112,1.875560045,0.660148978,1998.310059,1855.380005,0.0123088,12640.50293,4,2013
0,745.3040161,4.916419983,0.633939981,3236.689941,67.97599792,6.438739777,346.6109619,4,2013
0,839.0280151,0.853380978,0.513086021,2172.679932,1618.910034,5.438560009,2774.553467,4,2013
0,796.2919922,0.540588021,0.649857998,1471.800049,1408.27002,5.438560009,2231.642822,4,2013
0,704.0219727,0.400270998,0.43670401,364.7969971,2608.189941,5.752769947,876.8640747,4,2013
0,831.4799805,0.86292702,0.525870979,2730.22998,1784.290039,5.438560009,3348.947998,15,2013
0,781.3829956,2.708260059,0.54489398,42.9917984,2868.719971,5.752769947,3297.361572,4,2013
0,746.0050049,4.540939808,0.630091012,125.3420029,0.0,5.438560009,367.3220825,15,2013
0,745.5570068,1.684929967,0.533025026,954.0889893,1145.959961,5.438560009,709.0388794,4,2013
0,778.7680054,5.224969864,0.549869001,1338.969971,1096.5,6.438739777,1625.180908,4,2013
0,793.6400146,1.046110034,0.575227022,537.8270264,1757.150024,0.0123088,8707.563477,4,2013
0,825.1339722,1.006189942,0.642575026,2022.439941,1896.030029,0.0123088,9587.701172,4,2013
0,782.4749756,3.384500027,0.640790999,135.9519958,775.0460205,5.438560009,1860.606323,4,2013
0,836.9119873,0.303027004,0.606013,2814.23999,1251.939941,5.438560009,1849.147095,4,2013
0,756.1149902,2.102809906,0.520951986,280.2720032,128.9750061,0.0,9017.318359,12,2013
0,779.0859985,2.118309975,0.617254972,3466.110107,2393.100098,6.438739777,2953.946289,4,2013
0,810.4879761,1.902999997,0.668099999,1492.380005,1543.52002,0.292205989,12279.86035,4,2013
0,816.9500122,1.437909961,0.665663004,1586.920044,1998.540039,0.292205989,12833.89746,4,2013
0,742.0700073,2.926609993,0.494847,96.13259888,243.197998,5.438560009,438.4320374,15,2013
0,780.1989746,3.014800072,0.616156995,1495.780029,663.940979,0.0,7074.339355,4,2013
0,821.2910156,0.895752013,0.660881996,1169.900024,1063.98999,0.292205989,8761.576172,4,2013
0,750.4140015,6.502530098,0.672399998,121.598999,30.39979935,5.438560009,171.9671936,4,2013
0,707.7730103,1.822450042,0.429277986,779.2080078,2438.810059,5.752769947,250.6831055,15,2013
0,768.348999,1.354500055,0.583352983,125.3420029,280.2720032,0.292205989,11313.46094,4,2013
0,757.0250244,2.845180035,0.619284987,135.9519958,3617.699951,5.752769947,2978.869385,4,2013
0,744.5239868,2.948889971,0.593909025,1885.77002,3399.620117,5.752769947,1253.415527,4,2013
0,719.8790283,2.037699938,0.591715991,30.39979935,85.9835968,5.438560009,1222.8125,4,2013
0,706.5930176,0.866437018,0.414148986,303.9979858,2983.830078,5.752769947,214.9589844,15,2013
0,833.4639893,0.956615984,0.662356019,2559.72998,712.289978,5.438560009,2468.942139,4,2013
0,770.8800049,1.692780018,0.508890986,408.9869995,219.2160034,0.0,9115.933594,4,2013
0,827.1229858,0.651955009,0.611101985,346.6109924,1290.109985,0.0123088,10032.11523,4,2013
0,820.6079712,0.621881008,0.628446996,109.6080017,1324.400024,0.672482014,9427.318359,4,2013
0,762.4290161,4.717669964,0.564320982,4888.319824,151.9989929,5.752769947,4772.864258,4,2013
0,771.8880005,1.714580059,0.518996,972.7930298,221.3139954,6.438739777,1818.151489,12,2013
0,827.5159912,2.30817008,0.639212012,2103.73999,1658.949951,0.0123088,6753.134277,4,2013
0,830.7260132,1.275020003,0.634759009,576.7949829,2676.909912,0.0123088,5595.213379,4,2013
0,758.7910156,2.123559952,0.53332001,1947.959961,203.9279938,0.0,5502.446289,4,2013
0,766.9229736,0.595203996,0.531352997,2766.379883,67.97599792,6.438739777,1289.753906,4,2013
0,819.0020142,0.094273202,0.626433015,809.4569702,1903.810059,0.672482014,10449.21777,4,2013
0,781.3060303,2.262229919,0.594299018,1732.790039,830.3099976,6.438739777,944.3527832,4,2013
0,744.4000244,1.906239986,0.456468999,1195.300049,1376.410034,1.010669947,1358.5,15,2013
0,787.1439819,1.141630054,0.53490901,988.8109741,752.6630249,0.0123088,7858.978027,4,2013
0,768.0800171,0.320127994,0.622221,91.19940186,1788.170044,5.438560009,4530.486816,4,2013
0,726.6119995,2.23939991,0.468365014,530.9099731,816.8439941,1.010669947,804.8771973,15,2013
0,833.3300171,0.765699983,0.633253992,2245.879883,2405.23999,0.0123088,6694.169434,4,2013
0,809.4550171,1.941110015,0.670462012,709.6900024,750.8189697,0.292205989,5610.800293,4,2013
0,804.4420166,0.630279005,0.710326016,2320.159912,1187.150024,3.431550026,3271.475342,3,2013
0,805.9520264,0.212367997,0.664687991,846.8400269,626.7080078,0.292205989,5762.344238,4,2013
0,699.6560059,2.356270075,0.497507006,448.8479919,245.0910034,5.752769947,438.4320374,4,2013
0,817.9099731,2.858619928,0.615052998,271.9039917,1615.48999,0.672482014,8873.927734,4,2013
0,694.4680176,1.460880041,0.449768007,300.9429932,541.2529907,1.010669947,550.5636597,15,2013
0,795.2490234,1.990470052,0.539071977,3748.550049,1417.099976,6.438739777,2029.285767,4,2013
0,760.9260254,1.692430019,0.672986984,2967.679932,1849.150024,5.752769947,3400.702881,4,2013
0,738.723999,2.675600052,0.597118974,67.97599792,505.9530029,1.010669947,1403.667358,4,2013
0,784.3850098,1.549049973,0.578258991,1487.109985,317.3829956,0.0,7454.150391,4,2013
0,756.9730225,1.658839941,0.490972996,2192.580078,1519.98999,1.010669947,2343.940186,15,2013
0,796.3579712,1.16861999,0.600661993,1046.920044,2063.610107,0.0,7041.801758,4,2013
0,752.1329956,2.552779913,0.630033016,2766.379883,60.79959869,6.438739777,674.9849243,4,2013
0,783.4400024,1.027500033,0.675556004,759.9949951,1307.189941,5.438560009,3394.03833,3,2013
0,770.0800171,1.172090054,0.577948987,451.9249878,67.97599792,0.0123088,8445.071289,12,2013
0,782.6290283,0.741936982,0.633795023,177.2599945,109.6080017,0.0123088,8821.807617,4,2013
0,830.9550171,1.565140009,0.624517,2151.310059,2136.870117,0.0123088,5394.742676,4,2013
0,783.7700195,2.301609993,0.538444996,1163.560059,978.9489746,0.0,5872.198242,4,2013
0,781.6339722,1.58750999,0.683818996,775.0460205,1492.380005,5.438560009,3585.886963,3,2013
0,710.2410278,5.72645998,0.534690022,709.6900024,346.6109924,1.010669947,973.2681885,4,2013
0,770.0300293,2.207020044,0.607556999,2021.069946,1282.569946,5.752769947,2331.487549,4,2013
0,832.4689941,1.921040058,0.616823018,924.5739746,1031.800049,0.0,5783.076172,4,2013
0,781.40802,1.032739997,0.633202016,2080.110107,1400.369995,1.010669947,4711.477539,3,2013
0,748.6760254,1.402619958,0.593086004,2257.169922,936.4910278,1.010669947,2386.916016,4,2013
0,708.3289795,3.734410048,0.590964019,5234.149902,243.197998,5.752769947,5759.13623,4,2013
0,729.4689941,4.521150112,0.576142013,5395.509766,693.2219849,2.478929996,5208.310547,4,2013
0,794.8980103,1.221169949,0.517027974,860.9099731,860.3729858,6.438739777,3752.989502,4,2013
0,832.3510132,0.522879004,0.641969025,3864.959961,1846.650024,0.0,7467.775391,4,2013
0,836.3709717,0.939287007,0.666795015,1354.410034,1806.930054,0.0,7053.930664,4,2013
0,817.5469971,1.900179982,0.648934007,339.8800049,1644.119995,0.0,4067.782959,4,2013
0,762.8560181,1.033910036,0.654302001,5188.040039,807.742981,5.752769947,5332.456055,4,2013
0,733.6430054,2.263380051,0.524577022,761.8170166,1038.939941,1.010669947,2887.980225,4,2013
0,686.4899902,14.40550041,0.55476898,3618.090088,273.5979919,2.478929996,3266.386475,4,2013
0,731.3530273,2.055870056,0.494064003,1124.790039,679.7600098,1.010669947,3118.757813,15,2013
0,735.8599854,4.150420189,0.679587007,5578.509766,280.2720032,5.752769947,5539.272461,3,2013
0,735.5759888,3.423199892,0.584042013,4736.319824,299.4030151,5.752769947,5895.757324,4,2013
0,803.0709839,1.15102005,0.622947991,1078.22998,894.085022,6.438739777,4420.53125,4,2013
0,813.5360107,2.529119968,0.628431022,2503.330078,2074.550049,0.0,5784.354492,4,2013
0,771.882019,2.330490112,0.619452,954.0889893,1006.409973,1.010669947,4797.487793,4,2013
0,766.4030151,2.927969933,0.65129298,4535.689941,656.2410278,5.752769947,3618.086182,4,2013
0,726.9500122,9.420980453,0.587614,4562.5,163.7079926,5.752769947,4230.70752,4,2013
0,779.8519897,1.093179941,0.675512016,3418.320068,910.9799805,5.752769947,2528.853516,4,2013
0,678.3029785,12.63469982,0.575899005,1527.569946,288.3980103,1.010669947,3410.878418,4,2013
0,832.0289917,0.387690008,0.682012975,3703.540039,2044.939941,0.0,7824.625488,4,2013
0,711.0,1.904029965,0.535538971,1019.640015,85.9835968,1.010669947,1944.161133,4,2013
0,744.9219971,2.826440096,0.573714,4826.200195,1010.539978,2.478929996,5441.902344,4,2013
0,774.2520142,2.401880026,0.656768024,4450.950195,847.9310303,5.752769947,3437.327881,4,2013
0,645.0709839,11.02219963,0.576080024,876.8640137,184.9149933,1.010669947,3223.094727,4,2013
0,717.8380127,7.678090096,0.595834017,4383.689941,91.19940186,5.752769947,6029.437012,4,2013
0,824.1409912,2.087310076,0.660453975,2682.429932,1676.400024,0.0,6745.535156,4,2013
0,766.4860229,1.415210009,0.702654004,1365.619995,990.2119751,1.010669947,4749.572266,3,2013
0,691.2490234,9.602789879,0.513904989,2189.0,580.7869873,2.478929996,1838.119385,4,2013
0,838.5889893,0.662154019,0.62815398,1417.099976,1526.359985,0.0,5764.910156,4,2013
0,694.164978,5.366819859,0.596467972,4250.430176,91.19940186,5.752769947,4493.105469,4,2013
0,737.0100098,1.377429962,0.668152988,259.7359924,288.3980103,1.010669947,5493.032715,4,2013
0,775.2940063,1.361289978,0.64042002,982.2470093,519.4719849,1.010669947,5249.314453,4,2013
0,737.6669922,4.137219906,0.580402017,816.8439941,30.39979935,1.010669947,4413.103516,4,2013
0,523.9219971,1.757680058,0.558149993,3194.870117,121.598999,5.752769947,1800.530151,4,2013
0,765.1359863,2.272300005,0.705443025,1369.339966,1206.839966,1.010669947,5605.774414,3,2013
0,517.5300293,1.619560003,0.561555982,2867.909912,182.3990021,5.752769947,1413.181641,4,2013
0,762.7529907,1.265869975,0.658986986,182.3990021,448.8479919,1.010669947,5867.868652,4,2013
0,764.7109985,1.926049948,0.609601021,1058.77002,1038.939941,1.010669947,4406.1875,4,2013
0,836.8380127,0.509230971,0.679296017,1010.539978,902.315979,2.381069899,5230.973145,4,2013
0,723.5960083,4.093349934,0.57784301,864.1240234,30.39979935,1.010669947,4195.611816,4,2013
0,460.2420044,0.77127701,0.308387011,530.9099731,2226.459961,12.19499969,1055.271362,15,2013
0,758.5650024,1.409199953,0.579487979,1327.189941,1019.640015,1.010669947,3930.517822,4,2013
0,704.7490234,11.66189957,0.578734994,1088.469971,243.197998,5.752769947,3380.396729,3,2013
0,749.4799805,6.247210026,0.654662013,2644.959961,558.065979,5.752769947,4682.456055,4,2013
0,713.3809814,6.228350163,0.584429979,3938.389893,1770.51001,5.752769947,3370.12915,3,2013
0,747.0780029,3.755949974,0.656696022,516.7960205,128.9750061,1.010669947,5855.808105,4,2013
0,836.8499756,0.172524005,0.678471982,967.5540161,860.3729858,2.381069899,5262.326172,4,2013
0,513.4840088,0.543864012,0.544093013,3019.389893,151.9989929,5.752769947,1616.057007,4,2013
0,684.934021,9.313619614,0.566950023,4055.840088,237.4299927,5.752769947,2677.42627,4,2013
0,735.2030029,0.868130028,0.63677901,674.9849854,367.321991,1.010669947,5648.310547,4,2013
0,699.4769897,4.373439789,0.548349023,2816.540039,1128.47998,5.752769947,3506.665771,4,2013
0,694.4160156,10.21020031,0.560791016,1189.089966,395.196991,1.010669947,2943.76123,4,2013
0,723.0759888,10.04399967,0.54579699,938.4630127,303.9979858,1.010669947,1830.562256,4,2013
0,771.3189697,2.073050022,0.662926972,2990.939941,1202.619995,1.010669947,2623.908936,3,2013
0,455.4379883,1.008790016,0.564391971,4327.669922,759.9949951,12.19499969,2565.137207,4,2013
0,672.9030151,5.900100231,0.513779998,1726.640015,1863.339966,5.752769947,1534.813232,4,2013
0,510.9819946,11.97999954,0.394165993,1642.709961,2179.689941,5.752769947,1794.61792,25,2013
0,722.3770142,6.06551981,0.586472988,2107.909912,155.0090027,1.010669947,3066.764893,4,2013
0,492.6069946,2.113140106,0.481568009,1526.660034,471.9320068,5.752769947,451.9253845,15,2013
0,461.4400024,0.740921974,0.508014977,3397.850098,1876.189941,12.19499969,2044.93689,4,2013
0,465.7950134,3.252110004,0.417888999,816.8439941,192.2649994,12.19499969,615.5488892,15,2013
0,467.9509888,1.578549981,0.419126004,816.8439941,607.9959717,12.19499969,288.3977356,15,2013
0,491.6080017,1.595100045,0.415214986,2278.360107,1163.959961,5.752769947,1019.640015,15,2013
0,456.5159912,0.821105003,0.473342001,537.8270264,30.39979935,7.641960144,712.289917,15,2013
0,460.3259888,4.831059933,0.469379991,395.196991,85.9835968,12.19499969,548.0400391,4,2013
0,509.5230103,9.155170441,0.470649987,2948.780029,2205.820068,5.752769947,2390.591309,15,2013
0,481.8049927,1.128499985,0.408185005,687.8690186,1415.800049,5.752769947,792.7295532,4,2013
0,455.8179932,0.596908987,0.356101006,2503.879883,634.7659912,12.19499969,1094.392456,15,2013
0,481.2820129,1.599189997,0.567776024,882.117981,60.79959869,5.752769947,541.2529297,4,2013
0,723.5540161,0.616587996,0.665138006,42.9917984,0.0,1.010669947,3744.237549,4,2013
0,458.8720093,0.505044997,0.388718992,2217.52002,413.4819946,12.19499969,1094.814697,15,2013
0,553.2020264,33.58890152,0.574240029,42.9917984,245.0910034,7.641960144,1237.835327,4,2013
0,463.8099976,0.489060998,0.542033017,739.6589966,155.0090027,7.641960144,715.526123,4,2013
0,447.5759888,6.231019974,0.00900649,6981.370117,1014.640015,7.641960144,1595.916626,3,2013
0,499.7070007,2.223210096,0.475654006,376.0249939,60.79959869,7.641960144,1389.440063,4,2013
0,458.4070129,0.337632,0.411125988,752.0490112,355.8200073,7.641960144,286.7910767,15,2013
0,448.7399902,0.264764994,0.189937994,6825.069824,1114.890015,7.641960144,1784.289063,3,2013
0,449.2009888,0.746474028,0.579541028,5453.350098,85.9835968,12.19499969,2810.624756,4,2013
0,486.2409973,6.217639923,0.447834998,548.039978,30.39979935,7.641960144,1028.663574,4,2013
0,508.3009949,2.867909908,0.537368,1253.420044,163.7079926,7.641960144,2380.130859,4,2013
0,666.3709717,22.90069962,0.590366006,2744.23999,0.0,1.010669947,2773.720703,4,2013
0,743.9190063,4.18309021,0.632999003,4642.419922,310.0180054,1.010669947,4646.794922,4,2013
0,461.5549927,1.202829957,0.487031013,3289.5,1231.849976,12.19499969,1550.091309,4,2013
0,721.3519897,3.117640018,0.636035025,3532.790039,577.5960083,1.010669947,2926.285889,4,2013
0,447.6910095,0.657193005,0.548879981,6195.149902,959.8829956,7.641960144,1319.855225,4,2013
0,756.7109985,1.483080029,0.641270995,4514.959961,959.8829956,1.010669947,4379.258789,4,2013
0,724.3129883,5.949560165,0.580814004,4490.22998,85.9835968,1.010669947,4610.056152,4,2013
0,449.5660095,0.694266975,0.510351002,5149.779785,243.197998,12.19499969,3077.594238,4,2013
0,490.5150146,1.399459958,0.501390994,448.8479919,597.2609863,7.641960144,1088.465332,4,2013
0,454.348999,1.10698998,0.431952,4391.589844,565.4689941,12.19499969,1663.12146,4,2013
0,454.0419922,0.920244992,0.500136018,4738.660156,788.6389771,12.19499969,1964.494629,4,2013
0,749.5360107,1.733440042,0.649505019,4458.419922,926.0720215,1.010669947,4200.564941,3,2013
0,706.5479736,5.131680012,0.648012996,3608.48999,121.598999,1.010669947,3054.082275,3,2013
0,459.8989868,1.755149961,0.414038002,5577.430176,2472.120117,7.641960144,328.8240356,15,2013
0,461.4830017,2.239109993,0.429724008,3303.939941,2488.52002,7.641960144,809.4569092,15,2013
0,462.5820007,0.804301023,0.511434019,5493.029785,2365.139893,7.641960144,699.8557739,4,2013
0,484.0069885,3.266750097,0.396147996,2051.030029,1807.699951,7.641960144,1921.209106,15,2013
0,468.4349976,3.912940025,0.448408008,3155.870117,2427.419922,7.641960144,938.9550171,15,2013
0,452.8150024,0.390783012,0.664889991,7062.830078,1307.540039,7.641960144,1144.341187,3,2013
0,449.0929871,0.64032501,0.550580025,5980.419922,1539.319946,7.641960144,877.3908691,4,2013
0,463.2399902,3.125129938,0.389678001,3366.01001,2710.360107,7.641960144,701.8336792,15,2013
1,799.1710205,0.898988008,0.3807,286.7909851,2381.48999,1.961470008,3571.296387,4,2014
1,781.0250244,1.485499978,0.3093,639.1190186,3118.76001,1.961470008,3117.572266,4,2014
1,712.7559814,2.458950043,0.446,280.2720032,775.0460205,1.961470008,125.3415527,4,2014
1,712.7559814,2.458950043,0.446,280.2720032,775.0460205,1.961470008,125.3415527,4,2014
1,694.2080078,2.589709997,0.2954,219.2160034,151.9989929,5.752769947,271.9039917,15,2014
1,765.46698,1.745949984,0.3741,1264.430054,1892.859985,5.438560009,1524.845825,4,2014
1,710.5059814,3.117160082,0.3533,60.79959869,399.8469849,5.438560009,603.4186401,15,2014
1,740.5739746,2.774349928,0.2711,339.8800049,367.321991,5.752769947,438.4320374,4,2014
1,693.3300171,1.152989984,0.237,280.2720032,60.79959869,5.438560009,271.9039917,15,2014
1,695.8590088,1.771700025,0.2954,219.2160034,42.9917984,5.438560009,339.8800049,4,2014
1,695.1950073,1.277559996,0.2677,60.79959869,67.97599792,5.438560009,323.1542053,4,2014
1,694.5739746,2.093760014,0.4058,280.2720032,237.4299927,5.438560009,491.1236572,4,2014
1,693.1610107,0.180677995,0.2945,300.9429932,30.39979935,5.438560009,151.9989624,4,2014
1,737.0570068,2.977540016,0.5313,3789.379883,109.6080017,6.438739777,3736.702148,4,2014
1,693.6229858,0.312602997,0.2833,323.1539917,67.97599792,5.438560009,408.9873657,4,2014
1,765.46698,1.745949984,0.3741,1264.430054,1892.859985,5.438560009,1524.845825,4,2014
1,695.9119873,3.900979996,0.3106,280.2720032,271.9039917,5.438560009,396.3647766,4,2014
1,695.2390137,3.404230118,0.3666,243.197998,214.9589996,5.438560009,625.9700317,4,2014
1,719.6740112,3.227560043,0.2125,371.0769958,42.9917984,5.752769947,135.9519959,15,2014
1,737.0579834,2.672339916,0.4819,3568.320068,245.0910034,0.0,5004.991211,4,2014
1,695.9110107,0.48801899,0.2677,42.9917984,30.39979935,5.438560009,231.5179138,4,2014
1,767.4650269,3.90963006,0.481,1032.25,870.5180054,5.438560009,194.6536407,4,2014
1,699.8629761,2.582730055,0.4032,275.2820129,42.9917984,5.752769947,451.9253845,15,2014
1,811.3519897,4.344669819,0.5187,2511.620117,870.5180054,5.438560009,1669.49939,4,2014
1,701.2969971,4.138380051,0.5541,327.4159851,67.97599792,5.752769947,460.0323181,4,2014
1,722.3920288,4.997950077,0.2868,30.39979935,343.9339905,5.752769947,396.3647766,4,2014
1,694.0869751,2.420059919,0.2945,237.4299927,30.39979935,5.438560009,135.9519959,4,2014
1,698.723999,3.326450109,0.3062,125.3420029,121.598999,5.438560009,212.7985382,4,2014
1,727.1110229,2.022680044,0.5327,4234.75,135.9519958,0.0,4266.489258,4,2014
1,765.46698,1.745949984,0.3741,1264.430054,1892.859985,5.438560009,1524.845825,4,2014
1,692.940979,0.193937004,0.3666,317.3829956,109.6080017,5.438560009,626.7077637,15,2014
1,698.1489868,3.889679909,0.3106,128.9750061,303.9979858,5.438560009,407.8560181,4,2014
1,703.2199707,6.270140171,0.2591,151.9989929,121.598999,5.752769947,128.9753876,4,2014
1,695.1400146,1.816400051,0.2954,151.9989929,30.39979935,5.438560009,460.0323181,4,2014
1,763.09198,3.740809917,0.4365,395.196991,121.598999,5.438560009,779.2078247,4,2014
1,693.4719849,0.046470501,0.3106,323.1539917,194.654007,5.438560009,245.0909576,4,2014
1,693.625,0.523783028,0.2259,380.9079895,0.0,5.438560009,125.3415527,15,2014
1,776.0540161,0.509104013,0.5104,3013.879883,3425.47998,5.752769947,2840.388428,4,2014
1,776.0540161,0.509104013,0.5104,3013.879883,3425.47998,5.752769947,2840.388428,4,2014
1,751.5780029,4.085249901,0.3504,761.8170166,422.3269958,1.010669947,1728.248901,4,2014
1,724.2780151,1.322710037,0.3269,2044.939941,1940.119995,5.752769947,924.5735474,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,836.9619751,0.793051004,0.5676,881.5939941,1892.130005,0.0,7647.828613,4,2014
1,449.875,1.077170014,0.3136,4744.319824,366.0620117,12.19499969,2194.26709,4,2014
1,455.1619873,0.374072999,0.2196,3145.75,1369.339966,2.478929996,644.1600342,15,2014
1,449.0150146,0.468623996,0.3685,4713.140137,541.2529907,12.19499969,2381.489502,4,2014
1,449.901001,0.863861978,0.358,5432.97998,91.19940186,7.641960144,1808.212769,4,2014
1,457.3250122,1.398869991,0.2637,2979.330078,1566.98999,12.19499969,1564.925049,15,2014
1,504.1960144,3.360739946,0.5562,214.9589996,429.9179993,7.641960144,451.9253845,4,2014
1,502.7359924,2.304260015,0.6283,599.5780029,516.7960205,7.641960144,943.8633423,4,2014
1,510.993988,4.132679939,0.6283,674.9849854,396.3649902,7.641960144,954.088623,4,2014
1,514.1060181,5.739150047,0.5479,366.0620117,243.197998,7.641960144,944.3527832,4,2014
1,510.6340027,10.55930042,0.5479,280.2720032,182.3990021,7.641960144,889.9406128,4,2014
1,446.1629944,1.678310037,0.7296,6231.959961,1327.880005,7.641960144,1220.921631,4,2014
