"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","Prob_fogo","HasFire_Predict"
"168","not-burned",828.6430829,1.010663031,0.569503914,2746.825229,2710.540363,0.802272975,5468.68966,"4",22.52595902,33.4592504,8.775409827,0.375210678764844,"0"
"169","not-burned",691.7555994,2.561190153,0.568049984,10534.10713,400.2190469,0.802272975,7030.973038,"4",24.85537939,30.98791521,6.631808493,0.369357696677689,"0"
"170","not-burned",665.4210761,3.625092756,0.518026173,13231.5973,196.1769126,2.507019997,5567.405268,"4",27.89377529,55.58889571,5.759119313,0.240310770869548,"0"
"171","not-burned",751.6195337,1.888627036,0.570501187,4130.19905,1185.748811,0.802272975,3069.8363,"4",23.50421371,87.23629816,14.25136973,0.0198529336024574,"0"
"172","not-burned",708.4722534,2.221983588,0.507798711,3225.179443,324.5754749,0.48012501,1990.220206,"12",24.34903237,52.07261652,18.73536284,0.138561583739042,"0"
"173","not-burned",847.1831428,0.992646789,0.498191094,3950.638379,577.1532269,0.48012501,6932.295192,"12",28.89730785,67.02279505,15.23112071,0.0427912628316053,"0"
"174","not-burned",817.8545643,1.304085176,0.65954777,2438.684701,376.1371335,0.802272975,6211.054167,"4",24.08666794,87.08152719,4.275463843,0.00272224456288392,"0"
"175","not-burned",760.4214693,4.609839451,0.590473788,8348.1712,262.9632304,0.802272975,9451.681105,"4",20.77619296,86.44188021,18.90533354,0.00568101842673906,"0"
"176","not-burned",772.0049095,3.237889823,0.453590611,6324.438141,720.3587016,0.48012501,2198.429621,"12",26.46949563,84.3162821,19.26017198,0.0419614848721292,"0"
"177","burned",647.2177231,2.458239938,0.385918706,4494.319358,406.7184375,2.220340014,373.6664674,"12",29.31458333,30,12.23943452,0.913187600208193,"0"
"178","burned",690.7083553,1.172192751,0.486177032,1026.36567,600.4858727,0.802272975,464.1130601,"4",28.93988095,36.51488095,10.16193452,0.861065434119346,"0"
"179","burned",680.1949472,1.713124361,0.611747052,2625.234918,208.6229678,2.507019997,711.8479844,"4",22.84583333,53.87797619,10.16883929,0.112036366776261,"0"
"180","burned",755.7938258,2.591941085,0.366397887,3071.230642,468.3051125,2.507019997,3099.788054,"12",26.54732143,30.56845238,10.535625,0.920966578654406,"0"
"181","burned",653.2446866,2.092531009,0.515586251,14142.10634,239.230516,1.283047694,4296.396036,"4",29.12857143,30.70238095,9.849077381,0.699021431190688,"0"
"182","burned",746.0308191,1.43922653,0.587286203,231.8833869,1114.931527,0.802272975,3856.78691,"4",28.13809524,36.6547619,12.91300595,0.325969773400728,"0"
"183","burned",751.5386295,1.796942711,0.256967571,3928.407916,111.5888673,2.507019997,3719.506368,"4",26.54732143,30.56845238,10.535625,0.998689785600388,"1"
"184","burned",764.4815588,5.900055659,0.348169303,10231.82596,1362.777696,0.802272975,7270.719212,"4",28.31369048,40.41071429,13.03104167,0.953624965351036,"0"
"185","burned",742.7235935,2.917154923,0.322122995,4624.505998,215.510076,2.507019997,3131.195503,"12",26.54732143,30.56845238,10.535625,0.965938548811589,"0"
"186","burned",727.1095358,3.08969516,0.474691962,2373.655841,283.1263523,2.507019997,2687.145553,"4",26.54732143,30.56845238,10.535625,0.888768992707521,"1"
"187","burned",693.6694726,1.812505194,0.488709552,10431.01601,225.6144047,0.802272975,6490.97329,"4",29.12857143,30.70238095,9.849077381,0.784926693164992,"0"
"188","burned",722.0577479,2.077804465,0.575713146,742.9208822,192.7329019,0.95992616,1513.330191,"4",28.13809524,36.6547619,12.91300595,0.450069519198703,"0"
"189","burned",700.7682219,1.007597924,0.606054556,444.9620674,811.8444186,0.802272975,595.8456956,"3",28.93988095,36.51488095,10.16193452,0.884652641272525,"0"
"190","burned",740.1675677,1.688717551,0.566726112,1717.914426,683.3154149,0.802272975,1297.995063,"4",30.00327381,30.67857143,6.146904762,0.592371714520971,"0"
"191","burned",716.7826119,2.990272789,0.294392272,3754.215092,344.9669705,2.507019997,2314.71217,"4",26.54732143,30.56845238,10.535625,0.99719088583108,"1"
"192","burned",641.5239536,1.687564488,0.433119343,14078.67003,772.2621908,2.507019997,2152.905424,"4",28.13809524,36.6547619,12.91300595,0.914277801305953,"0"
"193","burned",690.2002577,2.581695763,0.339801533,12034.6766,268.5440447,2.163256152,6167.190663,"12",28.31369048,40.41071429,13.03104167,0.860803899351316,"1"
"194","burned",699.6586346,1.727560142,0.328277635,10610.11296,192.3599007,0.802272975,7608.629054,"12",28.31369048,40.41071429,13.03104167,0.883961785980354,"0"
"195","burned",598.8876528,2.214378004,0.460811661,11143.64475,144.1651412,2.220340014,1903.943059,"4",28.09166667,34.0952381,9.304880952,0.889472678693737,"0"
"196","burned",716.221923,3.247388549,0.28868482,10116.01844,305.3981628,0.802272975,7880.621916,"4",28.31369048,40.41071429,13.03104167,0.989656917885803,"0"
"197","burned",747.962314,1.904726106,0.564691587,758.6756053,310.5340357,0.802272975,2977.589657,"4",28.13809524,36.6547619,12.91300595,0.46977794906466,"0"
"198","burned",757.3874631,2.904455618,0.533907556,1389.450638,892.2156273,2.220340014,1254.626985,"4",28.29732143,34.63988095,11.55720238,0.662838077928777,"0"
"199","burned",696.0141361,2.068597411,0.316024677,11440.71953,502.5993375,0.802272975,6569.037344,"12",28.31369048,40.41071429,13.03104167,0.909820388677277,"0"
"200","burned",642.5794422,1.955939815,0.480573797,14417.43823,593.8848372,2.507019997,2605.401138,"4",28.13809524,36.6547619,12.91300595,0.787810217514772,"1"
"201","burned",686.894159,0.997438748,0.63407585,10385.88224,413.4582806,0.48012501,2741.65285,"4",22.13571429,53.58035714,11.38309524,0.0529465397231155,"0"
"202","burned",695.4629293,1.007496965,0.494500856,306.8291894,192.345363,0.802272975,935.2593762,"4",29.31458333,30,12.23943452,0.893290616845367,"0"
"203","burned",667.5865006,1.974840559,0.522322118,12412.40022,1192.384416,0.802272975,2619.370122,"4",29.12857143,30.70238095,9.849077381,0.694349109896115,"1"
"204","burned",783.9944807,3.146316173,0.482454028,7500.38862,148.1546897,2.444404881,6394.325372,"4",23.79017857,58.32738095,11.18467262,0.379879003006964,"1"
