"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"288","not-burned",717.2969971,0.598730981,0.533029974,3380.399902,587.1170044,0,4253.473145,"4",0.571490791645066,"1"
"289","not-burned",718.3270264,0.882533014,0.539707005,4218.129883,1482.439941,0,2961.445313,"4",0.489835302331752,"1"
"290","not-burned",778.322998,2.359369993,0.529537976,243.197998,339.8800049,0.292205989,5233.887207,"4",0.524690336072194,"0"
"291","not-burned",755.4210205,3.017009974,0.473957986,674.9849854,2220.850098,1.961470008,2159.241455,"4",0.583943913678614,"1"
"292","not-burned",758.4849854,0.887549996,0.576330006,4883.399902,986.4719849,0,7624.229004,"4",0.308113891816183,"0"
"293","not-burned",751.0679932,2.236920118,0.573741019,463.0360107,1939.160034,1.195629954,1398.720825,"4",0.365445550070645,"0"
"294","not-burned",713.9349976,1.484979987,0.491668999,2909.5,303.9979858,0,4896.631836,"4",0.659293770458098,"0"
"295","not-burned",739.6589966,0.556743026,0.448619992,4179.390137,286.7909851,0,6364.020508,"4",0.765190893843383,"1"
"296","not-burned",727.7119751,1.97468996,0.459253013,194.654007,858.2219849,1.961470008,463.0358276,"4",0.790828763867645,"1"
"297","not-burned",801.9829712,1.127390027,0.554610014,1551.579956,1403.670044,0.292205989,3851.546875,"4",0.447202505248015,"0"
"298","not-burned",733.6190186,2.291379929,0.539916992,1932.23999,930.0549927,1.195629954,1688.488892,"4",0.516366411305543,"0"
"299","not-burned",757.2860107,3.062180042,0.480145007,838.6160278,2288.280029,1.961470008,2288.682373,"4",0.553307295217239,"1"
"300","not-burned",780.3010254,2.225260019,0.541202009,312.9849854,930.5510254,0.292205989,4636.142578,"4",0.464086312594351,"1"
"301","not-burned",810.1550293,2.034780025,0.619216979,2006.390015,1951.52002,0.0123088,11979.98633,"4",0.104900993782477,"1"
"302","not-burned",815.8740234,0.913977027,0.608047009,4164.77002,1269.900024,0.0123088,11055.66504,"4",0.170578730266983,"0"
"303","not-burned",797.2949829,0.979884028,0.588461995,3830.370117,501.3659973,0.0123088,8222.848633,"4",0.302367175025895,"0"
"304","not-burned",720.9390259,1.494850039,0.559666991,2379.159912,407.8559875,0,3963.647949,"4",0.477433142139067,"0"
"305","not-burned",737.2260132,2.56994009,0.478753,1699.400024,286.7909851,0.0123088,11014,"4",0.519271612227729,"0"
"306","not-burned",727.0349731,3.157900095,0.476942003,425.5969849,538.6859741,1.961470008,231.5179138,"4",0.728032129434013,"1"
"307","not-burned",703.5869751,0.846581995,0.269549012,334.3980103,0,1.961470008,177.2597198,"3",0.990479733638932,"0"
"308","not-burned",819.9249878,1.098780036,0.642522991,5504.709961,2205.820068,0.292205989,6283.64502,"4",0.126345754748646,"0"
"309","not-burned",789.3099976,0.688220024,0.592833996,5097.839844,2154.100098,0,4316.770508,"4",0.264302821515733,"0"
"310","not-burned",726.2009888,3.634959936,0.516560972,669.4860229,1441.98999,5.438560009,491.1236572,"4",0.523049536397021,"0"
"311","not-burned",808.2730103,1.419170022,0.626037002,712.289978,1733.050049,0.292205989,9952.810547,"4",0.143728030765707,"0"
"312","not-burned",816.8150024,1.096330047,0.625280976,5480.399902,1002.72998,0.292205989,5151.12793,"4",0.223554537775405,"1"
