"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"138","burned",674.9538738,9.55129727,0.508684397,3429.320445,203.4453536,1.533360004,2311.536322,"4",26.65643939,62.46212121,6.304166667,75.36016465,105.9122635,1026.567078,0.251779048587321,"0"
"139","burned",796.9677849,1.508286047,0.430961538,1394.019489,1666.256769,0.895577013,1920.725572,"4",26.40227273,72.47727273,8.159242424,82.05323223,19.96037911,149.1088108,0.0997114310725552,"0"
"140","burned",557.7782163,1.233310194,0.443133998,4791.728586,200.2409157,1.611490011,981.7573105,"4",29.15189394,34.29166667,9.825189394,91.77164751,57.41809829,573.82283,0.928673364279129,"0"
"141","burned",679.1498081,1.707961142,0.446750881,2936.324324,1208.254179,3.156620026,3923.971569,"4",25.10340909,45.87121212,9.392045455,89.71702992,204.8248483,786.6816352,0.901320221500306,"0"
"142","burned",650.2259402,3.315838129,0.260524264,4795.185815,474.6796982,1.611490011,4866.289517,"15",29.0375,33.83333333,10.02746212,91.97456537,259.5946998,905.8993398,0.986645759102273,"0"
"143","burned",584.4616778,1.106814533,0.45074386,758.4759514,277.32284,1.338879943,1029.102279,"15",28.0469697,43.3219697,9.628484848,89.80678242,28.58265527,510.0875935,0.823096963336679,"0"
"144","burned",691.6188923,2.569053751,0.608476761,378.5216307,156.900567,1.533360004,959.4471995,"4",27.39848485,57.40909091,9.445340909,87.12463642,11.4324125,270.0848573,0.201367398740725,"0"
"145","burned",609.8899088,1.885474109,0.353056958,384.3974617,1196.981615,1.828693096,2119.885613,"4",25.47424242,39.45833333,9.132878788,90.31943024,183.1685563,729.7028625,0.885931669422282,"0"
"146","burned",707.2526922,5.161958799,0.45239669,3872.766579,618.7288249,1.103440046,2943.944085,"4",28.69659091,33.375,11.61079545,92.11838369,266.3320391,918.7589989,0.970135925960164,"0"
"147","burned",590.4481323,1.751214945,0.469443246,846.2913143,474.684359,1.338879943,1141.577039,"15",28.0469697,43.3219697,9.628484848,89.80678242,28.58265527,510.0875935,0.833713896312386,"0"
"148","burned",713.0641477,5.409584854,0.347011345,4998.54754,916.048335,1.103440046,2582.224087,"4",28.69659091,33.375,11.61079545,92.11838369,266.3320391,918.7589989,0.984407539412079,"0"
"149","burned",668.3218271,2.464934852,0.394053302,1115.759648,189.6034893,1.533360004,370.5487755,"4",26.66590909,35.43939394,8.702083333,91.22736876,252.9493877,893.2297716,0.952919007721453,"0"
"150","burned",706.7752981,4.781006103,0.622152358,223.4627007,246.0401067,1.533360004,1172.351142,"4",27.48939394,50.06439394,12.27204545,88.41039433,14.19277726,276.2369482,0.302644115531905,"0"
