HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;year
1;758,2827328;2,09935493;0,654284742;1834,209881;1728,4227;5,752769947;3636,800913;4;23,24375;72,58333333;0,038278878;5,4671875;2006
1;706,4004458;6,951115456;0,460413467;1199,953292;549,8515463;1,010669947;4418,093557;4;22,86458333;58,640625;0,022731354;9,661458333;2006
1;697,9816767;6,553196275;0,461105785;596,393023;223,2002897;1,010669947;3337,967219;4;22,86458333;58,640625;0,022731354;9,661458333;2006
0;704,4718504;1,148971636;0,571162204;219,7514977;194,1685067;5,16544743;630,6004493;4;25,44995196;55,12479844;35,88363199;14,62450994;2007
0;752,304499;3,763209037;0,624858316;224,713185;201,6459288;5,438560009;361,5520258;4;30,15571603;31,24435496;20,79943724;18,6443991;2007
0;795,2587862;1,848309351;0,654409506;1022,526462;1140,380808;0,292205989;12570,77026;4;26,87798152;49,30284069;25,64981022;17,31906258;2007
0;769,9671258;1,733722815;0,625135703;230,7363259;2784,88061;0;3959,153371;4;21,78766183;64,28263429;36,27779832;18,06520931;2007
0;763,851518;3,601210959;0,57197498;411,0361766;330,0189145;1,010669947;4571,04544;4;27,24680674;63,51405695;33,44583663;18,85367504;2007
0;777,5444683;1,972554658;0,622615526;199,4362103;804,7629919;1,010669947;5215,580691;4;24,16826318;35,66285773;30,55832318;19,74113506;2007
0;716,9959487;2,318331748;0,542117763;430,6279409;621,3103944;1,961470008;523,9583567;4;25,35408939;50,09312008;26,24987019;7,403372894;2007
0;760,2587438;1,615979854;0,552889982;3078,784089;1907,168281;2,124099673;3559,275974;4;27,67740331;80,48953213;37,33768682;15,17405222;2007
0;729,2285763;1,327647016;0,637484512;888,0807301;466,4947377;0,0123088;12178,13314;4;26,83556477;84,47030831;32,42362336;10,95250956;2007
0;745,3465447;2,217362669;0,645128561;2101,093421;203,1847452;0,205805801;3842,301095;4;27,8199908;64,54213256;10,94890407;14,30351934;2007
0;745,8683616;1,246646388;0,62330237;821,6627124;1811,620486;0;2452,276582;4;29,40652155;45,38998329;34,76677385;8,484278903;2007
0;756,7598205;3,73278096;0,550033319;630,884184;742,4349431;5,438560009;477,4725008;4;30,33160332;65,1917245;1,567279732;16,16108491;2007
0;552,1560312;11,60718852;0,455528883;1265,877919;1018,307288;5,752769947;765,2210847;4;28,61438392;76,31281873;24,26765973;5,598538078;2007
0;768,3126713;1,323218252;0,64034332;3451,932407;1273,317451;0,0123088;6127,139339;4;25,70538209;75,22616385;33,3633002;15,25691005;2007
0;656,5821684;11,62345036;0,532684298;896,4995043;200,6147408;1,010669947;3265,665865;4;20,23486076;65,77447205;4,811625144;14,44990488;2007
0;489,2549906;1,759325708;0,37748228;495,6988718;866,7259181;5,752769947;531,740453;15;29,89138009;40,79515159;2,921276449;9,598647559;2007
0;765,4734143;1,779117742;0,557630939;579,3419195;1867,765882;1,920877779;1911,748221;4;26,58632871;87,07706041;24,81392064;5,097397509;2007
0;735,5121954;1,319137111;0,584129751;409,971341;746,2892073;0,0123088;12481,91952;4;20,99329239;88,71604202;16,89306277;16,5523677;2007
0;797,1146111;1,642064673;0,62285728;2336,171057;2837,787669;0;5847,236871;4;22,73035981;60,99295219;31,97574804;17,79789118;2007
0;809,923571;1,675949507;0,652599974;1081,163788;1578,721622;0;10327,69134;4;26,83479897;70,54626729;37,21882691;10,5033024;2007
0;762,068383;2,836702696;0,780842295;1056,471113;391,6595615;3,106291674;389,753722;3;26,48796916;44,55752397;26,69301247;12,85670615;2007
0;763,2235525;1,935334389;0,639446652;3482,264388;867,9564321;6,438739777;3693,682951;4;26,01453723;92,82092066;16,43574587;19,15656131;2007
0;535,9355163;10,77571587;0,494990449;262,4543818;317,9553959;7,641960144;380,5125086;4;28,38996697;65,35333805;37,45594784;13,60285581;2007
0;792,8301911;2,697678687;0,589842692;1524,667614;279,1865262;0,0123088;8961,792568;4;20,86537579;68,08219717;17,53523543;17,94956262;2007
0;775,117176;1,23504597;0,648570218;1535,17556;1231,397936;5,752769947;4394,07699;4;25,18926929;54,19032633;15,8690797;5,630556331;2007
0;808,1901911;1,751654445;0,627220817;421,5980892;586,6800277;0;5149,919483;4;21,49416469;61,85591214;8,473552727;15,00525475;2007
0;713,8472926;1,208366445;0,537420815;3386,096245;217,6492559;0;3626,883066;4;29,81234212;89,74181453;11,97426921;12,60915736;2007
0;710,8494537;1,676666165;0,613154431;2191,109854;197,5813053;2,529566022;642,3187922;4;23,546171;84,14428811;28,55691069;17,26899881;2007
0;835,54602;0,705255087;0,632870214;1573,950432;2206,282531;0,0123088;4266,912004;4;22,54199261;53,49576543;0,992531426;13,99223574;2007
0;776,7606325;1,679929212;0,60085593;2294,211118;199,1489471;0,292205989;2233,282878;4;28,52436736;78,41287376;17,54341435;5,005308586;2007
0;794,6333926;1,590789775;0,498946651;1385,920658;834,130664;0,292205989;897,3683667;4;22,94249519;54,88093773;14,33022317;16,76581194;2007
0;799,7438296;1,922332706;0,552504746;1480,401268;916,6725013;0,292205989;5305,399965;4;21,19295061;59,84020939;13,93854147;9,346803757;2007
0;736,6639841;2,429411557;0,517588886;643,3810452;783,3826058;1,961470008;388,7332636;4;21,47501449;45,44173899;2,238318359;15,46206345;2007
0;749,8206348;2,672852631;0,533795817;1035,16761;1096,720803;1,010669947;4058,97819;4;23,19497193;89,06598308;0,275135124;17,52015775;2007
1;728,9227622;1,255124952;0,531679201;3355,513246;220,8440754;0,003210991;8630,734372;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;751,2110654;2,458484629;0,582686824;2817,475361;197,9305861;6,438739777;403,5484257;4;30,3015625;32,11979167;0,044826076;10,52083333;2007
1;759,4493832;1,279099099;0,564149296;1270,831409;1602,462986;0,292205989;1366,58241;4;23,4390625;46,16666667;0;8,926822917;2007
1;720,0652005;1,334021476;0,467607034;2322,815667;170,9844089;0,004314573;9513,654953;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;732,6525792;1,583635288;0,334297272;1266,805973;891,3067026;0;10367,84044;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;748,1189532;1,230680185;0,497394007;832,9054789;863,8122777;0,292205989;1597,984016;4;23,4390625;46,16666667;0;8,926822917;2007
1;721,4054525;1,336064112;0,475174912;526,1640356;148,4900599;0,003405483;12695,58799;4;28,50572917;36,06770833;0;10,55703125;2007
1;727,0033499;1,032007284;0,541833243;176,8314082;396,5332017;0,01197341;12859,22004;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;769,9724253;1,979792261;0,450994464;1669,896284;336,9988894;6,438739777;1140,594192;4;25,86041667;40,60416667;0;8,590520833;2007
1;723,0618391;1,355824361;0,539083626;2448,893319;267,5176896;0,009861436;9929,751051;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;798,3130293;2,209170119;0,379472019;1038,873407;1953,009177;0,083284731;4027,793035;4;28,8625;31,84375;0;8,6125;2007
1;723,8978825;2,00642945;0,512086635;1342,891125;219,1576711;0,01217893;11752,35747;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;721,1552729;1,594987994;0,458354448;2219,47586;405,3895978;0;8745,468128;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;734,3276151;1,63054151;0,508592832;718,9359193;310,8311407;0,253206701;5176,472357;4;23,85;45,59895833;0;11,85953125;2007
1;766,3960399;1,910279696;0,461396113;816,6031959;486,9741347;0;7343,320345;4;29,07760417;31,484375;0;11,74104167;2007
1;764,3497665;3,798433643;0,471029988;619,2998894;1160,801749;5,438560009;1353,045713;4;26,603125;49,21354167;0,001640025;10,73489583;2007
1;721,1125802;1,488955084;0,410887628;2933,688899;232,2339521;0;7937,247374;15;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;732,3663166;1,942481173;0,517149922;1259,821003;200,1358484;0,007723709;5526,138597;4;23,1609375;43,32291667;0;11,39083333;2007
1;509,8562322;6,098442407;0,798986534;590,6720454;355,024742;7,641960144;960,6500528;4;25,00729167;78,17708333;2,222231568;5,391927083;2007
1;800,6759686;1,477079409;0,292469715;2852,417175;1544,187874;6,438739777;3703,571685;4;29,07760417;31,484375;0;11,74104167;2007
1;733,150886;1,889204399;0,450957479;870,9294412;139,149209;0,292205989;4018,338164;4;23,85;45,59895833;0;11,85953125;2007
1;732,6657382;1,876989525;0,312991228;1332,849121;378,5646016;0;11441,49724;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;783,7198012;1,741721924;0,415831176;2475,591368;889,7968683;6,438739777;2742,899079;4;29,07760417;31,484375;0;11,74104167;2007
1;739,4802083;0,943522649;0,534677014;308,8162193;571,3664492;0,292205989;1996,405219;4;23,1609375;43,32291667;0;11,39083333;2007
1;779,9242878;1,648439826;0,494322156;408,1956024;1505,2779;0;6504,468134;4;29,07760417;31,484375;0;11,74104167;2007
1;765,7011575;2,066238414;0,425329245;2116,046441;222,4247676;6,438739777;1163,866027;4;30,3015625;32,11979167;0,044826076;10,52083333;2007
1;723,1465184;1,61575523;0,391310929;1839,199727;346,1773661;2,02E-04;10095,99429;4;28,1171875;36,375;0;10,87005208;2007
1;726,5413785;1,625925224;0,415503756;926,5171468;237,7436051;0,001950338;12463,41947;4;26,11354167;47,61458333;2,56E-04;20,20510417;2007
1;459,1683936;1,002650549;0,355068384;4482,396566;3150,086919;7,641960144;344,6806412;15;25,30104167;64,18229167;3,336887114;5,126927083;2007
