mes,ano,diasSemChuva,quantidadeFocos,umidadeMedia,tempMedia,tempMax,mediaTempComFocos,mediaPrecComFocos,mediaUmidadeComFocos,umidadeMinima,precipitacaoMedia,diasComFogo,totalPluviosidade
3,2013,6,3,67.49193548387096,26.155486314760534,29.4356060606061,27.987626262626264,0.0038268261818181666,53.3118686868687,47.7689393939394,4.585215705533724,3,142.14168687154543
4,2013,3,6,74.37411616161617,24.05151515151518,25.9068181818182,24.038068181818225,0.05395593127272725,67.58143939393938,62.9015151515151,2.9920311828727275,4,89.76093548618182
5,2013,13,7,62.38049853372434,23.96093597262954,25.6814393939394,23.67007575757577,0.012661002220779214,62.116883116883116,53.1856060606061,0.11754942222873897,7,3.644032089090908
6,2013,10,18,62.6449494949495,23.393522727272746,25.4390151515152,23.306370523416,0.026748544528925645,59.32059228650139,50.8030303030303,0.20479660004848477,11,6.143898001454543
7,2013,17,9,53.863880742913,23.002431573802564,25.1253787878788,23.37175324675327,0.010620999389610392,53.06818181818183,44.4166666666667,0.015450575313782992,7,0.4789678347272728
8,2013,19,25,48.530791788856305,23.872825024437955,26.4443181818182,23.64541666666669,0.005516289927272731,47.80757575757576,39.0492424242424,0.018721538756598224,10,0.580367701454545
9,2013,0,128,48.13762626262626,26.227979797979824,30.4640151515152,27.413898601398632,0.016450514874285897,44.48513986013987,27.4621212121212,0.069802485051668,13,2.09407455155004
10,2013,9,70,57.22678396871945,25.917900782013714,28.9344696969697,26.230059523809558,1.6465101324415579,52.94345238095237,39.2462121212121,2.433719201891495,14,75.44529525863635
11,2013,4,8,62.628661616161615,25.869949494949516,28.7481060606061,27.73924242424244,0.1273857387090909,46.558333333333344,37.8068181818182,4.979878104281819,5,149.39634312845456
12,2013,1,2,81.50623167155426,24.245197947214102,27.0662878787879,26.4587121212121,0.00754221645454545,59.4204545454545,59.2424242424242,9.607384194967743,1,297.82891004400005
1,2014,5,11,65.48668132942326,25.406182795698946,26.9340909090909,25.31704545454548,0.941507254581818,65.64393939393939,54.344696969697,1.3023612986568902,5,40.373200258363596
2,2014,3,3,62.118371212121204,25.82945075757578,27.1397727272727,26.8632575757576,0.06893739472727267,52.59974747474747,48.719696969697,1.9705191583538981,3,55.17453643390915
3,2014,1,0,70.80767350928642,25.388685239491714,27.6011363636364,0.0,0.0,0.0,55.6477272727273,3.361793570651028,0,104.21560069018186
4,2014,5,5,66.74431818181819,25.570681818181836,27.4731060606061,26.162626262626265,1.8534339046969712,64.55934343434343,51.3977272727273,1.356948108848485,3,40.70844326545455
5,2014,14,9,58.02443792766374,24.65845552297167,26.4280303030303,23.494696969697003,0.0,51.421717171717205,46.8636363636364,0.3009041466451613,3,9.328028546
6,2014,0,8,57.898484848484856,23.217373737373755,25.0041666666667,23.07689393939396,0.16003019416896946,59.52272727272729,50.0151515151515,0.14420937473650722,7,4.326281242095217
7,2014,14,8,53.32025904203324,22.89960899315739,24.3481060606061,23.65577651515155,0.0,47.712121212121225,41.6136363636364,0.03902555812316715,4,1.2097923018181818
8,2014,0,56,44.35838220918866,23.908663245356813,27.7439393939394,23.916433566433586,0.008471483021061623,43.2124125874126,36.8030303030303,0.009341611155507443,13,0.2895899458207307
9,2014,0,168,40.76792929292931,26.505744949494968,29.8878787878788,26.835359025032957,0.0099128400435604,40.224308300395265,33.3371212121212,0.0076619757879610876,23,0.22985927363883263
10,2014,12,484,45.53103616813294,26.87551319648097,30.7162878787879,27.023484848484884,0.12310678109090908,40.2310606060606,26.8333333333333,2.018014626428151,22,62.55845341927269
11,2014,1,23,69.88156565656566,25.44138888888892,28.3912878787879,26.197761707989006,0.852119628528926,59.93595041322314,48.9166666666667,6.076393713884846,11,182.29181141654539
12,2014,2,8,71.88379765395894,24.94304740957969,27.6147727272728,25.863560606060638,1.3044231943272717,67.02045454545453,55.8143939393939,3.867574821281522,5,119.89481945972719
1,2015,0,22,50.36595796676442,27.541520039100707,29.8534090909091,28.27095959595961,0.00572533747482914,45.4709595959596,38.5075757575758,0.5027608593167868,9,15.585586638820391
2,2015,0,7,64.91179653679653,25.644061147186182,28.6003787878788,26.67840909090913,0.6096818234849863,52.40025252525254,39.8712121212121,3.287418553493605,3,92.04771949782094
3,2015,0,10,68.48081622678397,25.835361681329445,28.1246212121212,26.18522727272732,1.4424856708727767,67.84166666666667,49.7462121212121,3.074602863105613,5,95.312688756274
4,2015,3,19,69.63181818181819,25.578964646464666,28.4155303030303,26.67527056277057,0.66758422361039,62.00324675324678,52.2007575757576,2.720571794766666,7,81.61715384299998
5,2015,9,9,64.580522971652,23.87330156402739,25.7378787878788,24.043777056277058,0.012510571311688324,60.72835497835498,53.2234848484849,0.32143932404398806,7,9.96461904536363
6,2015,11,49,57.875505050505055,23.29611111111113,25.8386363636364,23.558143939393958,0.010817029727272722,58.13983585858586,48.2386363636364,0.09845504297878785,12,2.9536512893636355
7,2015,17,22,53.79142228739003,23.609005376344093,25.9034090909091,23.6943181818182,0.049390467863636406,54.66477272727273,43.8333333333333,0.01986736570381233,8,0.6158883368181822
8,2015,21,34,47.07881231671555,24.150610948191613,26.9901515151515,23.783775252525285,0.0,44.62878787878788,38.8143939393939,0.017367781222873895,6,0.5384012179090908
9,2015,0,378,37.19886363636364,28.219406565656595,30.6465909090909,28.135296143250716,0.00788169132652893,36.61690771349863,28.4318181818182,0.0070824212182644675,22,0.21247263654793402
10,2015,17,392,39.338343108504404,29.25288367546434,33.0462121212121,29.424560606060624,0.3006764135199998,36.87121212121213,25.8522727272727,0.9910271616480947,25,30.721842011090935
11,2015,11,28,57.06969696969697,27.899204545454573,31.932196969697,29.500473484848516,0.7638869591818183,40.67739898989899,31.0227272727273,4.225122847200001,12,126.75368541600001
12,2015,5,30,55.356427174975565,27.71064271749757,29.2109848484849,28.7475757575758,0.004004608981818174,48.37499999999998,42.0833333333333,1.4043083999472148,5,43.53356039836366
1,2016,1,1,81.93890518084066,24.45218719452593,29.1200757575758,29.1200757575758,0.125560268272727,56.2727272727273,54.6969696969697,16.047818781105573,1,497.4823822142728
2,2016,6,9,63.04845872518286,26.484730929989585,28.0397727272728,26.4186868686869,0.19115540684848484,65.4848484848485,51.4469696969697,0.64392383230721,3,18.673791136909088
3,2016,4,24,61.17228739002933,26.86259775171068,28.3814393939394,27.477121212121222,0.029775051363636274,53.98787878787878,49.8409090909091,0.6922548887507333,5,21.459901551272733
4,2016,0,9,54.71300505050506,26.48478535353536,28.5689393939394,26.113731060606074,0.003973319795617784,56.73674242424242,47.1477272727273,0.08137536417288226,4,2.4412609251864676
5,2016,16,15,55.70564516129033,25.145686705767375,26.8007575757576,24.17340909090912,0.0069724311999999995,54.059090909090926,48.625,0.06037317263636364,5,1.8715683517272728
6,2016,17,4,55.593308080808086,23.615833333333363,27.1045454545455,23.372253787878826,0.22551507556818176,57.62784090909092,44.6477272727273,0.2302171484212123,4,6.906514452636369
7,2016,18,5,51.57893450635385,23.30753910068427,25.7818181818182,22.76098484848485,0.0419169410681817,52.545454545454525,43.1666666666667,0.02573289856304984,4,0.797719855454545
8,2016,17,9,49.043866080156405,24.899670087976567,27.8488636363637,24.850505050505063,0.0,45.9507575757576,36.4507575757576,0.05401585585044,3,1.67449153136364
9,2016,16,71,45.532323232323236,26.449633838383868,29.6753787878788,26.841125541125557,0.03818644911688318,41.910714285714285,33.9545454545455,0.6962093950606065,7,20.886281851818197
10,2016,0,44,51.409213098729225,27.566654447702852,30.7727272727273,28.365814393939417,0.21358362573492218,45.819444444444436,35.3181818181818,1.9414712141144288,12,60.18560763754729
11,2016,3,50,68.29103535353536,25.710441919191943,28.5700757575758,27.3101851851852,0.3566414961313129,53.6611952861953,38.1325757575758,6.929170362715151,9,207.87511088145453
12,2016,0,8,68.33809872922777,25.796346529814297,27.9613636363637,27.2964646464647,0.30758693381831165,60.318181818181834,51.3560606060606,4.720301789410656,3,146.32935547173034
1,2017,6,2,58.66239002932551,27.11304985337246,29.0977272727273,28.5087121212121,0.01677005413636365,50.8844696969697,44.280303030303,1.3270406104574781,2,41.13825892418182
2,2017,0,2,72.41869588744589,25.11631493506496,27.6303030303031,25.8053030303031,0.498648461636364,69.5606060606061,52.2613636363636,6.139949150600648,1,171.91857621681814
3,2017,8,20,64.43279569892472,26.22732160312808,28.1291666666667,27.12550505050507,0.01622650303030304,52.616161616161605,48.6401515151515,4.016475387824044,3,124.51073702254536
4,2017,2,4,64.5943181818182,25.736944444444465,26.8287878787879,25.844191919191932,0.3277008463636365,68.88383838383841,53.7272727272727,0.5375174421242421,3,16.125523263727263
5,2017,8,0,60.08968719452591,24.920906647116347,26.3484848484849,0.0,0.0,0.0,48.7765151515151,0.2687647282756597,0,8.331706576545452
6,2017,23,2,52.09078282828283,23.830416666666682,27.0454545454546,22.1534090909091,0.130834644818182,53.4393939393939,41.7083333333333,0.017239031645454542,1,0.5171709493636363
7,2017,16,2,51.75867546432063,21.529020039100704,23.0253787878788,20.6045454545455,1.57326545454545E-4,54.4204545454545,34.5984848484849,0.054962820739002924,1,1.7038474429090906
8,2017,26,21,43.61705767350928,23.780266373411557,25.6507575757576,24.355735930735957,0.0,40.9491341991342,34.1515151515151,0.0074655750058651065,7,0.2314328251818183
9,2017,21,2,44.871212121212125,24.66013888888891,28.0541666666667,24.5320075757576,0.0301437804090909,45.39204545454545,34.1856060606061,0.01183281836363637,2,0.3549845509090911
10,2017,19,221,41.55913978494623,27.975586510263945,30.5314393939394,28.18893097643099,0.07786157769191934,37.68076599326598,32.8333333333333,0.3411525069325514,18,10.575727714909092
11,2017,2,3,72.0729797979798,25.187790404040427,28.0318181818182,25.084469696969734,3.066062379333332,72.12499999999997,53.3636363636364,5.747689093178784,3,172.43067279536353
12,2017,2,6,75.06915933528838,24.87022238514177,28.3443181818182,26.720681818181838,0.7457120373636353,64.01363636363637,53.3636363636364,5.8717401648005865,5,182.02394510881817
1,2018,6,11,64.95051319648094,25.808162267839716,28.5022727272728,26.441098484848535,0.4650219739393931,56.90593434343433,41.3901515151515,3.0254665100029325,6,93.78946181009091
2,2018,1,0,77.86783008658008,24.44412878787881,26.0053030303031,0.0,0.0,0.0,57.6439393939394,8.984864348623384,0,251.57620176145474
3,2018,0,3,74.65628054740958,25.165395894428176,26.7757575757576,25.728598484848497,2.058012979318271,71.23863636363635,62.6780303030303,3.226897654044073,2,100.03382727536626
4,2018,1,1,68.46868686868687,24.461161616161636,26.7890151515152,26.6450757575758,0.444939487818182,67.3712121212121,58.7689393939394,1.1754017573,1,35.262052718999996
5,2018,7,1,60.92143206256109,23.73591153470188,25.8090909090909,23.5556818181818,0.324595284545455,61.8106060606061,51.1931818181818,0.41473758972434005,1,12.856865281454542
6,2018,12,5,57.60580808080808,22.85722222222224,25.3723484848485,21.7556818181818,0.0,51.9507575757576,48.9848484848485,0.036275734454545475,1,1.0882720336363643
7,2018,23,4,52.39846041055719,22.23666911045946,23.5147727272727,23.1791666666667,0.0,47.9848484848485,46.2916666666667,0.00556438326686217,1,0.17249588127272728
8,2018,13,0,48.791422287390034,25.15431329423267,26.9787878787879,0.0,0.0,0.0,37.9621212121212,0.19239205443695012,0,5.964153687545454
9,2018,18,67,43.58257575757576,26.57612373737377,29.9367424242424,27.443371212121242,6.852414545454539E-5,40.51325757575757,33.1212121212121,0.0593019302090909,10,1.779057906272727
10,2018,7,65,54.75476539589444,27.630009775171093,30.5015151515152,28.878756313131344,1.9830636618636397,44.56376262626262,30.1439393939394,2.6846918362961896,12,83.22544692518187
11,2018,0,1,74.78320707070706,24.607386363636387,26.3291666666667,26.0882575757576,0.036995619727344,64.4128787878788,58.6174242424242,6.217811217209121,1,186.53433651627364
12,2018,3,3,75.79692082111437,24.467766373411557,27.1212121212121,25.001515151515168,2.6655601637878776,75.35606060606061,54.7954545454545,7.113270934225811,3,220.51139896100014
1,2019,6,9,57.29606549364614,26.82635630498535,28.8420454545455,27.286111111111115,0.11554669598484851,53.0770202020202,42.0984848484849,0.5334022488445745,6,16.53546971418181
2,2019,2,0,67.94656385281385,26.526866883116895,30.0223484848485,0.0,0.0,0.0,41.0416666666667,3.9053439364772706,0,109.34963022136358
3,2019,0,1,75.57551319648094,25.56537145650051,28.0276515151515,27.6481060606061,0.305626370454545,64.469696969697,60.9393939393939,5.42323764611437,1,168.1203670295455
4,2019,0,15,74.4814393939394,25.23838383838387,26.5128787878788,25.514109848484875,0.22518203011363647,69.76325757575759,61.9886363636364,3.29832383831818,4,98.9497151495454
5,2019,4,4,64.74816715542522,25.373484848484875,26.9454545454546,26.121212121212135,0.311722841727273,67.15656565656563,56.2689393939394,0.43622234720821146,3,13.522892763454555
6,2019,18,7,57.02575757575758,23.421616161616182,25.9140151515152,23.664867424242427,0.00608803775,55.11458333333335,49.2727272727273,0.049897699463636355,4,1.4969309839090907
7,2019,18,2,51.46871945259042,22.58096285434996,25.1458333333334,21.35511363636365,0.0,50.2897727272727,39.1515151515152,0.02578845492375368,2,0.7994421026363641
8,2019,0,16,48.71615347018572,24.378506842619764,26.5003787878788,25.358658008658015,0.0031103727404240534,44.078463203463194,38.3598484848485,0.0567238899209757,7,1.7584405875502467
9,2019,24,165,43.47361111111109,26.663964646464663,29.3681818181818,27.176489898989907,0.04061171786060609,40.36792929292927,31.1439393939394,0.2402152602727274,15,7.206457808181822
10,2019,13,61,46.458944281524936,27.898692570870004,30.5950757575758,28.40762032085562,0.27647540193582915,42.186051693404636,30.2916666666667,2.371896556818183,17,73.52879326136367
11,2019,0,119,54.93510101010101,27.28263888888891,29.7030303030303,28.0589126559715,1.0095434944974595,48.20164884135472,30.8712121212121,2.6361545339304153,17,79.08463601791246
12,2019,0,72,61.43157380254154,26.614723851417423,28.8882575757576,27.01484848484851,0.23951690624559413,56.42916666666665,45.6098484848485,2.2115688401789977,10,68.55863404554893
