"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Ocupations","LULC","Temperature","RH","Precipitation","Wind Speed","Prob_fogo","HasFire_Predict"
"651","not-burned",3.133960009,0.514976978,182.3990021,942.8839722,11010.64355,"4",19.7234474,47.81668132,2.217224782,13.15226994,0.450625601156467,"1"
"652","not-burned",1.184949994,0.522207022,384.5299988,2756.840088,3592.967285,"4",20.52771713,49.89441173,18.35792342,4.261841507,1.90431435069777e-09,"1"
"653","not-burned",3.327440023,0.486649007,109.6080017,818.5390015,7539.209473,"4",26.43949748,36.78302714,16.22614008,3.560180739,5.91434419700563e-08,"0"
"654","not-burned",1.225260019,0.504633009,974.690979,1210.660034,3165.813965,"4",28.18676439,66.91559784,17.86920893,7.035952913,3.91643352339256e-09,"1"
"655","not-burned",1.611439943,0.67722702,2935.590088,1505.329956,5753.918457,"4",22.20361347,63.10143252,39.04760928,14.13044155,2.22044604925031e-16,"1"
"656","not-burned",2.450259924,0.511546016,1497.319946,438.4320068,10867.06445,"4",28.66605861,50.54573223,38.82962709,17.62044293,2.22044604925031e-16,"0"
"657","not-burned",0.723899007,0.544745982,91.19940186,1444.550049,981.3060303,"4",26.87627897,68.58049853,32.55751976,5.713668521,2.22044604925031e-16,"0"
"658","not-burned",2.038539886,0.412028998,2552.129883,638.3959961,399.8468323,"15",22.70058805,64.09265141,25.05206205,5.159523141,1.31219177741834e-12,"0"
"659","not-burned",2.325649977,0.436547995,109.6080017,1034.040039,259.7359314,"4",30.12933851,61.37887642,35.62048584,3.674941226,2.22044604925031e-16,"0"
"660","not-burned",3.409800053,0.480120987,1210.280029,897.6950073,2311.184082,"4",23.12246544,59.5173632,2.579609754,8.824761152,0.516072691730833,"0"
"661","not-burned",3.653759956,0.536728024,503.2059937,85.9835968,2862.265869,"4",25.6264157,35.65807888,40.71811378,15.3263956,2.22044604925031e-16,"0"
"662","not-burned",1.906810045,0.570173025,2462.379883,565.4689941,9555.887695,"4",29.01038322,36.88583394,5.798668082,8.216314011,0.0152903670017061,"0"
"663","not-burned",0.590722024,0.590783,3571.300049,538.6859741,9202.353516,"4",24.48893826,41.08973048,6.507998709,8.299037651,0.00618275146164825,"0"
"664","not-burned",1.47555995,0.600118995,2190.899902,701.8339844,6162.46582,"4",23.10438157,81.91300405,24.9800549,16.84509405,2.22044604925031e-16,"0"
"665","not-burned",2.922489882,0.507448971,60.79959869,1733.050049,3927.342529,"4",22.64381709,69.243601,19.46859791,16.35387788,1.50454047942104e-10,"0"
"666","not-burned",1.049700022,0.594887972,3154.120117,672.9279785,1033.592896,"4",26.57252757,45.81078146,15.44790534,13.50159732,5.97802832933564e-08,"0"
"667","not-burned",2.590059996,0.523091018,639.1190186,1365.619995,2914.101807,"4",27.05532704,58.37868862,13.07628376,16.54126685,7.09239430126853e-07,"1"
"668","not-burned",1.549540043,0.456476003,4047.860107,171.9669952,7771.23584,"4",19.63223098,40.44294432,29.59027311,12.64982777,2.22044604925031e-16,"1"
"669","not-burned",2.454829931,0.625465989,5075.950195,997.1870117,7884.395508,"4",20.29089751,51.5054767,14.99704501,10.51479641,4.52343364169254e-08,"0"
"670","not-burned",2.412549973,0.542765021,4751.029785,2399.27002,3542.064941,"4",29.1299768,43.34518286,23.68521445,16.8016029,8.37717344969551e-13,"0"
"671","not-burned",2.367140055,0.615658998,5531.509766,993.9379883,7932.249023,"4",24.65540202,62.86567369,28.77980174,6.461543061,2.22044604925031e-16,"0"
"672","not-burned",2.103990078,0.57457,3283.179932,42.9917984,8690.725586,"4",20.89408906,55.35737597,14.13576784,10.50248545,2.58702875142077e-07,"0"
"673","not-burned",1.045150042,0.463941991,2575.379883,1312.47998,2226.667969,"12",24.57513628,70.13619007,32.33176266,17.4848825,2.22044604925031e-16,"0"
"674","not-burned",2.073460102,0.538778007,121.598999,543.8079834,273.598114,"4",29.65213166,53.7772646,24.93722029,9.514391699,5.49900390022572e-13,"0"
"675","not-burned",1.054049969,0.592978001,4713.540039,2297.75,11521.68164,"4",28.40549101,43.51746874,10.44130614,10.18978903,1.54650196918905e-05,"0"
"676","not-burned",1.328580022,0.51027298,128.9750061,121.598999,395.1972961,"4",29.76167705,42.39713994,6.436643146,14.73021932,0.0123957147367906,"0"
"677","not-burned",2.39357996,0.477968991,2504.620117,2512.169922,3666.673584,"4",26.36528368,65.3180668,5.383686922,8.236551488,0.0175635769877391,"0"
"678","not-burned",2.379570007,0.539318025,1155.589966,3271.899902,2226.667969,"4",21.77052953,83.17931369,29.93679188,15.97001742,2.22044604925031e-16,"0"
"679","not-burned",2.026139975,0.555565,4644.910156,257.9509888,6931.418945,"4",27.49532932,64.11508994,17.52676871,12.11088,3.05308959614374e-09,"0"
"680","not-burned",1.045070052,0.530601025,2297.75,2566.76001,2857.742188,"4",30.09637525,54.45732615,12.18121587,9.181855045,3.27573325228057e-06,"0"
"681","not-burned",2.902009964,0.551292002,902.8280029,151.9989929,9783.350586,"4",23.03448582,84.61179411,3.330076714,5.60130689,0.139139036650411,"0"
"682","not-burned",1.367810011,0.511651993,231.5180054,2257.98999,1564.925049,"4",24.18786096,87.50217443,39.64223043,13.07681779,2.22044604925031e-16,"0"
"683","not-burned",1.945819974,0.417824,30.39979935,231.5180054,151.9989624,"15",28.21099041,80.43876271,22.6891158,11.54780892,1.31078540568534e-11,"1"
"684","not-burned",2.898629904,0.478038996,346.6109924,396.3649902,465.0274048,"4",29.96056922,84.3399174,28.79831532,17.55350964,2.22044604925031e-16,"0"
"685","not-burned",3.655339956,0.403952986,305.5140076,1234.469971,1010.535889,"4",25.36243038,82.5639631,0.443319968,17.66117457,0.893565676640163,"0"
"686","not-burned",1.81704998,0.403878987,1155.589966,451.9249878,1418.077759,"15",19.82791975,41.39584943,32.16978224,16.93841627,2.22044604925031e-16,"0"
"687","not-burned",0.407382011,0.600733995,3800.100098,847.9310303,7037.010254,"4",22.45667694,41.29103318,42.96503412,12.1022215,2.22044604925031e-16,"0"
"688","not-burned",1.690350056,0.563417971,1215.98999,961.3259888,10472.80566,"4",21.63509261,78.77455275,35.97470476,9.012137868,2.22044604925031e-16,"0"
"689","not-burned",2.472300053,0.582705975,1762.660034,1012.359985,9090.808594,"4",23.93747953,60.23057417,0.734461175,18.00622733,0.673120475297862,"0"
"690","not-burned",0.98774302,0.595103025,1332.400024,2280.790039,10195.6748,"4",22.34251207,87.53217168,8.574843009,16.30549873,4.23237581795493e-05,"0"
"691","not-burned",3.955650091,0.432797015,203.9279938,343.9339905,451.9253845,"4",26.25340357,66.94028082,40.11672419,17.85520755,2.22044604925031e-16,"0"
"692","not-burned",2.112020016,0.564831018,2772.889893,1011.909973,2034.06189,"4",30.19980317,87.05389389,34.77556254,15.712264,2.22044604925031e-16,"0"
"693","not-burned",1.13428998,0.378926992,299.4030151,471.9320068,280.2722168,"15",30.18492337,54.29836217,18.38222118,10.98732887,8.24373150206046e-09,"0"
"694","not-burned",2.065289974,0.584626019,364.7969971,271.9039917,11160.07813,"4",25.47079983,68.05898315,26.54151213,7.954522118,2.22044604925031e-16,"0"
"695","not-burned",1.51067996,0.544942021,3937.449951,969.9390259,7792.374512,"4",26.2934871,87.4008112,0.234954871,14.7348604,0.817624315263645,"0"
"696","not-burned",1.290969968,0.485199988,1693.680054,2116.879883,926.0716553,"4",26.64321745,72.82888345,40.89825839,9.874370224,2.22044604925031e-16,"0"
"697","not-burned",2.158930063,0.558188021,1114.890015,516.7960205,9292.595703,"4",22.74531751,83.32773314,27.61859911,17.73601506,2.22044604925031e-16,"0"
"698","not-burned",3.371059895,0.343905002,1467.089966,752.6630249,894.6013794,"12",19.49568939,37.260729,32.90421534,6.107642356,2.22044604925031e-16,"0"
"699","not-burned",2.112509966,0.55724901,1048.23999,725.1480103,1467.085205,"4",24.06184983,64.47474612,6.768516862,17.16648902,0.00197186119349284,"0"
"700","not-burned",0.649577022,0.281899989,91.19940186,2602.689941,578.3955078,"15",21.86728862,91.96027747,9.219476385,6.001948323,0.000603437621013979,"0"
"701","not-burned",1.98289001,0.502204001,2529.77002,171.9669952,5440.543457,"12",27.31236642,66.35525284,30.30300376,5.680900005,2.22044604925031e-16,"0"
"702","not-burned",1.966009974,0.445580989,300.9429932,982.2470093,8524.201172,"4",30.46521606,69.20425746,13.50823556,11.99812059,7.61146055427164e-07,"0"
"703","not-burned",1.152760029,0.582322001,3954.899902,912.5,4239.653809,"4",30.38938555,70.21073865,13.55170525,16.23417893,2.65981801614954e-07,"0"
"704","not-burned",0.368313015,0.580156982,1927.689941,1775.719971,9709.009766,"4",21.03801424,33.58411354,20.01341315,4.261970279,2.53360243553234e-10,"0"
"705","not-burned",0.972442985,0.578363001,3458.639893,3786.449951,10754.00977,"4",26.92206879,83.80105426,19.96020705,4.193040143,3.78675841819478e-11,"0"
"706","not-burned",3.133660078,0.48715499,366.0620117,42.9917984,8902.208984,"4",23.54217244,57.62622247,30.97989358,6.089621568,2.22044604925031e-16,"0"
"707","not-burned",3.344990015,0.403669,1732.790039,2874.51001,1048.241943,"15",23.93303334,35.23329226,14.5928386,11.46748038,3.62880801814592e-07,"0"
"708","not-burned",2.006069899,0.535622001,1053.52002,818.5390015,10376.08594,"4",29.477371,40.26542767,37.86541829,11.05976575,2.22044604925031e-16,"0"
"709","not-burned",3.208129883,0.505837977,1454.75,384.5299988,8980.913086,"4",20.02294019,57.63043836,22.90686254,10.91858998,4.33446761596727e-12,"0"
"710","not-burned",4.271279812,0.524452984,1423.280029,834.75,2230.607422,"4",26.21094839,58.32735067,34.06508061,4.881344039,2.22044604925031e-16,"0"
"711","not-burned",0.525717974,0.581045985,2794.469971,924.5739746,2849.808105,"4",19.40071303,57.96153134,43.51443557,11.58127364,2.22044604925031e-16,"0"
"712","not-burned",1.888380051,0.417499989,60.79959869,1957.189941,4082.749756,"4",27.11147349,46.58982915,36.5954695,12.36651602,2.22044604925031e-16,"0"
"713","not-burned",1.160269976,0.568370998,494.8729858,1126.430054,7697.152832,"4",23.02305085,74.14041236,3.148812195,9.763935982,0.152125529221367,"0"
"714","not-burned",7.246739864,0.523989022,2364.550049,674.9849854,1763.187866,"4",24.33852457,64.30314364,25.69710421,17.58149902,2.22044604925031e-16,"0"
"715","not-burned",1.047700047,0.564779997,1222.810059,1311.430054,11860.63379,"4",25.68870405,69.46116199,9.466601769,4.298860737,7.67170188023331e-05,"0"
"716","not-burned",1.613160014,0.495999008,4134.819824,1346.199951,1641.870239,"4",20.83234742,77.26106745,0.248860899,8.369238106,0.93740047746079,"0"
"717","not-burned",2.696010113,0.551180005,1160.780029,1088.469971,7329.943848,"4",19.89350018,79.03558526,12.74742206,12.65139442,6.14237097164972e-07,"0"
"718","not-burned",1.77579999,0.524619997,2274.300049,386.9259949,8006.926758,"4",27.63935896,77.7301501,7.285102215,13.40137291,0.00107937971449998,"0"
"719","not-burned",1.299669981,0.565020978,1734.920044,2833.060059,7685.377441,"4",29.37516281,39.16454098,3.318969104,6.014146414,0.188549677062285,"0"
"720","not-burned",0.531078994,0.56062597,548.039978,1116.130005,8300.535156,"4",26.02505822,56.037814,6.231858832,5.099429933,0.00854023346446093,"0"
"721","not-burned",2.272910118,0.497146994,1520.290039,1639.619995,587.1174927,"4",22.21207997,56.53270448,28.55874815,17.63111592,2.22044604925031e-16,"0"
"722","not-burned",0.789327025,0.53708303,560.5440063,973.2680054,9271.986328,"4",26.26258944,68.1658879,35.14838424,10.52672451,2.22044604925031e-16,"0"
"723","not-burned",2.429830074,0.584142983,1359.52002,1173.449951,12168.46387,"4",29.86323212,46.07210344,37.32596478,7.583142148,2.22044604925031e-16,"0"
"724","not-burned",3.840749979,0.490592003,1645.23999,2226.669922,1246.391479,"4",25.74680446,87.32087262,7.180369383,16.53661153,0.000551334728929544,"0"
"725","not-burned",1.134029984,0.583795011,3914.02002,1058.77002,4406.1875,"4",26.72191645,84.81657554,9.145481468,12.07866944,6.40644472240747e-05,"0"
"726","not-burned",1.137410045,0.650660992,2740.199951,1434.920044,2447.135986,"4",28.45756832,89.72705789,31.46719735,4.172879593,2.22044604925031e-16,"0"
"727","not-burned",1.507500052,0.514324009,438.4320068,67.97599792,951.6640015,"4",26.1936403,71.4959883,2.812123692,16.93396492,0.33945954729283,"0"
"728","not-burned",1.131090045,0.564831972,3440.550049,1885.030029,3561.449463,"4",27.12601702,86.68110486,13.22394277,5.933520448,4.86560205120447e-07,"0"
"729","not-burned",3.177350044,0.528743029,1985.089966,451.9249878,6496.884277,"4",30.05403651,63.50444545,1.564247305,17.88195333,0.556859153461339,"0"
"730","not-burned",0.46993199,0.45758,1053.52002,109.6080017,7837.075684,"4",23.62951043,60.22127872,38.42536782,14.75742939,2.22044604925031e-16,"0"
"731","not-burned",0.34326601,0.569339,42.9917984,1333.439941,9259.768555,"4",25.26192539,78.52938351,23.59020987,7.274207806,1.02590643744966e-12,"0"
"732","not-burned",1.780670047,0.483507007,4408.069824,1759.25,2794.466797,"4",22.27825797,52.82558221,0.548042618,15.35757016,0.905368337918831,"0"
"733","not-burned",2.67956996,0.464148998,1222.810059,364.7969971,2420.747559,"4",28.62841726,58.34612619,20.81758103,17.24598785,8.21785734310493e-11,"0"
"734","not-burned",0.53944999,0.659031987,1688.48999,990.2119751,3150.010986,"3",20.48836646,73.13116498,37.33474775,9.007596802,2.22044604925031e-16,"0"
"735","not-burned",0.885375023,0.587972999,1794.619995,1765.540039,6033.037598,"4",25.38554073,34.76848791,1.964346462,15.11594288,0.515899841174669,"0"
"736","not-burned",2.673079967,0.493454993,1759.25,299.4030151,2175.656738,"4",27.75649285,34.61673496,41.57210872,12.8171765,2.22044604925031e-16,"0"
"737","not-burned",0.703217983,0.514986992,2110.540039,902.315979,1145.9552,"4",24.05892567,34.49608096,2.091625705,6.968278866,0.834940534158219,"0"
"738","not-burned",2.949620008,0.502409995,271.9039917,767.2559814,1338.971924,"4",25.15505285,53.07716415,20.48167508,9.51882321,1.59979246579727e-10,"0"
"739","not-burned",0.636011004,0.522068977,815.7119751,1909.630005,4239.108887,"4",19.90438016,60.65074629,5.290610767,9.345233623,0.023015814865666,"0"
"740","not-burned",2.4151299,0.441172,3481.669922,91.19940186,4812.777832,"15",24.44414104,92.1805499,34.76392388,3.550835157,2.22044604925031e-16,"0"
"741","not-burned",1.085630059,0.573752999,755.1149902,1938.930054,10364.2334,"4",23.34062628,92.49308511,38.03194862,9.981835673,2.22044604925031e-16,"0"
"742","not-burned",1.185899973,0.575551987,3059.679932,2380.129883,2879.006348,"3",22.54711926,36.76567225,43.25652131,15.80042251,2.22044604925031e-16,"0"
"743","not-burned",1.905940056,0.513041019,2188.780029,547.1959839,501.3662109,"4",27.28750986,33.22429215,38.03152004,10.26467716,2.22044604925031e-16,"0"
"744","not-burned",0.501235008,0.488647014,30.39979935,712.289978,1754.255005,"4",24.96018717,74.04689027,14.10974388,8.772096109,5.66171297352539e-07,"0"
"745","not-burned",2.162650108,0.565793991,548.039978,1763.449951,9421.483398,"4",25.24926008,83.60299033,11.9966632,6.557834131,1.53131113697539e-06,"0"
"746","not-burned",1.839540005,0.55450201,1397.400024,2668.610107,7622.046875,"4",23.98372855,87.94625854,23.78947267,10.70785612,3.0362911027861e-13,"0"
"747","not-burned",1.108070016,0.549921989,303.9979858,1069.189941,5455.216797,"4",20.60674875,53.32038063,4.978664241,9.217468973,0.0375781282135079,"0"
"748","not-burned",2.304749966,0.514778972,740.28302,1392.430054,3624.211182,"4",25.42051558,64.47606301,27.63194329,11.73989842,2.22044604925031e-16,"0"
"749","not-burned",1.172719955,0.580271006,2820.639893,2958.169922,3314.692627,"3",19.73231657,59.63290185,20.04900823,18.04139377,4.10903866746539e-11,"0"
"750","not-burned",3.353329897,0.577310979,1135.02002,775.0460205,1415.795044,"4",22.36227105,35.7989782,9.757941758,3.97023846,0.000148263624622007,"0"
"751","not-burned",1.989030004,0.424221009,844.6550293,663.940979,334.3977051,"4",26.44852909,53.56894461,25.03438326,14.50715794,8.0676027721962e-13,"0"
"752","not-burned",3.211869955,0.519820988,2492.780029,910.9799805,4388.53418,"3",19.63545891,48.91346857,43.03272876,6.825941835,2.22044604925031e-16,"0"
"753","not-burned",5.598740101,0.427368999,638.3959961,30.39979935,1155.592041,"4",28.52353415,52.92268836,20.37143077,18.19568215,1.50000665285373e-10,"0"
"754","not-burned",1.212689996,0.566626012,950.2059937,573.5819702,6271.647461,"4",25.06379409,90.9950326,14.81339597,16.56787468,3.69711386926698e-08,"0"
"755","not-burned",0.656222999,0.551880002,1947.959961,2608.189941,7468.827148,"4",25.80850634,36.23490194,8.755218618,13.57006333,0.000198267926839254,"0"
"756","not-burned",0.798992991,0.623592973,3161.719971,2259.629883,8306.433594,"4",23.32489753,79.66649055,42.88365,10.76601599,2.22044604925031e-16,"0"
"757","not-burned",1.84995997,0.444889992,5546.109863,650.5839844,5276.09375,"4",26.21185346,77.38650782,15.54723746,10.27385711,7.27986733271574e-08,"0"
"758","not-burned",0.670929015,0.471024007,3165.810059,1727.449951,3922.044434,"4",28.58866227,52.27001252,42.69349293,17.20829819,2.22044604925031e-16,"0"
"759","not-burned",1.861879945,0.402819991,856.065979,376.0249939,2889.419922,"41",21.50253542,73.61097508,6.878163706,7.195376583,0.0100149111962901,"0"
"760","not-burned",3.840529919,0.474061996,3625.73999,605.7119751,4075.953369,"3",23.57484739,63.56620515,22.40472835,4.399937139,1.55201738274148e-11,"0"
"761","not-burned",1.979740024,0.486699998,1646.089966,299.4030151,2202.464355,"4",29.05238839,73.78864724,8.730417373,12.09028497,0.000371839689613198,"0"
"762","not-burned",2.252739906,0.465689003,177.2599945,273.5979919,4038.712646,"4",20.79532733,76.29434841,37.16565351,10.84681219,2.22044604925031e-16,"0"
"763","not-burned",16.49279976,0.492044002,876.8640137,448.8479919,2519.333984,"3",20.76691542,77.40886169,42.80915528,9.603899542,2.22044604925031e-16,"0"
"764","not-burned",0.651171029,0.585862994,1541.119995,2364.939941,5447.67334,"4",24.00395689,36.28825389,0.985560379,15.49686295,0.754588304587779,"0"
"765","not-burned",3.273360014,0.516795993,3955.25,1044.709961,3242.961182,"4",24.16936863,58.56122962,32.25181492,4.533991076,2.22044604925031e-16,"0"
"766","not-burned",15.55060005,0.449966013,3807.26001,384.5299988,3307.85498,"4",30.18579245,35.07194988,7.644131208,6.663388892,0.000667482724644147,"0"
"767","not-burned",2.068730116,0.552709997,2211.050049,1825,7756.713867,"4",21.62088043,35.88088209,15.09761063,13.25390884,6.62560630074847e-08,"0"
"768","not-burned",11.09640026,0.481308997,494.8729858,280.2720032,1593.018677,"4",26.71376085,72.79875842,11.21771932,8.109118732,5.11167094371182e-06,"0"
"769","not-burned",1.561609983,0.493519992,1599.390015,346.6109924,2066.515137,"4",26.89728217,42.83024827,25.39646547,7.505003135,6.83193453528223e-13,"0"
"770","not-burned",1.455800056,0.463470995,1003.190002,607.9959717,3433.023682,"4",21.1421735,70.46955727,2.395751433,18.25667212,0.470215631515055,"0"
"771","not-burned",2.394380093,0.424371004,795.6389771,911.9940186,2924.706543,"4",22.95090888,72.97588209,5.492867698,18.12398375,0.0174654195369353,"0"
"772","not-burned",4.035870075,0.386545986,5276.089844,451.9249878,5487.141113,"21",29.8682497,34.30482628,32.82111078,4.966654099,2.22044604925031e-16,"0"
"773","not-burned",15.00959969,0.480141014,2581.120117,312.9849854,2150.019775,"4",28.13052901,60.09307593,22.8846112,9.63775942,1.15426210968631e-12,"0"
"774","not-burned",3.465260029,0.477481008,1194.52002,516.7960205,1566.990601,"4",21.07122729,50.53361477,23.1637247,12.93302049,5.31556102636931e-12,"0"
"775","not-burned",11.71940041,0.420073986,5787.22998,343.9339905,4391.901855,"4",26.08743171,73.14048204,42.54078648,10.10480639,2.22044604925031e-16,"0"
"776","not-burned",12.55669975,0.473055005,2697.370117,788.6389771,3721.212646,"4",30.08021091,57.00382337,36.9872704,11.51961623,2.22044604925031e-16,"0"
"777","not-burned",2.156460047,0.390302002,650.5839844,717.4609985,517.6898193,"15",29.02804099,64.30596145,3.393102742,8.97371594,0.491744830850877,"0"
"778","not-burned",0.191939995,0.603142977,1290.109985,1298.680054,8846.339844,"4",23.54267193,46.83705616,3.818426515,17.75097032,0.0609985556527809,"0"
"779","not-burned",14.74279976,0.426845014,3693.290039,516.7960205,2270.439209,"12",26.97538989,80.08665631,11.1069712,14.14800814,2.41300813215144e-06,"0"
"780","not-burned",9.006679535,0.474135011,1307.540039,486.3970032,3613.613525,"3",26.6117894,54.4169239,2.841798152,10.98263248,0.247539348763339,"0"
"781","not-burned",4.726910114,0.465736985,693.8880005,494.8729858,5410.906738,"4",23.94829323,48.63068058,17.19269283,5.473813492,1.34519620979664e-08,"0"
"782","not-burned",12.95899963,0.435642004,3692.419922,364.7969971,2339.006592,"4",27.1034853,90.76061496,3.063131288,11.65026452,0.074645332994703,"0"
"783","not-burned",0.509908974,0.618046999,299.4030151,1003.650024,5642.41748,"3",23.43021202,70.98920481,2.230053093,5.560222413,0.422458259836323,"0"
"784","not-burned",18.1114006,0.487982988,3535.409912,1551.579956,3642.524414,"4",29.08159943,49.06955248,6.678231922,5.152757368,0.000590313948590674,"0"
"785","not-burned",14.31910038,0.492680997,1467.089966,203.9279938,2873.222656,"4",25.98099435,34.967434,31.76454547,11.73278946,2.22044604925031e-16,"0"
"786","not-burned",11.34939957,0.402835995,2705.75,1325.439941,3231.542236,"4",23.21866922,52.079538,3.732446424,12.85649322,0.0810100904647159,"0"
"787","not-burned",2.863349915,0.396232992,2403.310059,1343.790039,1173.447754,"4",25.50729462,66.2732756,10.04622711,7.317112519,0.000148315512280387,"0"
"788","not-burned",14.49289989,0.362372994,2034.060059,2492.780029,2101.107178,"12",27.18020969,63.16852897,3.952263589,18.30679763,0.0199180448540251,"0"
"789","not-burned",15.0302,0.562528014,1740.23999,60.79959869,2110.542725,"3",26.46271513,49.45418915,5.390142801,5.75897534,0.00485400110334978,"0"
"790","not-burned",0.605946004,0.37399599,1709.160034,815.7119751,672.9281006,"15",30.5140669,59.43616541,41.83469929,13.30856652,2.22044604925031e-16,"0"
"791","not-burned",6.886129856,0.475062996,1264.430054,1077.369995,1492.379028,"21",25.79139516,61.67539369,30.35686393,9.139454579,2.22044604925031e-16,"0"
"792","not-burned",12.10910034,0.457830995,2802.719971,2203.090088,2813.253906,"4",24.66399115,72.63198454,30.86465669,12.64570976,2.22044604925031e-16,"0"
"793","not-burned",8.7332201,0.466039002,339.8800049,490.1820068,752.6634521,"4",23.83823806,33.88643677,16.37669924,11.34827756,2.28767853383089e-08,"0"
"794","not-burned",8.594670296,0.431185007,2410.98999,2800.25,2553.944336,"12",21.90447143,65.14091589,18.85162561,12.60554937,2.45469044779412e-10,"0"
"795","not-burned",0.412241012,0.621707976,1611.189941,1011.909973,5414.236328,"3",28.17115795,68.15687653,29.14085441,13.84597337,2.22044604925031e-16,"0"
"796","not-burned",1.216560006,0.363375992,668.7949829,1210.280029,836.4086914,"15",22.67797259,42.38386623,24.24512947,6.274700735,7.41127204099523e-12,"0"
"797","not-burned",0.59702599,0.336174995,1311.430054,779.2080078,1129.711182,"15",20.00374745,44.4754418,16.31013414,14.0586343,1.50772439910396e-07,"0"
"798","not-burned",1.052449942,0.37481901,7158.169922,856.065979,1922.651611,"4",25.18121972,50.80421747,9.293024339,16.81532442,0.000509740291211928,"0"
"799","not-burned",1.239410043,0.276596993,5022.689941,1247.5,30.39979172,"15",22.82220542,85.45554319,23.21253354,9.045792032,1.70028572219498e-11,"0"
"800","not-burned",0.310990989,0.493037999,5423.27002,192.2649994,2938.891113,"4",19.66662373,66.2602934,41.40381299,17.05213701,2.22044604925031e-16,"0"
"801","not-burned",0.477797002,0.409922004,6568.959961,949.7199707,2598.426514,"4",24.90041302,82.51749896,27.78218922,15.62426556,2.22044604925031e-16,"0"
"802","not-burned",1.189970016,0.358745009,4018.76001,1548,961.3258057,"15",29.36077337,40.71129325,24.30999166,6.99873775,6.2049270828808e-12,"0"
"803","not-burned",1.558269978,0.436984003,3762.330078,1082.51001,1961.198975,"4",25.64272111,91.58017257,36.2629932,11.83062767,2.22044604925031e-16,"0"
"804","not-burned",6.985020161,0.568289995,3602.72998,1305.780029,3673.472412,"4",28.17799746,54.91748797,0.188592527,5.115224623,0.878739582062581,"0"
"805","not-burned",0.732330978,0.371060997,5301.259766,1523.630005,491.1236572,"15",28.75839395,77.30060016,17.36730366,14.07681795,1.11578989379988e-08,"0"
"806","not-burned",1.190919995,0.29755801,5047.189941,3159.969971,426.6813965,"15",25.17836214,35.0954695,39.70853858,13.92568917,2.22044604925031e-16,"0"
"807","not-burned",0.982234001,0.444651008,5159.72998,1903.810059,1223.567993,"4",21.74930998,85.9580124,7.630860986,11.35587668,0.00118293014537926,"0"
"808","not-burned",0.330776989,0.375573993,3589.23999,2407.540039,192.2651672,"4",27.58550114,62.65928307,31.49487783,16.19632111,2.22044604925031e-16,"0"
"809","not-burned",0.649218023,0.291967005,5143.319824,3073.98999,280.2722168,"15",20.95967788,69.62515982,32.78499469,16.04430077,2.22044604925031e-16,"0"
"810","not-burned",4.24394989,0.584321976,3203.969971,580.7869873,3457.032471,"4",21.28650269,65.99814516,26.33966256,9.791729472,2.22044604925031e-16,"0"
"811","not-burned",5.230130196,0.51542002,2954.419922,607.9959717,3211.605225,"3",27.83597757,57.78430664,11.24870503,5.142033391,1.42476866601661e-05,"0"
"812","not-burned",1.829149961,0.304046988,5166.620117,2583.97998,531.7791748,"15",22.80257487,54.72231055,1.715365329,14.25002634,0.882811953455547,"0"
"813","burned",1.332360029,0.264,2065.840088,1375.73999,1225.454834,"41",29.27121212,34.88636364,0,9.735606061,0.996780925642713,"0"
"814","burned",0.832222998,0.404,5630.609863,214.9589996,2000.389404,"4",24.01098485,48.48106061,0,10.25265152,0.991452675388539,"0"
"815","burned",2.047859907,0.3176,3787.669922,2136,693.2219238,"15",25.58143939,40.96212121,0,8.644166667,0.992665535109484,"0"
"816","burned",1.602890015,0.3438,7275.910156,590.257019,1704.829468,"15",24.01098485,48.48106061,0,10.25265152,0.993144181749201,"0"
"817","burned",1.841400027,0.3176,3721.830078,2229.780029,590.2572021,"4",26.58560606,52.52651515,0.062870896,9.327992424,0.989275191251877,"0"
"818","burned",2.0753901,0.3351,42.9917984,303.9979858,448.8475342,"15",29.27121212,34.88636364,0,9.735606061,0.995817232795987,"0"
"819","not-burned",2.099070072,0.652635992,1445.189941,192.2649994,5603.54834,"4",30.05300056,81.90699087,23.83003855,4.779246282,5.86427265508992e-13,"0"
"820","not-burned",2.780730009,0.534443021,280.2720032,2471.560059,1742.361572,"4",20.16486875,52.61074995,69.98896384,6.965693018,2.22044604925031e-16,"0"
"821","not-burned",4.235360146,0.535971999,859.8359985,245.0910034,8827.149414,"4",29.94672621,61.53900935,64.61083874,7.663255025,2.22044604925031e-16,"0"
"822","not-burned",0.392141998,0.603098989,2308.179932,1762.660034,12484.28809,"4",23.50891845,69.29741082,62.88556416,3.878138901,2.22044604925031e-16,"0"
"823","not-burned",4.239840031,0.530597985,607.9959717,1098.189941,2744.244385,"4",21.65452349,51.05762917,40.47073626,11.69486266,2.22044604925031e-16,"0"
"824","not-burned",2.101969957,0.483660996,395.196991,859.8359985,3082.544922,"12",21.82290995,33.35660964,40.87757885,6.700804399,2.22044604925031e-16,"0"
"825","burned",2.4375,0.6576,2204.97998,2597.360107,9225.973633,"4",27.95719697,51.12121212,0.042217912,7.305416667,0.807810335086794,"0"
"826","burned",0.732096016,0.6944,2248.969971,91.19940186,6018.391113,"4",27.67613636,48.03030303,0.020458019,8.230681818,0.923761055735167,"0"
"827","burned",1.418089986,0.6009,2289.48999,60.79959869,5633.894043,"4",27.91401515,49.75,0.000186,10.52746212,0.950591556278001,"0"
