"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Ocupations","LULC","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"305","not-burned",2.56994009,0.478753,1699.400024,286.7909851,11014,"4",24.96945998,48.07432881,92.68131001,3.82678259,39.60792049,9.796925809,577.4839972,2.22044604925031e-16,"1"
"306","not-burned",3.157900095,0.476942003,425.5969849,538.6859741,231.5179138,"4",27.77793767,36.57698262,105.8534588,15.67476516,21.89593504,188.7213575,853.7529249,2.22044604925031e-16,"1"
"307","not-burned",0.846581995,0.269549012,334.3980103,0,177.2597198,"3",29.68125414,50.59872899,39.78650108,8.066548416,26.34545616,20.36347208,1268.579472,2.22044604925031e-16,"1"
"308","not-burned",1.098780036,0.642522991,5504.709961,2205.820068,6283.64502,"4",22.64305366,60.8564804,47.00408522,12.81236561,13.85628753,28.59993307,864.7941509,2.22044604925031e-16,"1"
"309","not-burned",0.688220024,0.592833996,5097.839844,2154.100098,4316.770508,"4",30.4170658,74.19472905,90.89132791,16.01906417,65.32795294,213.3401854,205.4424565,2.22044604925031e-16,"1"
"310","not-burned",3.634959936,0.516560972,669.4860229,1441.98999,491.1236572,"4",21.78525144,81.66167883,71.43026633,5.353524222,87.92158277,85.37510424,136.2440156,2.22044604925031e-16,"1"
"311","not-burned",1.419170022,0.626037002,712.289978,1733.050049,9952.810547,"4",23.49428687,91.80660652,87.13276358,8.150153612,90.08484707,71.0055626,1019.828196,2.22044604925031e-16,"1"
"312","not-burned",1.096330047,0.625280976,5480.399902,1002.72998,5151.12793,"4",29.98331459,34.57093762,46.61858041,11.8204666,43.68074886,69.26231648,79.32714098,2.22044604925031e-16,"1"
"313","not-burned",2.307620049,0.556748986,3435.709961,919.0599976,2942.662109,"4",21.28318701,66.12665577,44.03173846,9.273140294,63.27327849,136.8840671,1196.235199,2.22044604925031e-16,"1"
"314","not-burned",4.929689884,0.483810008,1187.150024,558.8930054,163.7078857,"4",26.60343448,87.73281778,49.27547459,15.13797667,70.80178851,140.3457618,1202.179676,2.22044604925031e-16,"1"
"315","not-burned",0.43731299,0.625504971,4307.450195,1308.599976,6754.023926,"4",28.12694307,83.39472139,66.21417567,3.902772365,41.84826382,248.848602,329.9949125,2.22044604925031e-16,"1"
"316","not-burned",1.566290021,0.606375992,3592.969971,2450.909912,12526.96484,"4",21.70434137,59.2627865,3.743266005,6.963626255,29.4594613,181.3961551,1096.630138,0.000135352245704985,"1"
"317","not-burned",2.367739916,0.582378983,280.2720032,463.0360107,11853.96973,"4",29.80239724,60.30623839,18.09592123,4.431744191,62.0080695,211.5884641,415.9014611,1.22886035073594e-08,"1"
"318","not-burned",1.086539984,0.388559014,339.8800049,457.0090027,578.3955078,"4",29.54071142,74.75734163,51.02217167,4.606081286,48.16179124,145.8300196,489.4962272,2.22044604925031e-16,"1"
"319","not-burned",5.843239784,0.435656995,219.2160034,42.9917984,184.9147186,"4",29.61339724,56.11718845,111.3317061,12.52374857,41.39846718,231.9753544,14.56431185,2.22044604925031e-16,"1"
"320","not-burned",1.272930026,0.507614017,773.8519897,30.39979935,9715.956055,"4",22.83397008,73.10918987,15.58385656,8.05917163,16.15711152,219.3920299,805.0262227,4.80529609267831e-10,"1"
"321","not-burned",2.742079973,0.496513009,1332.400024,1441.349976,4014.614502,"4",28.89441514,59.5342712,8.716058473,4.693778566,85.35443199,139.2550433,167.5857728,0.0139799513345222,"1"
"322","not-burned",3.251499891,0.313674986,125.3420029,795.6389771,460.0323181,"15",29.49739371,45.55607416,89.05828495,9.351975775,53.66456577,263.1890613,1041.373559,2.22044604925031e-16,"1"
"323","not-burned",0.388164997,0.505226016,128.9750061,1828.290039,1173.447754,"3",22.64964375,35.58069094,64.75724972,5.502621815,78.42221866,255.3574635,418.7086979,2.22044604925031e-16,"1"
"324","not-burned",3.249130011,0.570598006,4461.72998,1716.439941,3818.29126,"4",28.90766807,61.47728365,8.502738156,4.232148528,25.70406237,56.50949726,884.5698161,3.52336813059915e-06,"1"
"325","not-burned",0.716638982,0.514450014,2376.050049,2735.97998,2774.553467,"4",24.00827229,79.13915417,10.60327514,14.14943941,62.55236137,60.14450045,1160.573442,5.66691573249495e-05,"1"
"326","not-burned",2.168479919,0.53511101,151.9989929,859.8359985,10938.0127,"4",30.36358514,59.62302638,48.02178665,9.416128508,47.92148278,63.21798652,1307.252578,2.22044604925031e-16,"1"
"327","not-burned",2.019520044,0.612296999,4964.109863,1763.449951,10731.81543,"4",29.96098461,49.81930925,32.04615401,11.30316747,72.57484193,112.7431485,442.1154491,2.22044604925031e-16,"1"
"328","not-burned",2.250829935,0.554072976,666.7189941,42.9917984,10060.67773,"4",30.58685416,70.62737624,17.2676603,7.627849648,88.49537542,82.91865007,261.1312983,4.78159146339899e-06,"1"
"329","not-burned",2.20182991,0.502394021,761.8170166,693.2219849,823.0431519,"4",23.5354347,47.1682276,0.597302662,14.45062785,76.8539225,13.26824966,325.563634,0.963777663246618,"1"
"330","not-burned",2.80343008,0.33781299,490.1820068,163.7079926,666.7194824,"4",25.23594907,93.59534031,47.29852738,5.609950757,28.46860354,77.49062178,387.3136389,2.22044604925031e-16,"1"
"331","not-burned",2.007770061,0.411417991,641.2839966,413.4819946,455.9968872,"15",24.50480902,87.73644213,91.40215637,7.447710883,78.12291512,216.6979181,944.8739188,2.22044604925031e-16,"1"
"332","not-burned",0.481274992,0.569786012,730.8610229,1459.51001,11142.92285,"4",26.20531323,68.64472686,22.36586676,10.98746796,66.68000198,192.9452651,809.567312,2.32998239552849e-10,"1"
"333","not-burned",2.477859974,0.625725985,1010.539978,802.5780029,11133.33984,"4",23.87884621,37.92541455,45.07404643,13.84318822,16.59550079,133.1219586,345.9710227,2.22044604925031e-16,"1"
"334","not-burned",1.886790037,0.433934003,194.654007,773.8519897,666.7194824,"15",24.22259938,75.80382449,51.58515106,7.216574245,48.58853085,137.0788785,274.6649931,2.22044604925031e-16,"1"
"335","not-burned",0.235176995,0.273328006,516.7960205,396.3649902,442.627655,"4",29.15055924,55.94779182,82.9960849,13.36747056,71.30216779,97.24790129,823.0349064,2.22044604925031e-16,"1"
"336","not-burned",2.155560017,0.432186991,299.4030151,2282.209961,1608.892944,"4",26.84351852,68.17224554,15.27096331,7.604333204,82.81940192,263.3883865,429.5945311,4.31989503224478e-06,"1"
"337","not-burned",1.890020013,0.477164,584.7520142,1653.089966,887.8612671,"4",21.23536125,89.81167252,70.29439213,11.51799488,67.77416703,208.8780342,24.51225607,2.22044604925031e-16,"1"
"338","not-burned",1.249310017,0.641461015,926.5700073,2229.780029,9496.46875,"4",22.54842134,55.39175968,68.85165373,15.38914258,17.07670427,137.1938713,19.89748858,2.22044604925031e-16,"1"
"339","not-burned",0.621084988,0.569003999,2504.620117,1197.609985,1324.39856,"4",30.64400361,84.67383188,28.39738755,10.88743939,71.85314164,70.95964644,661.4390663,3.81458209388025e-12,"1"
"340","not-burned",2.23645997,0.586884975,1482.130005,2615.090088,1408.268555,"4",22.82334302,54.43679338,105.6738833,4.024716691,41.79154979,67.49700935,106.537103,2.22044604925031e-16,"1"
"341","not-burned",1.583150029,0.57564199,151.9989929,464.0329895,237.4299622,"4",23.01835817,46.9969319,32.9479567,9.951852123,62.88441335,26.74748361,827.3901947,2.22044604925031e-16,"1"
"342","not-burned",3.089060068,0.486012012,790.3950195,1210.280029,679.7600098,"4",29.07458757,67.71671942,54.19758326,8.562908001,76.22023609,149.2132536,317.5582696,2.22044604925031e-16,"1"
"343","not-burned",1.143360019,0.516647995,4428.160156,1740.23999,5749.5,"4",23.520732,76.79662089,101.3949212,12.61022977,86.21622873,222.1129964,304.7283043,2.22044604925031e-16,"1"
"344","not-burned",3.710459948,0.47822699,1126.430054,1246.76001,1414.488892,"4",24.64775511,71.75563064,108.0592969,8.64432092,64.90135146,262.6708061,331.7370674,2.22044604925031e-16,"1"
"345","not-burned",2.551500082,0.413204998,614.7979736,942.8839722,816.8441772,"4",28.92797362,44.56021391,94.48390497,10.70974435,75.15697502,12.23064544,38.41609413,2.22044604925031e-16,"1"
"346","not-burned",3.106669903,0.382755011,182.3990021,212.798996,288.3977356,"15",21.30568588,89.04055569,20.47733853,10.62079475,16.04459954,7.92607663,1110.651913,4.02973634278133e-11,"1"
"347","not-burned",1.295560002,0.581133008,3591.040039,1070.920044,1265.157349,"4",21.85917527,67.29485273,51.83048719,12.78576071,38.79594781,68.22094007,1242.650759,2.22044604925031e-16,"1"
"348","not-burned",1.246330023,0.244723007,1413.180054,3255.189941,1078.22876,"15",21.39416279,67.06336888,78.8101564,16.15513647,66.932728,49.82377885,134.3566951,2.22044604925031e-16,"1"
"349","not-burned",2.448379993,0.477905989,194.654007,797.9580078,9027.868164,"4",23.91838149,46.20048037,4.003961262,6.039873132,78.45023049,52.25008567,1152.209589,0.681358024170907,"1"
"350","not-burned",3.229470015,0.556873024,171.9669952,494.8729858,965.6420898,"4",22.86323668,70.98388856,48.61849248,12.98056251,89.96372008,113.2273249,943.270232,2.22044604925031e-16,"1"
"351","not-burned",1.522140026,0.580941021,1836.359985,3499.280029,9220.112305,"4",24.31889843,87.75621805,96.85674041,10.84562255,42.92237232,54.85548743,679.4186959,2.22044604925031e-16,"1"
"352","not-burned",1.856029987,0.561604023,1467.089966,580.7869873,2461.069092,"4",28.10609889,75.2218464,108.11502,16.14242043,33.05014415,20.76729869,281.079825,2.22044604925031e-16,"1"
"353","not-burned",1.514039993,0.587270975,2766.379883,2007.310059,2300.161621,"4",26.65234444,54.75513186,70.49738435,5.163122599,37.21094846,180.7342907,1199.384763,2.22044604925031e-16,"1"
"354","not-burned",1.579570055,0.551698983,1870.27002,163.7079926,6621.993164,"12",30.53043708,91.52485263,73.04782953,13.32661589,30.21826596,235.9801795,1184.400474,2.22044604925031e-16,"1"
"355","not-burned",0.704554975,0.592965007,989.7449951,2585.590088,9345.797852,"4",28.64545992,88.7308426,19.32706635,10.7228175,32.83748893,64.36081343,1177.348907,8.15957985367217e-11,"1"
"356","not-burned",1.308050036,0.57427001,3003.889893,2043.810059,3271.475342,"4",25.7284089,91.7156312,95.25105063,9.068184172,59.72774436,99.78539267,1124.131213,2.22044604925031e-16,"1"
"357","not-burned",0.60353303,0.537090003,1655.319946,1495.469971,7931.60791,"4",21.41040817,70.95210451,19.32513455,10.63941899,86.04010301,191.3028842,566.9408145,1.11157912625704e-07,"1"
"358","not-burned",4.755340099,0.565889001,944.3530273,1074.359985,1429.113525,"4",22.54473885,72.7530079,36.1763798,4.846142998,29.07878893,91.6997052,710.221664,2.22044604925031e-16,"1"
"359","not-burned",1.068940043,0.579850972,1424.900024,3048.629883,8524.147461,"4",22.30123538,90.34875919,89.8758916,4.590890827,41.25619272,17.483005,654.2846605,2.22044604925031e-16,"1"
"360","not-burned",0.413827002,0.587219,2674.149902,3437.330078,10957.30078,"4",22.43353628,80.99138812,72.1839551,14.20548316,29.9244076,214.7554299,216.7335736,2.22044604925031e-16,"1"
"361","not-burned",1.411739945,0.517214,1060.51001,3330.689941,2311.184082,"4",25.73556542,70.0276354,81.52700984,10.73358903,28.32193254,199.3786343,1272.939222,2.22044604925031e-16,"1"
"362","not-burned",1.777099967,0.545238972,2285.050049,346.6109924,6531.358398,"4",24.55732958,60.50428869,102.0939382,9.817712541,72.31289026,65.1256406,567.3066548,2.22044604925031e-16,"1"
"363","not-burned",2.911590099,0.488393992,1031.800049,826.9639893,8731.886719,"4",29.82729896,92.00318641,102.6599137,11.11760346,89.33125314,14.00887846,774.8684714,2.22044604925031e-16,"1"
"364","not-burned",1.497979999,0.574335992,2413.870117,1037.609985,3099.735352,"4",28.41588302,46.92012314,24.85609214,14.48222621,67.91061657,16.72092646,827.1898292,7.24770100216362e-11,"1"
"365","not-burned",1.944700003,0.286139011,567.914978,1074.790039,1128.483521,"15",23.13151409,91.01545242,72.37256446,4.254231247,35.91512372,21.86496014,1194.713943,2.22044604925031e-16,"1"
"366","not-burned",1.452909946,0.58297497,2134.48999,3396.350098,8844.719727,"4",22.27926238,88.50003589,24.67046339,15.11930803,30.88738217,114.4647986,708.4997612,2.22044604925031e-16,"1"
"367","not-burned",4.349020004,0.444442987,541.2529907,1040.719971,1185.591919,"4",25.16722487,57.65130873,25.27899269,6.237941546,88.8543922,162.6743279,34.62825888,9.30714709430168e-10,"1"
"368","not-burned",0.750910997,0.433093995,85.9835968,1433.959961,8388.800781,"12",24.60005547,48.96166144,92.38594574,14.5282471,26.05151168,229.4901558,243.5091196,2.22044604925031e-16,"1"
"369","not-burned",3.72013998,0.402224004,1065.72998,1325.439941,1333.438965,"4",25.81875532,71.35910826,34.94502326,12.02521397,27.58373863,183.9592157,1218.772424,2.22044604925031e-16,"1"
"370","not-burned",4.73608017,0.552046001,67.97599792,429.9179993,1916.151733,"4",23.23035211,70.58280087,0.72857011,7.518795599,91.32237602,107.8670447,783.3263195,0.9814427701395,"1"
"371","not-burned",2.319299936,0.541022003,1213.709961,1576.400024,7646.861816,"4",25.93951608,40.52263313,20.0951165,6.906606977,74.0104413,49.34619812,1107.679704,3.50143463931503e-08,"1"
"372","not-burned",0.742811978,0.594332993,30.39979935,1169.900024,8532.166016,"4",25.99209669,62.92780928,4.135215209,4.772660846,41.3454127,49.83406581,52.01950043,0.00505467854038556,"1"
"373","not-burned",5.689750195,0.51344502,2453.550049,1044.709961,797.958313,"4",23.58772092,52.76359517,38.0739923,3.870564981,91.59126094,156.496426,1186.677692,2.22044604925031e-16,"1"
"374","not-burned",4.507460117,0.609854996,1079.51001,135.9519958,1917.357056,"3",21.71153336,51.31851445,22.53513842,13.41166587,45.61774929,196.9352032,584.7694341,2.63514506299157e-12,"1"
"375","not-burned",1.262899995,0.508571982,1873.22998,683.1500244,7074.012695,"4",29.03129347,61.07772634,26.45343036,11.07109098,32.1722672,203.5205879,111.3679625,2.22044604925031e-16,"1"
"376","not-burned",1.639969945,0.604532003,1577.280029,1290.469971,7936.73291,"4",24.43804847,79.43741311,71.93988327,10.93088603,43.89307686,230.5775949,1268.526006,2.22044604925031e-16,"1"
"377","not-burned",1.363860011,0.557852983,558.065979,435.2590027,8547.478516,"4",27.09690151,46.91929251,99.83598301,6.098717562,26.54828932,145.0134347,936.9182924,2.22044604925031e-16,"1"
"378","not-burned",1.304239988,0.488059014,2506.830078,638.3959961,3018.624268,"4",26.79665846,38.47103758,73.81054954,6.700868762,48.06033433,210.6043033,466.1345476,2.22044604925031e-16,"1"
"379","not-burned",2.174420118,0.50888598,3070.379883,203.9279938,464.0326843,"4",28.0643841,87.10511453,45.25662861,6.106811341,48.50847439,255.7581987,1178.285147,2.22044604925031e-16,"1"
"380","not-burned",0.733151019,0.598067999,1903.810059,807.742981,2364.939697,"4",24.20387635,63.48662002,108.2653663,5.281878632,37.25658507,196.048649,597.1916093,2.22044604925031e-16,"1"
"381","not-burned",2.015810013,0.546826005,4712.850098,1074.359985,3488.566406,"4",26.10905056,49.57122375,99.03011467,4.665433682,53.53048855,10.58423209,718.2970675,2.22044604925031e-16,"1"
"382","not-burned",0.550554991,0.614302993,3268.51001,2380.129883,6176.770996,"4",27.14819345,86.23818961,64.32321814,9.270925255,58.77710775,250.4708994,108.2106168,2.22044604925031e-16,"1"
"383","not-burned",3.109240055,0.609853983,1501.949951,712.289978,1957.189453,"3",21.26852751,41.18825826,34.96615034,11.8311395,72.73137931,252.5986688,82.59398998,2.22044604925031e-16,"1"
"384","not-burned",0.329784006,0.610288024,1724.22998,2601.800049,5193.740234,"4",28.26744878,69.28255201,10.45533585,10.26077837,67.74011331,44.80640055,1312.655309,0.00011185262937757,"1"
"385","not-burned",5.881579876,0.430209994,96.13259888,60.79959869,558.8933716,"4",22.87746908,41.45665096,71.8618867,6.193998701,23.93462082,154.8017416,591.7079693,2.22044604925031e-16,"1"
"386","not-burned",2.369820118,0.509792984,3850.110107,668.7949829,990.2122803,"4",25.46546281,67.42953139,29.01655353,11.82329513,61.38121052,201.9400115,1287.916927,1.51881661438299e-13,"1"
"387","not-burned",1.46401,0.377366006,1467.089966,1618.060059,1653.089111,"15",26.5975755,41.35336857,68.14463708,8.685720984,17.38416332,48.42606207,569.7434927,2.22044604925031e-16,"1"
"388","not-burned",0.846049011,0.60619998,605.7119751,3088.540039,5313.010254,"4",27.55434856,91.15749882,81.60538861,15.53707204,60.07486239,167.1876112,1229.898402,2.22044604925031e-16,"1"
"389","not-burned",0.290342003,0.637748003,490.1820068,1742.099976,3900.780273,"3",24.41214244,79.25019758,61.55719903,5.869834019,32.86673483,29.41779817,765.3792578,2.22044604925031e-16,"1"
"390","not-burned",1.311660051,0.579384029,3390.090088,3131.179932,2858.227051,"3",27.72397625,74.48797087,103.7655188,8.654522493,29.11997592,21.66057035,1112.855117,2.22044604925031e-16,"1"
"391","not-burned",0.697027028,0.550621986,3290.48999,2505.540039,2824.564453,"3",26.86830545,82.39741915,66.96930176,15.9451427,75.21370111,139.8038074,235.7189216,2.22044604925031e-16,"1"
"392","not-burned",1.371719956,0.553714991,2071.870117,1131.349976,7235.150391,"4",30.02986479,78.63383158,102.5525197,14.08045945,90.37726807,37.06527655,576.0475292,2.22044604925031e-16,"1"
"393","not-burned",6.480350018,0.55181998,30.39979935,334.3980103,2846.076416,"4",26.58458573,76.18657087,11.54812347,8.147318017,24.8905975,62.69042661,161.2726399,6.96942225565692e-08,"1"
"394","not-burned",0.937711,0.550980985,740.28302,2456.370117,6430.975098,"4",23.64747467,73.08800439,107.2497771,10.7054759,18.07592755,246.9096017,1074.381299,2.22044604925031e-16,"1"
"395","not-burned",0.480385989,0.621327996,2364.550049,2845.590088,7415.867188,"4",26.32527722,54.4440057,55.48780275,6.929302882,63.41494593,157.6611251,640.3371646,2.22044604925031e-16,"1"
"396","not-burned",18.35239983,0.522103012,3403.149902,666.7189941,3191.833252,"3",29.2170055,67.00157004,91.85786879,8.318542904,14.5641654,146.0976992,331.5693648,2.22044604925031e-16,"1"
"397","not-burned",0.156319007,0.603585005,42.9917984,2051.25,5120.538086,"4",23.45817476,64.3590492,92.25247987,6.514349246,26.6660964,18.86269695,20.51455269,2.22044604925031e-16,"1"
"398","not-burned",12.62959957,0.390583992,3148.689941,259.7359924,2562.433838,"4",28.98311566,71.80854747,93.46051088,11.10905769,84.74066431,94.0100027,1019.430406,2.22044604925031e-16,"1"
"399","not-burned",0.992618978,0.30133,554.7440186,30.39979935,1651.690918,"15",27.85155835,83.34944235,74.20693013,11.18503967,59.50158054,213.288591,492.9602511,2.22044604925031e-16,"1"
"400","not-burned",5.127820015,0.544525027,163.7079926,30.39979935,1791.783447,"4",29.48234422,76.46848016,95.57114712,15.8068927,38.30086166,137.5072594,929.9034129,2.22044604925031e-16,"1"
"401","not-burned",0.682851017,0.442021996,30.39979935,328.8240051,2539.065186,"4",24.2324812,51.62020098,100.1125319,12.62677733,24.85018808,232.1244133,757.1465686,2.22044604925031e-16,"1"
"402","not-burned",0.92820698,0.369511992,3370.949951,1843.390015,3804.834717,"4",21.32473065,51.92654685,84.87486725,15.04162543,24.10218007,81.85574762,476.0286106,2.22044604925031e-16,"1"
"403","not-burned",2.382699966,0.545090973,2374.300049,883.6879883,4707.650879,"4",22.40411947,68.47044882,60.45011525,12.7676906,89.75748179,91.97469035,294.7524021,2.22044604925031e-16,"1"
"404","not-burned",4.303589821,0.48120901,30.39979935,355.8200073,2309.183838,"4",29.58042033,34.18295128,93.45309196,4.190716383,34.74334677,37.33969556,954.007241,2.22044604925031e-16,"1"
"405","not-burned",7.389319897,0.497460008,4438.370117,969.4630127,4431.493164,"4",25.92821102,45.00965235,95.01033078,9.602812175,74.50254972,191.1981571,924.119835,2.22044604925031e-16,"1"
"406","not-burned",6.292840004,0.468102992,967.5540161,465.0270081,3082.544922,"4",24.24928082,35.01944902,30.65205445,11.74129131,46.05681964,88.55538565,1169.792909,2.22044604925031e-16,"1"
"407","not-burned",10.13700008,0.49842599,4411.430176,30.39979935,4623.367676,"4",25.92924501,73.44743535,16.22421055,15.76145808,43.97956864,251.4480479,423.8042813,4.01365626746863e-10,"1"
"408","not-burned",1.158249974,0.601436019,1644.119995,1456.969971,3824.337402,"4",24.68577857,92.03479087,106.9072286,6.236161805,44.33112565,138.8438048,365.9137168,2.22044604925031e-16,"1"
"409","not-burned",1.927080035,0.505699992,965.6420288,856.6060181,4283.027344,"4",28.21373884,61.2739236,70.94105716,12.30405333,56.27986445,151.2871932,1022.141214,2.22044604925031e-16,"1"
"410","not-burned",23.7064991,0.483116001,1196.449951,171.9669952,4974.152832,"3",24.02254718,85.12959657,87.80463545,9.391631099,29.03539353,60.15853654,1025.450971,2.22044604925031e-16,"1"
"411","not-burned",2.288039923,0.631999016,634.7659912,1318.800049,6006.094238,"3",27.96993963,39.52344532,4.89684811,6.362592144,57.83811314,18.23758807,1185.879492,0.0118182870099627,"1"
"412","not-burned",6.374479771,0.412059009,4189.109863,701.8339844,5337.306641,"21",26.48206233,87.11974681,71.69360863,10.15246513,55.95553156,228.8699574,1151.451384,2.22044604925031e-16,"1"
"413","not-burned",1.615429997,0.445531994,1074.790039,1128.069946,455.9968872,"4",29.92246664,48.15505328,88.77697597,14.00364528,23.35942396,19.44207004,452.2383106,2.22044604925031e-16,"1"
"414","not-burned",13.75030041,0.483725011,354.5190125,171.9669952,4072.324219,"4",30.02919988,90.42503345,4.151140164,12.61008056,36.52210287,200.7881468,704.2914909,3.05079116018238e-05,"1"
"415","not-burned",0.157235995,0.332103997,2079.669922,1949.619995,435.2587891,"15",24.40150925,37.25816488,97.18585781,15.15378898,20.884685,80.01318742,554.1896438,2.22044604925031e-16,"1"
"416","not-burned",3.347219944,0.614781022,2159.23999,825.8449707,3619.618408,"4",25.30733285,71.43208687,17.956608,8.456355002,62.69745785,38.44688614,435.7060608,2.74754558389432e-08,"1"
"417","not-burned",1.923670053,0.493158996,192.2649994,121.598999,3948.229736,"4",21.1822931,56.85565347,80.00166895,5.898614127,81.85539863,115.0977801,736.3986954,2.22044604925031e-16,"1"
"418","not-burned",1.221449971,0.352593,192.2649994,1142.319946,386.926178,"4",28.70220162,86.96776113,29.11968827,8.198656671,40.70077994,110.8533699,477.9280693,1.52624391094006e-13,"1"
"419","not-burned",3.566210032,0.383888006,699.8560181,945.8200073,413.4818726,"4",23.09828958,74.16903697,53.81943603,15.25312155,57.47340364,65.86498859,548.4822774,2.22044604925031e-16,"1"
"420","not-burned",2.10303998,0.455866009,1400.369995,1037.609985,389.3072815,"4",29.73653109,44.16521784,59.6242819,13.38086491,32.30786269,52.95967187,333.8360888,2.22044604925031e-16,"1"
"421","not-burned",2.743230104,0.420987993,2282.209961,883.6879883,1429.113525,"4",27.49936164,53.78660167,112.3615703,13.89211412,69.73386617,270.2422405,1070.521012,2.22044604925031e-16,"1"
"422","not-burned",1.527400017,0.413112998,2557.199951,334.3980103,1365.285767,"4",22.00451691,68.69030856,78.65920847,13.86249527,31.52529334,141.2638504,1196.378795,2.22044604925031e-16,"1"
"423","not-burned",0.706138015,0.385771006,936.4910278,2204.97998,486.3966675,"15",29.06885101,46.56839579,13.11895959,15.2450688,78.13575133,39.56591231,1169.882387,0.000185690801650212,"1"
"424","not-burned",0.284658015,0.562681019,465.0270081,644.8770142,5028.846191,"4",28.57815959,75.73353753,42.80116819,4.095640036,42.14296065,96.56654743,134.839252,2.22044604925031e-16,"1"
"425","not-burned",3.351989985,0.405887008,4962.709961,626.7080078,5081.950684,"4",29.17047576,44.05166704,22.12617618,4.349708729,87.46479737,209.7245485,316.9120162,3.22594016171732e-08,"1"
"426","not-burned",2.069289923,0.409435004,2463.699951,299.4030151,1336.554077,"4",22.96481808,43.02258762,76.65841868,11.82914697,87.17905119,230.0632641,908.5653149,2.22044604925031e-16,"1"
"427","not-burned",17.79450035,0.474218994,1142.319946,699.1950073,1329.621704,"4",28.34895162,54.67046186,44.33759779,12.52712122,36.9748668,62.83085645,387.4932764,2.22044604925031e-16,"1"
"428","not-burned",10.26329994,0.469915003,1366.300049,1211.420044,1169.503296,"4",28.41040964,78.6240608,97.58278114,12.08689925,20.53718028,135.4672007,1204.592543,2.22044604925031e-16,"1"
"429","not-burned",7.217939854,0.564027011,280.2720032,109.6080017,3059.675293,"4",25.31710697,72.82932261,28.60691287,3.745553938,44.84617757,135.9679722,986.2481452,2.22044604925031e-16,"1"
"430","not-burned",3.93501997,0.568352997,1757.150024,509.5929871,4890.210938,"4",29.31329556,50.57603229,108.3485739,7.955930294,67.01359671,99.90854651,39.34148885,2.22044604925031e-16,"1"
"431","not-burned",0.713868022,0.243213996,759.9949951,1528.780029,739.6588745,"15",24.29852982,72.61962051,59.76421302,7.825278569,72.9175432,69.53198019,425.0159415,2.22044604925031e-16,"1"
"432","not-burned",2.618240118,0.508691013,2231.639893,67.97599792,3269.921143,"4",28.7695335,89.89091031,99.81249408,15.17006074,84.43050409,75.05722186,207.3900102,2.22044604925031e-16,"1"
"433","not-burned",0.920468986,0.327982008,1417.099976,1096.079956,689.2109375,"15",29.95129578,80.03100373,8.444984791,9.965106814,40.67773592,4.006480121,1075.890246,0.000693101339646958,"1"
"434","not-burned",1.468009949,0.402823001,67.97599792,121.598999,515.9015503,"4",27.65381217,56.32029096,41.4501236,5.048565913,46.23593955,124.6506723,461.4171368,2.22044604925031e-16,"1"
"435","not-burned",1.50830996,0.302868009,2924.860107,1470.859985,1470.545776,"15",21.68612416,86.07032036,95.26828451,11.72668384,62.45022285,21.42771139,1316.005748,2.22044604925031e-16,"1"
"436","not-burned",1.779600024,0.666194975,2182.22998,1866.560059,1936.302124,"3",26.74280734,52.43991804,106.5869766,6.245550456,78.41298885,269.5902208,384.7867773,2.22044604925031e-16,"1"
"437","not-burned",1.777819991,0.47766301,4343.77002,327.4159851,2259.626953,"4",23.43744161,66.07462268,83.0194372,14.96229109,65.94271635,215.858512,1089.051041,2.22044604925031e-16,"1"
"438","not-burned",1.206900001,0.338088989,194.654007,339.8800049,371.0767517,"15",24.05696145,77.26434954,54.35168233,15.90174645,19.40579157,146.4265499,1101.526616,2.22044604925031e-16,"1"
"439","not-burned",0.640084982,0.292953014,1956.23999,1964.969971,1473.370972,"15",28.88628511,67.96566421,50.07349604,9.419309286,89.75996443,106.0845133,501.0933903,2.22044604925031e-16,"1"
"440","not-burned",0.70530802,0.302542001,2759.860107,1270.26001,1259.666992,"15",26.37241537,48.76734921,73.11294951,10.11614284,35.28265213,224.7237103,1231.849737,2.22044604925031e-16,"1"
"441","not-burned",1.618440032,0.636552989,1840.380005,932.5360107,1312.482666,"3",28.29150754,79.94453436,91.09600485,14.88912779,28.77690339,214.0557076,866.9627886,2.22044604925031e-16,"1"
"442","not-burned",0.477622986,0.432108998,5545.189941,30.39979935,3035.415771,"4",30.36512344,75.31644981,36.62907874,7.240358745,32.0802078,110.6422924,734.1349777,2.22044604925031e-16,"1"
"443","not-burned",5.504899979,0.641682982,3647.97998,1003.190002,3075.791992,"3",23.7252937,48.44349217,7.686416874,15.76753492,30.14816385,105.342353,1180.365204,8.54424237155124e-07,"1"
"444","not-burned",1.579040051,0.581579983,3355.699951,212.798996,2761.030762,"4",23.60753993,59.39504715,15.91281616,11.30604491,24.03977852,244.7001856,780.3012828,2.32681269454225e-10,"1"
"445","not-burned",2.477299929,0.595880985,4291.649902,767.2559814,3686.405762,"4",27.11051573,49.46012172,33.1817301,13.69432526,87.29085573,94.17307856,260.0178692,2.22044604925031e-16,"1"
"446","not-burned",1.026540041,0.485900015,5443.009766,85.9835968,2480.891113,"4",24.40284976,78.57539425,46.02142486,7.985309587,88.82837804,65.90554905,172.1677565,2.22044604925031e-16,"1"
