"","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","HAS_FIRE","Prob_fogo","HasFire_Predict"
"1",28.05119048,61.32440476,0.137682649,5.469672619,84.55240293,34.50744055,397.0090522,"not-burned",0.191651607505311,"1"
"2",27.58303571,59.05654762,0.42208224,7.56889881,86.21601543,36.75885327,403.1779987,"not-burned",0.22048106680496,"1"
"3",24.89285714,73.5,6.833612636,5.580178571,57.05508486,23.98608128,386.1030533,"not-burned",0.0446629994804989,"1"
"4",25.51369048,77.62797619,9.458400423,5.234494048,46.12029802,13.80551056,359.3593015,"not-burned",0.0304832169057083,"0"
"5",24.01607143,84.32738095,11.75976047,6.002232143,34.18281577,7.339661072,326.1657809,"not-burned",0.0144222285856226,"1"
"6",23.81369048,83.88690476,12.07241933,4.57,30.6956414,4.142112216,295.6059237,"not-burned",0.0123977197328215,"1"
"7",23.72946429,86.52083333,12.21920855,7.461815476,29.61752489,2.154374789,265.9468675,"not-burned",0.0118046577209322,"1"
"8",24.12380952,82.92857143,22.87909787,8.668928571,32.59552794,1.320446484,209.558972,"not-burned",0.00777309835413286,"0"
"9",22.99702381,89.01190476,16.20123647,9.790208333,25.74125272,0.60598261,175.9905765,"not-burned",0.00729883975843275,"1"
"10",24.8610119,80.50892857,1.411229077,9.14389881,51.59568,1.462662834,180.8299549,"not-burned",0.0377304839737656,"1"
"11",26.19077381,71.52083333,0.591204233,7.672261905,72.50335554,2.927394422,186.7482942,"not-burned",0.0722803168340354,"1"
"12",24.8172619,79.99404762,14.64076085,5.521458333,45.16180543,1.907091335,161.2219075,"not-burned",0.0135203364304207,"0"
"13",23.71130952,88.23511905,14.05064073,6.019315476,27.90383302,0.856179172,136.7749479,"not-burned",0.00748208479686773,"0"
"14",22.85505952,90.1547619,15.76975856,10.51657738,23.71981706,0.452301853,110.5982298,"not-burned",0.00662956104977421,"1"
"15",23.31339286,85.96428571,5.587747287,9.515952381,34.89897496,0.655597796,107.7906982,"not-burned",0.0160987078508011,"1"
"16",23.66696429,86.36011905,10.94963721,8.599821429,31.97495972,0.646383612,93.65895862,"not-burned",0.0110344387611573,"1"
"17",23.34375,87.8422619,12.43422476,7.73047619,27.64870508,0.568318841,76.85888074,"not-burned",0.00822566970906044,"0"
"18",22.65833333,93.46428571,32.44403069,10.189375,15.36683841,0.297379878,31.72534517,"not-burned",0.00164640875778343,"1"
"19",22.60208333,94.63988095,22.03493339,10.83925595,12.98246638,0.243598581,17.8593364,"not-burned",0.00302657788442575,"1"
"20",22.19821429,93.41071429,96.07083228,12.53044643,15.25535679,0.294117277,5.199678571,"not-burned",2.92856837439931e-05,"1"
"21",22.78720238,88.41369048,27.89609456,9.850952381,23.33982619,0.530859614,5.305696429,"not-burned",0.00284006834861346,"1"
"22",22.25059524,89.88988095,19.93102688,9.341875,21.56928854,0.451759782,5.209107143,"not-burned",0.00389677564200154,"1"
"23",23.5952381,85.31845238,8.570509959,6.837202381,29.95127778,0.694086486,5.451142857,"not-burned",0.0109659031012867,"1"
"24",24.09196429,83.61904762,17.20671731,7.750565476,32.07795424,0.789585698,5.540553571,"not-burned",0.00790495467372539,"1"
"25",23.57529762,88.08928571,9.130853042,7.58625,29.1035794,0.562613232,5.525345365,"not-burned",0.00941386391640598,"0"
"26",24.40863095,84.51190476,6.252382265,4.409345238,34.06794089,0.759118072,6.900261749,"not-burned",0.0130617686980914,"1"
"27",23.35297619,87.00892857,18.1528609,6.514464286,26.19399525,0.608368247,5.407535714,"not-burned",0.00514374130075455,"0"
"28",23.31875,88.05654762,29.92844945,8.547857143,23.75700875,0.558249978,5.401375,"not-burned",0.00255586910422194,"1"
"29",23.79672619,85.28571429,2.715203008,10.23434524,41.25978801,0.774590042,9.301885445,"not-burned",0.0198742718282908,"1"
"30",24.56875,70.42857143,0.000361,10.30943452,69.5602339,2.227376168,14.92826045,"not-burned",0.0600569780348349,"0"
