HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;714,7009888;1,166069984;0,669812977;91,19940186;2691,199951;5;0
1;717,6550293;0,586911976;0,550053;219,2160034;2373,909912;5;0
1;712,7269897;0,316101998;0,438968003;60,79959869;2506,830078;5;0
1;716,302002;0,247581005;0,524973989;237,4299927;2426,280029;5;0
1;734,9719849;2,008840084;0,563933015;2042,449951;1759,25;4;0
1;720,382019;2,722340107;0,537338972;438,4320068;2330,300049;4;0
1;732,2150269;0,668621004;0,311567008;364,7969971;3480,080078;2;0
1;733,9719849;1,912789941;0,584312975;2014,660034;1784,290039;4;0
1;733,9719849;1,912789941;0,584312975;2014,660034;1784,290039;4;0
1;717,1640015;1,420439959;0,469529986;171,9669952;2757,51001;5;0
1;714,7440186;2,602710009;0,670759022;42,9917984;2599,48999;5;0
1;713,7990112;1,247460008;0,667101026;67,97599792;2694,800049;5;0
1;716,1970215;0,318883985;0,559527993;155,0090027;2765,040039;5;0
1;718,6129761;3,08859992;0,661324978;0;2683,800049;5;0
1;715,7160034;1,793959975;0,706310987;30,39979935;2653,850098;5;0
1;716,1599731;1,115170002;0,447645009;212,798996;2808,820068;5;0
1;717,8070068;2,99842;0,675553977;0;2659,23999;5;0
1;715,375;1,020849943;0,669884026;60,79959869;2661,679932;5;0
1;717,2290039;1,789019942;0,687322021;151,9989929;2750,300049;5;0
1;718,6719971;1,536509991;0,720192015;30,39979935;2618,090088;5;0
1;716,039978;0,277785003;0,671694994;135,9519958;2743,399902;5;0
1;715,5180054;1,392639995;0,712944984;151,9989929;2743,570068;5;0
1;713,1589966;0,712014973;0,598038971;30,39979935;2618,090088;5;0
1;749,5579834;3,004839897;0,511363983;30,39979935;2619,330078;4;1,961470008
1;716,0310059;1,915169954;0,654583991;0;2691,199951;5;0
1;714,5460205;1,889189959;0,474896014;192,2649994;2802,719971;5;0
1;716,0050049;1,599670053;0,476951987;214,9589996;2455,620117;5;0
1;715,7880249;1,387439966;0,456445009;231,5180054;2831,590088;5;0
1;715,0560303;2,656080008;0,662342012;30,39979935;2676,909912;5;0
1;731,0750122;1,285640001;0,532842994;42,9917984;3887,610107;3;0
1;720,1810303;2,666260004;0,467597008;212,798996;3060,129883;5;0
1;715,4829712;3,529190063;0,55350101;182,3990021;2912,360107;5;0
1;718,8969727;0,934904993;0,532182992;573,5819702;3332,899902;4;0
1;751,0050049;1,465070009;0,557489991;2229,360107;1185,589966;4;1,195629954
1;702,8720093;0,376194;0,602796972;30,39979935;243,197998;5;1,961470008
1;730,3120117;1,315029979;0,310234994;558,065979;3517,060059;2;0
1;759,0300293;2,463749886;0,50681901;2127,98999;60,79959869;4;1,195629954
1;811,3309937;2,576030016;0,523589015;846,8400269;3738,310059;2;0
1;791,117981;0,91227901;0,56111002;366,0620117;4649,580078;2;0
1;718,7119751;2,661580086;0,557995975;781,5759888;0;4;1,961470008
1;722,7550049;1,075430036;0,510935009;1255,630005;334,3980103;4;1,961470008
1;699,2529907;1,711240053;0,373926014;125,3420029;67,97599792;5;1,961470008
1;705,0349731;0,946126997;0,691317976;135,9519958;607,9959717;5;1,961470008
1;724,8649902;1,01030004;0,547136009;1096,079956;243,197998;4;1,961470008
1;714,0410156;3,667619944;0,518166006;451,9249878;0;4;1,961470008
1;770,710022;2,025110006;0,51651299;2321,959961;1338,969971;4;1,961470008
1;774,5579834;2,182929993;0,483375996;3314,830078;625,9699707;4;1,961470008
1;736,03302;0,469215989;0,530969024;2997,429932;769,0609741;4;1,961470008
1;716,1329956;3,05644989;0,46429801;286,7909851;125,3420029;4;1,961470008
1;764,5789795;0,965530992;0,53530997;587,1170044;2553,580078;4;1,961470008
1;759,9019775;2,164489985;0,543465018;583,9609985;1673,089966;4;1,961470008
1;760,6790161;2,426599979;0,523679018;886,2990112;1459,189941;4;1,961470008
1;767,5319824;2,420589924;0,490085006;2512,169922;826,9639893;4;1,961470008
1;718,309021;1,523769975;0,543443024;317,3829956;605,7119751;4;1,961470008
1;747,4829712;3,745349884;0,510423005;2555,209961;919,0599976;4;1,961470008
1;755,5910034;2,659919977;0,507570982;2072,77002;271,9039917;4;1,961470008
1;756,4229736;2,909189939;0,489643991;1070,920044;2623,909912;4;1,961470008
1;724,0159912;1,761520028;0,543633997;699,1950073;346,6109924;4;1,961470008
1;699,5780029;0,740491986;0,386830986;346,6109924;531,7789917;5;5,438560009
1;736,6380005;2,077869892;0,523795009;429,9179993;1354,410034;4;1,961470008
