HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density
0;759,9780273;2,908250093;0,392390013;1793,849976;7308,609863;2;0,802272975
0;689,2009888;2,939670086;0,408704013;0;9944,5;4;0,802272975
0;696,3510132;3,041260004;0,464448005;460,0320129;10590,2998;3;0,802272975
0;667,2849731;3,310539961;0,488162994;151,9989929;14498,59961;3;2,507019997
0;746,1380005;3,30211997;0,408805013;1960,72998;6940,879883;3;0,802272975
0;724,992981;1,724410057;0,434933007;1240,069946;9533,80957;3;0,802272975
0;681,7449951;2,275719881;0,43125999;407,8559875;12564,2002;3;2,507019997
0;760,6140137;18,5121994;0,459812999;395,196991;13204,2998;3;2,507019997
0;769,2869873;0,865773976;0,492552996;3482,199951;3339;3;2,220340014
0;673,6970215;0,767947018;0,653948009;67,97599792;11747,09961;4;0,802272975
0;698,8790283;2,231450081;0,452307999;339,8800049;9637,5;3;0,802272975
0;775,6370239;5,050769806;0,511492014;601,8850098;2039,280029;2;2,220340014
0;741,0349731;2,420569897;0,447528005;1971,300049;7661,049805;3;2,220340014
0;759,8969727;1,080270052;0,535528004;3815,02002;4778,189941;3;2,220340014
0;673,9299927;2,122989893;0,433236986;0;12110,59961;4;2,507019997
0;705,5960083;2,299910069;0,466852009;423,4200134;9561,209961;3;0,802272975
0;674,6339722;1,255550027;0,450803995;212,798996;14339,2998;3;2,507019997
0;661,427002;3,061990023;0,468075991;203,9279938;15604,7998;3;2,507019997
0;751,6119995;1,181660056;0,534308016;3583,699951;4438,790039;3;2,220340014
0;728,8920288;1,863929987;0,445939988;1460,459961;7997,509766;3;2,220340014
0;674,7769775;2,839600086;0,428205013;815,7119751;15657,40039;3;2,507019997
0;714,9459839;1,859660029;0,493860006;1021,900024;10498,2002;3;0,802272975
0;708,3339844;4,319029808;0,451523006;261,5090027;14292;3;2,507019997
0;670,2249756;3,835949898;0,477732986;299,4030151;464,0329895;4;2,220340014
0;765,5180054;2,037859917;0,556778014;2909,02002;5869,990234;3;2,220340014
0;694,9780273;1,719320059;0,444027007;759,9949951;435,2590027;3;2,220340014
0;703,96698;0,606001019;0,443443;729,5949707;8710,480469;3;0,802272975
0;679,5079956;1,788290024;0,413832992;773,8519897;15463;3;2,507019997
0;751,9299927;0,780390978;0,497209013;2693,429932;3331,52002;3;2,220340014
0;706,4099731;2,254590034;0,375820011;509,5929871;9670,80957;3;0,802272975
0;683,3510132;2,965939999;0,438367009;597,2609863;12032,40039;3;2,507019997
0;694,7059937;4,557340145;0,384389013;60,79959869;13368;3;2,507019997
0;782,4349976;1,720080018;0,466307998;1957,189941;3783,52002;3;2,220340014
0;712,8900146;3,429840088;0,363563001;219,2160034;12979,2998;3;2,507019997
0;716,9069824;2,57881999;0,382973999;577,5960083;13929,59961;3;2,507019997
0;674,427002;2,188709974;0,465939999;501,3659973;14825,7998;3;2,507019997
0;755,401001;1,259310007;0,549046993;2691,199951;5216,72998;3;2,220340014
0;689,2160034;1,46487999;0,440569997;577,5960083;280,2720032;3;2,220340014
0;786,4710083;3,257550001;0,411076009;519,4719849;13546,2002;2;2,507019997
0;756,0189819;2,402729988;0,428059012;1690,400024;6571,560059;3;0,802272975
0;790,2459717;0,303754002;0,516887009;1354,410034;3413,719971;3;2,220340014
0;712,5059814;1,981809974;0,422773004;804,8770142;10075,09961;3;0,802272975
0;788,7689819;2,217020035;0,577489018;2644,780029;7059,299805;3;2,220340014
0;693,3460083;4,181980133;0,418285996;312,9849854;13615;3;2,507019997
0;754,7990112;1,042840004;0,555660009;2176,290039;2705,580078;3;2,220340014
0;757,8850098;3,690490007;0,520111024;2100,01001;2501,659912;3;2,220340014
0;707,1069946;1,470469952;0,465932012;171,9669952;10455,7998;3;0,802272975
0;669,3449707;1,360239983;0,496753991;303,9979858;12089,5;4;2,507019997
0;795,7579956;4,050489902;0,455033988;1892,130005;7662,919922;3;2,220340014
0;707,9370117;4,226119995;0,461282015;816,8439941;12755,90039;3;2,507019997
0;709,2540283;3,365590096;0,433539987;954,572998;9404,599609;3;0,802272975
0;776,8519897;1,498080015;0,448040992;1830,310059;6129,990234;3;2,220340014
0;739,1890259;10,26760006;0,504117012;1121,089966;8003,689941;2;0,802272975
0;728,0449829;1,679080009;0,365096003;1683,01001;8545,799805;3;0,802272975
0;653,197998;4,030389786;0,325266004;96,13259888;13882;4;2,507019997
0;690,7819824;0,847833991;0,480733991;573,5819702;10972;3;0,802272975
0;713,4359741;1,221150041;0,447962999;722,5949707;8727,490234;3;2,220340014
0;688,7630005;1,621940017;0,436080992;339,8800049;13752,2998;3;2,507019997
0;718,1370239;2,399889946;0,483931988;1220,920044;10247,59961;3;0,802272975
0;795,4760132;0,940706015;0,501978993;2568,919922;6016,549805;3;2,220340014
0;760,9219971;15,71510029;0,494675994;668,7949829;13942,2002;2;2,507019997
0;667,8369751;3,558109999;0,450222999;212,798996;13355,2998;3;2,507019997
0;654,9420166;3,104870081;0,447082996;30,39979935;15516,59961;3;2,507019997
0;776,2529907;0,719684005;0,553520024;2752,820068;3954,899902;3;2,220340014
0;730,059021;1,698850036;0,436657995;1336,550049;8135,169922;2;2,220340014
0;674,9240112;2,77444005;0,408872008;237,4299927;11240,5;3;0,802272975
0;648,1329956;4,971489906;0,434854001;60,79959869;14921,90039;4;2,507019997
0;673,3129883;3,105340004;0,413726985;0;13556,09961;3;2,507019997
0;773,3599854;0,852840006;0,51630801;1676,400024;6094,839844;3;2,220340014
0;698,1779785;3,089050055;0,417751998;413,4819946;13656,2002;3;2,507019997
0;707,0670166;1,270900011;0,448572993;1121,089966;8734,959961;3;0,802272975
0;730,723999;1,632550001;0,432523996;2028,599976;2276,540039;2;2,220340014
0;670,0449829;3,615950108;0,436313003;60,79959869;11412,7002;3;2,507019997
0;717,0440063;1,433830023;0,414481014;1754,26001;8336,639648;3;0,802272975
0;708,552002;0,980772018;0,475802988;803,1530151;9478,94043;3;0,802272975
0;711,4379883;2,378259897;0,409114003;1153,589966;10440;3;0,802272975
0;713,7459717;2,217590094;0,431107998;886,2990112;8763,580078;3;2,220340014
0;682,0930176;1,539109945;0,446868986;846,8400269;0;3;2,220340014
0;770,2600098;1,247239947;0,512602985;2624,439941;6268,629883;3;2,220340014
0;735,2379761;5,024159908;0,427558005;638,3959961;8076,799805;2;0,802272975
0;726,6099854;3,354180098;0,444736987;1492,380005;8230,769531;2;0,802272975
0;797,184021;0,43039301;0,606298983;2109,889893;6496,459961;3;2,220340014
0;677,9509888;2,058470011;0,469916999;109,6080017;12100,2998;1;0,802272975
0;665,6500244;1,754119992;0,634334028;109,6080017;17719,59961;4;2,507019997
0;788,3060303;0,645506024;0,439007014;2153,23999;4847,310059;3;2,220340014
0;750,4829712;10,86970043;0,457304001;1115,300049;9163,80957;2;0,802272975
0;784,8109741;0,98842299;0,559773982;2488,52002;4662,680176;3;2,220340014
0;673,4279785;2,230609894;0,404148012;30,39979935;11105,40039;4;0,802272975
0;697,1220093;3,758630037;0,431129009;395,196991;14209;3;2,507019997
0;729,9760132;1,650060058;0,394441992;2484,98999;7531,850098;3;0,802272975
0;707,9710083;4,064770222;0,504118025;652,7109985;10334,40039;3;0,802272975
0;677,2319946;0,177809998;0,433416009;759,9949951;245,0910034;3;2,220340014
0;694,4699707;1,718569994;0,450608999;517,6900024;10961,7002;1;0,802272975
0;723,1129761;2,303280115;0,484557003;151,9989929;7898,859863;2;0,802272975
0;708,8839722;3,692820072;0,440099001;1003,650024;13304,59961;3;2,507019997
0;777,71698;0,734504998;0,492940009;1764,76001;6140,830078;3;2,220340014
0;668,3380127;1,800750017;0,565205991;135,9519958;413,4819946;4;2,220340014
0;673,2119751;1,04448998;0,452053994;0;12234,2002;4;2,507019997
0;689,3870239;1,766229987;0,364369005;91,19940186;9543,839844;3;0,802272975
0;782,3579712;1,712779999;0,531672001;2977,629883;5942,97998;3;2,220340014
0;667,3439941;0,428559989;0,626623988;155,0090027;17476,30078;4;2,507019997
0;718,7009888;0,527382016;0,460393995;997,1870117;10413,09961;3;0,802272975
0;771,2189941;1,35010004;0,490675986;1444,550049;5837,470215;3;2,220340014
0;676,5780029;0,956999004;0,409339011;91,19940186;11422,90039;3;0,802272975
0;780,3579712;2,556679964;0,49596101;1960,02002;6146,850098;3;2,220340014
0;686,5180054;1,911399961;0,456717998;212,798996;135,9519958;3;2,220340014
0;773,9060059;1,564239979;0,402229995;1951,52002;6247,060059;3;2,220340014
0;737,3109741;7,29418993;0,449214011;951,6640015;9181,339844;2;0,802272975
0;692,0020142;1,408239961;0,430904001;221,3139954;912,5;3;2,220340014
0;788,822998;1,459550023;0,403274;380,9079895;13667,90039;2;2,507019997
0;801,197998;0,213558003;0,593897998;1744,47998;7039,77002;3;2,220340014
0;681,4550171;3,105340004;0,43671301;237,4299927;12118,2002;3;2,507019997
0;753,5040283;13,71430016;0,486728013;1067,459961;9140,230469;3;0,802272975
0;790,2009888;2,421659946;0,401670992;464,0329895;13582,7998;2;2,507019997
0;708,6380005;2,369719982;0,438668996;668,7949829;9008,650391;3;2,220340014
0;787,65802;0,902644992;0,431623012;2166,929932;4739,740234;3;2,220340014
0;695,2360229;1,487750053;0,446862012;1970,369995;973,2680054;3;2,220340014
0;680,8179932;1,142449975;0,483480006;1019,190002;30,39979935;3;2,220340014
0;764,651001;19,48349953;0,534006;1564,930054;8027,620117;2;2,220340014
0;729,5839844;2,802949905;0,418345988;1574,349976;7936,850098;3;2,220340014
0;668,7080078;2,005320072;0,430979997;42,9917984;17253,09961;0;0
0;736,5529785;0,166977003;0,401111007;2297,75;7291,450195;3;0,802272975
0;697,3579712;3,038640022;0,461921006;911,9940186;10427,5;3;0,802272975
0;775,1890259;0,487058997;0,527700007;1745,810059;6162,470215;3;2,220340014
0;694,8549805;1,725419998;0,442730993;0;10120,59961;3;0,802272975
0;716,9290161;0,645483971;0,436156988;646,3079834;10094,40039;3;0,802272975
0;711,3980103;1,084769964;0,449959993;2028,599976;1163,560059;3;2,220340014
0;679,3189697;1,42031002;0,469992995;30,39979935;30,39979935;3;2,220340014
0;715,8330078;1,99454999;0,403827012;775,0460205;8669,650391;3;2,220340014
0;766,617981;7,738580227;0,466345996;649,8729858;7771,529785;2;0,802272975
0;767,0679932;6,303380013;0,529052019;1010,539978;2028,599976;2;2,220340014
0;693,7089844;1,127810001;0,408154011;1010,539978;12949,09961;3;2,507019997
0;669,348999;1,893740058;0,533270001;366,0620117;17498,09961;1;2,507019997
0;799,4489746;0,561429024;0,597591996;1915,430054;6680;3;2,220340014
0;704,6890259;0,632574022;0,475194007;781,5759888;8713,929688;3;0,802272975
0;752,2459717;0,76669699;0,531518996;3357,219971;4690,339844;3;2,220340014
0;660,690979;1,594630003;0,404119015;271,9039917;13563,2002;4;2,507019997
0;706,6799927;1,673930049;0,418426991;531,7789917;14672,59961;3;2,507019997
0;778,2449951;0,969817996;0,463252008;2216,679932;3668,439941;3;2,220340014
0;751,5310059;0,567471027;0,539613008;3516,139893;4482,810059;3;2,220340014
0;780,9990234;14,35280037;0,522776008;735,2730103;13372,40039;2;2,507019997
0;761,3649902;0,850444973;0,540762007;2760,360107;5764,189941;3;2,220340014
0;669,9559937;2,23597002;0,730903029;182,3990021;516,7960205;4;2,220340014
0;707,1740112;1,86868;0,402536988;501,3659973;8629,790039;3;0,802272975
0;710,315979;3,082530022;0,390184999;755,1149902;13040,2002;3;2,507019997
0;754,9390259;3,721290112;0,441154987;1814,339966;6799,22998;3;0,802272975
0;755,1939697;1,93798995;0,544339001;1039,829956;5269,779785;3;2,220340014
0;704,4329834;2,014450073;0,449110001;396,3649902;13349,7002;3;2,507019997
0;713,098999;0,910533011;0,516808987;620,0360107;13503,59961;3;2,507019997
0;774,5;1,952939987;0,512359023;974,690979;5037,930176;3;0,802272975
0;717,1170044;3,019500017;0,368791997;1065,72998;11143;3;2,507019997
0;688,7949829;1,977890015;0,472903997;1096,5;13177;3;2,507019997
0;696,2160034;2,121769905;0,472122997;982,2470093;12859,7002;3;2,507019997
0;760,7329712;3,278490067;0,470398009;2555,209961;3744,23999;3;2,220340014
0;704,1699829;0,464587986;0,438501;405,5840149;8650,700195;3;0,802272975
0;741,75;2,644469976;0,492092013;151,9989929;2554,310059;3;2,220340014
0;669,9749756;0,738563001;0,634840012;155,0090027;869,4550171;4;2,220340014
0;783,6270142;3,14387989;0,531373024;259,7359924;7911,720215;3;0,802272975
0;723,6810303;0,451463014;0,479568005;666,7189941;9717;3;0,802272975
0;792,3809814;2,697069883;0,412591994;2055,080078;1960,72998;3;2,220340014
0;712,1599731;2,602950096;0,465294987;475,8320007;10490,7998;3;0,802272975
0;708,7399902;3,903830051;0,430741996;339,8800049;8992,169922;3;0,802272975
0;747,7890015;1,844020009;0,47301501;954,0889893;3189,659912;3;2,220340014
0;748,1539917;1,827520013;0,540571988;2134,48999;4544,22998;3;2,220340014
0;781,2609863;3,692909956;0,438154995;699,8560181;3195,600098;3;2,220340014
0;803,335022;1,321349978;0,473688006;1273,170044;2101,330078;3;2,220340014
0;693,2709961;1,341179967;0,42929399;151,9989929;12868,90039;3;2,507019997
0;703,9500122;1,800850034;0,487841994;1053,52002;13365,09961;3;2,507019997
0;768,2620239;1,698840022;0,53618902;2669,129883;2931,330078;3;2,220340014
0;770,8759766;14,56690025;0,528303981;942,8839722;9178,769531;2;0,802272975
0;669,2039795;1,145230055;0,490346014;30,39979935;11623,40039;4;2,507019997
0;771,940979;1,215499997;0,52441299;1089,73999;4785,240234;3;0,802272975
0;749,8070068;2,20807004;0,461019009;730,8610229;4743,629883;3;2,220340014
0;710,2680054;2,631750107;0,387787014;1037,609985;12287,90039;3;2,507019997
0;781,7969971;3,843440056;0,555375993;1173,449951;701,8339844;2;2,220340014
0;705,7059937;1,722519994;0,458099991;494,8729858;10277,90039;3;0,802272975
0;673,09198;1,43738997;0,606742978;0;171,9669952;4;2,220340014
0;713,2579956;2,512079954;0,477822006;538,6859741;12857,5;3;2,507019997
0;707,1160278;0,158954993;0,457179993;125,3420029;14031,5;3;2,507019997
0;798,3800049;0,55903703;0,473176003;1767,380005;1872,97998;3;2,220340014
0;766,0809937;3,76293993;0,334181011;1124,790039;7119,069824;2;0,802272975
0;669,5209961;0,578898013;0,473051995;271,9039917;12603,2998;4;2,507019997
0;749,90802;0,592235029;0,475796998;1715,640015;2372,159912;3;2,220340014
0;715,6329956;1,173949957;0,458209008;978,9489746;9671;3;0,802272975
0;754,5180054;2,310800076;0,469083995;1371,699951;9212,389648;2;0,802272975
0;787,947998;0,321377009;0,556636989;818,5390015;6964,669922;3;0,802272975
0;729,0230103;5,761089802;0,441141993;299,4030151;9361,209961;2;0,802272975
0;710,3610229;2,905050039;0,429663002;615,5490112;9147,709961;3;0,802272975
0;732,2700195;3,877860069;0,467474997;1468,339966;10550;3;0,802272975
0;716,4450073;5,048490047;0,441152006;1087,619995;7790,890137;2;0,802272975
0;783,0449829;1,982769966;0,470465004;1210,280029;4213,419922;3;2,220340014
0;761,6740112;2,253930092;0,482751012;820,7940063;4606,450195;3;0,802272975
0;692,7509766;1,154989958;0,431286991;30,39979935;13227,40039;3;2,507019997
0;740,0999756;2,764899969;0,444826007;667,4119873;8476,360352;2;0,802272975
0;767,8010254;2,786540031;0,461012006;1979,719971;4370,919922;3;2,220340014
0;665,8839722;0,971908987;0,612559974;30,39979935;17304,09961;4;2,507019997
0;796,6550293;1,32652998;0,474830002;1946,540039;2079,669922;3;2,220340014
0;675,2719727;2,666690111;0,556141973;463,0360107;14425;3;2,507019997
0;784,7650146;2,356889963;0,493124992;671,5529785;2885,580078;3;2,220340014
0;722,625;7,289710045;0,448056996;759,9949951;10738;1;0,802272975
0;757,8579712;1,408769965;0,51009202;243,197998;5052,680176;3;0,802272975
0;714,9910278;3,032999992;0,436019003;530,9099731;9154,730469;3;0,802272975
0;784,8170166;4,79554987;0,488959998;339,8800049;1101,550049;2;2,220340014
0;653,8699951;0,93562001;0,482239991;125,3420029;12684,90039;4;2,507019997
0;753,1370239;1,997130036;0,520729005;1537,219971;5031,790039;3;2,220340014
0;678,867981;0,580551982;0,368443996;192,2649994;12222,59961;4;2,507019997
0;760,1619873;8,458399773;0,537132025;1142,719971;6618,640137;2;0,802272975
0;727,7769775;2,455770016;0,444716007;1250,829956;15599;3;2,507019997
0;707,1890259;2,585350037;0,455855012;519,4719849;14938,90039;3;2,507019997
0;773,3140259;8,1730299;0,528914988;989,7449951;8796,259766;2;0,802272975
0;678,1879883;1,980769992;0,431252003;135,9519958;11899,40039;2;2,507019997
0;741,3179932;1,056089997;0,519074023;558,8930054;2956,449951;3;2,220340014
0;676,5419922;3,814409971;0,473412991;384,5299988;14469,90039;3;2,507019997
0;745,4130249;1,401579976;0,471493989;1653,930054;2407,72998;3;2,220340014
0;707,7559814;1,835199952;0,511676013;1149,180054;15859,5;3;2,507019997
0;764,697998;1,358319998;0,524857998;465,0270081;5572,129883;3;0,802272975
0;767,4689941;1,421139956;0,492816001;2583,97998;2887,97998;3;2,220340014
0;664,6989746;1,088909984;0,584101975;271,9039917;15145,40039;4;2,507019997
0;709,7589722;2,442610025;0,433611989;1150,780029;11261,59961;3;2,507019997
0;661,6069946;0,743339002;0,459733009;299,4030151;15538,2998;4;2,507019997
0;753,2709961;6,148459911;0,591633976;371,0769958;9711,290039;2;0,802272975
0;711,309021;9,327130318;0,505191982;530,9099731;821,3569946;2;2,220340014
0;777,6849976;1,182070017;0,496609986;760,6030273;5817,810059;3;0,802272975
0;671,2999878;0,727638006;0,452069014;299,4030151;12897,09961;3;2,507019997
0;767,8859863;1,978809953;0,527086973;2644,080078;3152,800049;3;2,220340014
0;679,2819824;1,782279968;0,438252985;151,9989929;12168,5;4;2,507019997
0;724,7249756;2,239900112;0,444252014;498,5939941;14046,09961;3;2,507019997
0;774,5770264;5,279379845;0,51908201;614,7979736;8267,959961;2;0,802272975
0;688,9290161;0,473089993;0,558834016;364,7969971;14969,40039;3;2,507019997
0;792,2160034;1,679380059;0,466118991;2462,199951;2123,639893;3;2,220340014
0;754,0629883;0,230985999;0,477871001;547,1959839;5357,609863;3;0,802272975
0;704,0750122;2,88864994;0,50612098;299,4030151;13129,2002;3;2,507019997
0;686,6710205;1,929870009;0,476543993;171,9669952;9903,519531;3;2,507019997
0;784,0339966;1,205219984;0,573454022;1117,790039;6617,740234;3;0,802272975
0;750,1799927;2,197210073;0,480910003;1340,699951;15468,7002;3;2,507019997
0;684,9320068;2,149849892;0,385495991;96,13259888;11854,59961;4;0,802272975
0;778,3380127;2,508069992;0,495180994;654,8319702;7311,77002;2;0,802272975
0;722,9530029;2,575910091;0,395945996;649,8729858;10110,5;1;0,802272975
0;712,1469727;2,089740038;0,468813986;435,2590027;14865;3;2,507019997
0;692,1170044;0,249651998;0,423462003;135,9519958;10414,90039;3;0,802272975
0;708,3920288;0,795814991;0,494657993;859,8359985;13357,09961;3;2,507019997
0;688,882019;2,533570051;0,45540899;701,8339844;11675,90039;2;2,507019997
0;682,5960083;1,446310043;0,476069987;346,6109924;12633,90039;3;2,507019997
0;778,3729858;1,928550005;0,556908011;707,0809937;6261,549805;3;0,802272975
0;737,8850098;11,39350033;0,523092985;999,9639893;8079,029785;2;0,802272975
0;707,3569946;3,318399906;0,374090999;910,9799805;11259,2998;3;2,507019997
0;730,4580078;2,370810032;0,537558973;422,3269958;3225,389893;3;2,220340014
0;670,6610107;2,670170069;0,488447994;203,9279938;17199,40039;4;2,507019997
0;764,0440063;1,671419978;0,521049023;472,9100037;2127,98999;3;2,220340014
0;795,0050049;1,23458004;0,482657999;1629,439941;3010,810059;3;2,220340014
0;674,5089722;1,928419948;0,433319986;354,5190125;12952,5;3;2,507019997
0;714,8250122;1,840739965;0,47004199;30,39979935;13973,90039;3;2,507019997
0;771,8579712;2,932019949;0,569887996;1085,060059;4969,319824;3;0,802272975
0;718,8969727;1,440700054;0,484495014;578,3959961;13729;3;2,507019997
0;737,0859985;4,483530045;0,516866028;919,0599976;7138,709961;2;0,802272975
0;697,348999;2,850600004;0,426607013;42,9917984;10599,5;3;0,802272975
0;672,8029785;0,568020999;0,482306004;271,9039917;12753,90039;3;2,507019997
0;672,8309937;1,342810035;0,421719998;576,7949829;12339,5;4;2,507019997
0;777,0300293;1,128550053;0,44482401;984,5969849;1509,619995;3;2,220340014
0;671,5490112;0,624392986;0,483954012;323,1539917;12925,09961;3;2,507019997
0;672,0629883;2,701659918;0,524417996;422,3269958;15078,2002;1;2,507019997
0;790,9959717;1,37421;0,477854997;2417,120117;1983,689941;3;2,220340014
0;685,1400146;0,82822597;0,405941993;339,8800049;11960,7998;3;2,507019997
0;671,6040039;1,469599962;0,474831015;649,8729858;13807,2998;3;2,507019997
0;711,03302;1,803990006;0,48507899;212,798996;13196,09961;3;2,507019997
0;738,0050049;1,932119966;0,545814991;288,3980103;3951,620117;3;2,220340014
0;766,0529785;5,054090023;0,556339025;870,5180054;6045,890137;3;0,802272975
0;724,9849854;0,575990021;0,550890982;60,79959869;2518,969971;3;2,220340014
0;727,0300293;1,751680017;0,566384017;299,4030151;2659,23999;3;2,220340014
0;758,5059814;1,175869942;0,482560992;672,9279785;4298,859863;3;2,220340014
0;765,7069702;1,655789971;0,543174028;1417,099976;4604,839844;3;0,802272975
0;804,9799805;0,959143996;0,560678005;1527,569946;2501,300049;3;2,220340014
0;673,3339844;1,773360014;0,482758999;448,8479919;13044,90039;3;2,507019997
0;669,3959961;1,594359994;0,391400993;280,2720032;12323,7998;4;2,507019997
0;696,3209839;2,581180096;0,440620989;1222,810059;11519;3;2,507019997
0;721,5200195;5,063260078;0,455576986;705,117981;10563,7998;3;2,507019997
0;768,4420166;1,577960014;0,601908982;328,8240051;5928,580078;3;0,802272975
0;668,8950195;1,380249977;0,478047013;380,9079895;12389,2002;4;2,507019997
0;694,197998;1,510689974;0,453794003;386,9259949;14199,2002;3;2,507019997
0;713,8070068;1,148820043;0,426827997;245,0910034;8573,599609;3;0,802272975
0;773,7069702;1,863960028;0,505719006;790,3950195;8844,719727;2;0,802272975
0;747,1900024;1,851230025;0,492226988;926,5700073;4722,060059;3;2,220340014
0;683,9650269;1,514410019;0,616371989;944,3530273;423,4200134;3;2,220340014
0;676,0159912;2,910470009;0,521822989;109,6080017;15612,2998;4;2,507019997
0;683,1820068;2,402659893;0,589801013;1010,539978;339,8800049;3;2,220340014
0;702,9769897;0,962868989;0,474222988;1305,420044;12059,40039;3;2,507019997
0;674,5739746;1,948899984;0,499630988;121,598999;15933,7002;4;2,507019997
0;712,6870117;2,380670071;0,449833006;881,5939941;10859,2002;3;0,802272975
0;676,4019775;3,168469906;0,486892015;271,9039917;30,39979935;3;2,220340014
0;785,0980225;0,0672547;0,576517999;1021,900024;6726,529785;3;0,802272975
0;680,2880249;0,878787994;0,476590991;0;13527,40039;4;2,507019997
0;764,0609741;1,458220005;0,489073008;1089,73999;3758,889893;3;0,802272975
0;774,5050049;3,947890043;0,510725975;802,5780029;7975,009766;2;0,802272975
0;705,7379761;1,215450048;0,425624996;151,9989929;8830,80957;3;0,802272975
0;670,5490112;2,419219971;0,621684015;303,9979858;11937,7002;4;2,507019997
0;708,9160156;0,955088019;0,471787989;1307,540039;12745,5;3;2,507019997
0;766,0510254;3,178369999;0,517234027;1394,75;6496,879883;3;0,802272975
0;803,6680298;0,717051983;0,52245599;1252,310059;2839,570068;3;2,220340014
0;714,9860229;2,41760993;0,43098399;455,9970093;10346;1;0,802272975
0;731,0310059;4,282810211;0,471345991;109,6080017;8030,669922;2;0,802272975
0;777,7529907;0,68037802;0,554884017;666,7189941;5995,779785;3;0,802272975
0;780,4249878;1,765210032;0,475510001;1131,349976;4347,279785;3;2,220340014
0;689,7109985;1,453830004;0,438632011;96,13259888;14713,09961;3;2,507019997
0;711,0360107;1,12887001;0,506172001;954,0889893;11896,7002;3;2,507019997
0;679,651001;1,305899978;0,535969973;219,2160034;15476,40039;3;2,507019997
0;684,4899902;0,98308903;0,432300001;30,39979935;11412,2002;2;2,507019997
0;669,8729858;1,051390052;0,461757004;560,5440063;13891,09961;3;2,507019997
0;697,0209961;2,32171011;0,394127011;930,5510254;12620,2998;3;2,507019997
0;772,9790039;2,752609968;0,491602987;407,8559875;5873,77002;3;0,802272975
0;751,1849976;0,577916026;0,54628098;2091,409912;2726,679932;3;2,220340014
0;740,3099976;9,053190231;0,511749029;817,9749756;10709,90039;2;2,507019997
0;714,8309937;4,610340118;0,416321009;856,065979;15192,2002;3;2,507019997
0;707,3079834;3,294539928;0,508189976;451,9249878;15079,09961;3;2,507019997
0;740,6300049;16,1093998;0,523166001;634,7659912;1033,589966;2;2,220340014
0;700,3579712;3,833509922;0,411760986;641,2839966;12365,59961;3;2,507019997
0;788,1010132;2,526390076;0,532913983;1381,77002;870,5180054;2;2,220340014
0;752,9790039;1,783779979;0,496668994;509,5929871;3209,449951;3;2,220340014
0;746,8040161;0,52661401;0,561986029;1048,23999;4025,300049;3;0,802272975
0;663,3619995;3,683500051;0,432265013;335,7770081;14026,7998;3;2,507019997
0;711,3439941;1,598180056;0,490916014;1087,619995;12015,2998;3;2,507019997
0;787,7739868;1,955369949;0,526323974;944,3530273;8680,780273;2;0,802272975
0;723,2479858;2,57069993;0,410766989;177,2599945;9846,200195;3;0,802272975
0;713,8250122;3,549170017;0,44146499;877,3909912;10957,2002;2;2,507019997
0;732,7810059;2,552670002;0,499184996;273,5979919;3126,899902;3;0,802272975
0;750,3909912;0,548859;0,546096981;384,5299988;4739,350098;3;2,220340014
0;704,197998;1,627509952;0,475991011;1098,189941;12011,7998;3;2,507019997
0;772,2739868;5,733200073;0,579919994;1028,660034;759,9949951;2;2,220340014
0;741,5079956;1,146180034;0,549629986;2907,280029;3676,23999;3;2,220340014
0;751,3389893;1,166200042;0,576883972;1291,540039;4031,27002;3;0,802272975
0;755,8649902;3,392009974;0,457704991;2292,919922;4146,540039;3;2,220340014
0;747,5059814;0,671856999;0,554328024;2366,110107;3213,330078;3;2,220340014
0;695,9169922;3,612639904;0,362589985;1101,130005;11625,2998;3;2,507019997
0;783,026001;4,556169987;0,447495013;926,0720215;1346,540039;3;2,220340014
0;686,1950073;2,595170021;0,528572977;1032,25;0;3;2,220340014
0;777,822998;0,647000015;0,56920898;455,9970093;5216,379883;3;0,802272975
0;780,2609863;1,116529942;0,567125976;135,9519958;7681,049805;3;0,802272975
0;681,0150146;3,386070013;0,47665599;560,5440063;11537,40039;1;2,507019997
0;718,2410278;0,430938005;0,470815986;455,9970093;13764,09961;3;2,507019997
0;708,5300293;2,525130033;0,446435988;654,8319702;11021,2002;2;2,507019997
0;750,7780151;2,373990059;0,466901988;1374,72998;6784,060059;3;0,802272975
0;697,8250122;1,099499941;0,440434009;1003,650024;12018,09961;3;2,507019997
0;706,9199829;5,847340107;0,379137993;367,321991;10488,7998;3;2,507019997
0;727,2470093;2,205919981;0,440061003;327,4159851;13982,2002;3;2,507019997
0;685,8099976;3,574450016;0,435618013;558,065979;13007;3;2,507019997
0;761,6370239;3,36342001;0,558844984;1142,719971;6512,160156;3;0,802272975
0;659,2869873;2,640779972;0,472285986;231,5180054;12723,90039;4;2,507019997
0;785,9609985;0,860813975;0,511382997;598,8060303;8450,099609;3;0,802272975
0;673,0430298;2,750819921;0,509498;523,0180054;15399,90039;1;2,507019997
0;701,78302;2,943830013;0,441401988;1270,26001;11392,59961;3;2,507019997
0;779,2089844;0,899528027;0,490424991;2635,679932;2658,899902;3;2,220340014
0;774,8519897;3,006649971;0,463364989;856,065979;5818,049805;3;0,802272975
0;752,1849976;1,302940011;0,515155971;871,0479736;3529,52002;3;2,220340014
0;700,0999756;0,75693202;0,425036013;599,5780029;11001,90039;3;0,802272975
