temperature;Relative.Humidity;precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;day;Month;Year;Focuses_qnt;HAS_FIRE
25,03068182;65,06818182;0,012447643;8,773484848;86,86221968;36,45091987;155,274183;13;4;1999;0;false
26,00227273;61,55681818;0,058030561;7,677234848;86,91054122;38,1291006;161,1585921;14;4;1999;0;false
26,175;64,51893939;0,295412375;7,772840909;86,83080427;39,6882021;167,0740921;15;4;1999;0;false
26,12916667;64,79545455;0,160679787;6,798030303;86,87911543;41,23201507;172,9813421;16;4;1999;0;false
25,42045455;69,98106061;1,934030631;7,037424242;77,70501163;38,70058214;177,0814116;17;4;1999;0;false
25,13068182;74,01893939;2,16098097;8,591704545;73,13987006;35,77903295;179,9531546;18;4;1999;0;false
24,87424242;77,38636364;3,134702234;8,020265152;63,35038574;29,38706852;182,0263509;19;4;1999;0;false
25,67878788;68,10984848;0,340469336;9,127007576;78,35860092;30,764018;187,8525327;20;4;1999;0;false
25,11590909;66,67424242;0,356511018;8,959204545;83,44136188;32,17173773;193,5773964;21;4;1999;0;false
25,72727273;60,74621212;0,017882529;10,23212121;85,83907566;33,86831593;199,4123054;22;4;1999;0;false
25,10568182;60,56060606;0,14393683;11,89117424;86,3003141;35,53311208;205,1353282;23;4;1999;0;false
24,41742424;65,59469697;0,382107578;11,08;86,11721836;36,94900352;210,7344645;24;4;1999;0;false
24,17159091;66,19318182;0,289100893;10,96128788;86,24360538;38,32671547;216,2893509;25;4;1999;0;false
24,68295455;63,54545455;0,299532369;9,965075758;86,14305817;39,84192603;221,9362827;26;4;1999;0;false
24,44886364;62,48863636;0,467312573;10,22806818;85,54255321;41,38684177;227,5410782;27;4;1999;0;false
22,96136364;61,76893939;0,089587967;11,43386364;85,9609605;42,87044341;232,8781236;28;4;1999;0;false
23,90416667;59,51136364;0,036291015;12,9619697;86,34947516;44,50234213;238,3848736;29;4;1999;0;false
24,81666667;55,88257576;0,056102053;12,24087121;87,0222521;46,344747;244,0558736;30;4;1999;0;false
25,04734848;60,01136364;0,07624624;12,4257197;87,07062648;47,95031914;249,7683964;1;5;1999;0;false
23,90378788;64,89393939;0,434406309;12,50458333;86,32078989;49,29903142;255,2750782;2;5;1999;0;false
24,4344697;61,08333333;0,019640482;13,95924242;86,71105837;50,82575626;260,8772827;3;5;1999;0;false
24,67916667;56,32954545;0,005746342;11,28704545;87,09633259;52,55391091;266,5235327;4;5;1999;0;false
24,84318182;57,47348485;0,061837502;9,16155303;87,15831725;54,24802464;272,1993054;5;5;1999;0;false
25,42121212;61,13636364;0,3272842;7,624318182;87,06048961;55,83088884;277,9791236;6;5;1999;0;false
25,06780303;64,68181818;0,331829814;4,676969697;86,28181408;57,25082027;283,6953282;7;5;1999;0;false
24,82045455;70,78787879;2,410804924;6,51655303;73,83002142;52,87866978;285,9372253;8;5;1999;0;false
23,18522727;79,59469697;6,999816568;10,8382197;52,67920803;32,01878864;273,5043861;9;5;1999;0;false
23,11022727;67,85227273;0,284915648;14,90041667;75,30425142;33,21530781;278,868227;10;5;1999;0;false
23,26287879;64,76515152;0,038766367;12,14318182;82,77499849;34,53404017;284,2595452;11;5;1999;0;false
24,13484848;63,46969697;0,007804733;6,402954545;84,91246286;35,94946415;289,8078179;12;5;1999;0;false
24,72272727;61,07575758;0,220762456;6,050378788;85,91208995;37,49258795;295,4619088;13;5;1999;0;false
23,5719697;64,53409091;0,834591864;10,82348485;83,52493811;38,61440748;300,9088634;14;5;1999;0;false
21,93106061;59,85984848;0,028560178;13,57284091;85,44248487;40,03384877;306,0604543;15;5;1999;0;false
20,66742424;54,59090909;0;11,70909091;86,42601511;41,55198325;310,9845907;16;5;1999;0;false
20,95719697;57,00757576;0;9,874090909;86,53489266;43,00897763;315,9608861;17;5;1999;0;false
21,52575758;55,87121212;0;8,392007576;86,73720541;44,54262824;321,0395225;18;5;1999;0;false
22,25340909;52,18939394;0;7,18969697;87,23784465;46,25599855;326,2491361;19;5;1999;0;false
23,12159091;46,65909091;0;7,127537879;88,23503534;48,23922036;331,6150225;20;5;1999;0;false
21,96856061;54,25757576;0;10,22287879;88,21003816;49,86300709;336,7733634;21;5;1999;0;false
21,875;54,3219697;0;7,764848485;88,22222076;51,47698782;341,9148634;22;5;1999;0;false
23,06628788;56,16666667;0,023328433;8,953939394;88,23344488;53,10270179;347,2707952;23;5;1999;0;false
23,9530303;57,625;0,011321151;9,532121212;88,10435502;54,73187474;352,7863407;24;5;1999;0;false
22,91212121;55,21212121;0;9,760037879;88,15308665;56,38247621;358,1145225;25;5;1999;0;false
22,71174242;52,40530303;0;12,10693182;88,20183436;58,12170874;363,4066361;26;5;1999;0;false
23,32007576;64,65909091;0,026759085;9,900681818;87,1749131;59,44671359;368,8082498;27;5;1999;0;false
23,51856061;67,71212121;0,648135928;10,99348485;84,69525369;60,66876458;374,2455907;28;5;1999;0;false
23,8219697;66,99621212;0,268276986;9,955833333;85,51131635;61,93295536;379,7375452;29;5;1999;0;false
23,38257576;61,70454545;0;5,620795455;86,12123489;63,37242061;385,1504088;30;5;1999;0;false
23,48333333;59,14393939;0,016895961;9,058674242;86,53625339;64,91486352;390,5814088;31;5;1999;0;false
22,93560606;59,95833333;0,105520913;11,01170455;86,60309899;66,3375068;395,9138179;1;6;1999;0;false
23,08484848;62,84848485;0;11,32681818;86,6386863;67,66625238;401,2730907;2;6;1999;0;false
23,43143939;59,23106061;0,008785451;9,164318182;86,7004134;69,1450636;406,6947498;3;6;1999;0;false
23,26439394;58,43560606;2,86E-04;7,711060606;86,78766036;70,64204347;412,0863407;4;6;1999;0;false
22,78219697;57,66666667;0,00945391;8,266818182;86,86507674;72,13657537;417,3911361;5;6;1999;0;false
23,13257576;55,82954545;0;8,791969697;87,01189182;73,71827323;422,7589998;6;6;1999;0;false
22,82537879;54,02272727;0;9,686780303;87,22813311;75,34402224;428,0715679;7;6;1999;0;false
22,89583333;56,56818182;0,348075772;12,86484848;87,00071841;76,88469586;433,3968179;8;6;1999;0;false
22,2594697;60,73863636;0,051184805;15,32704545;87,10295902;78,2407198;438,6075225;9;6;1999;0;false
22,50265152;61,65530303;0,078305111;12,35212121;87,06459114;79,57990523;443,8619998;10;6;1999;0;false
22,37727273;65,18939394;0,052903697;9,692007576;86,71022604;80,78865136;449,0939088;11;6;1999;0;false
22,8844697;63,54924242;0,036478723;9,319545455;86,73725826;82,08115339;454,4171134;12;6;1999;0;false
22,67651515;54,49242424;0;11,13185606;87,02987473;83,68011931;459,7028861;13;6;1999;0;false
21,67045455;60,34469697;0;8,550075758;87,07734752;85,0145387;464,8075679;14;6;1999;0;false
22,62083333;54,34848485;0;8,381742424;87,20066909;86,61518407;470,0833179;15;6;1999;0;false
22,47727273;55,85984848;0;7,776856061;87,2568878;88,15450898;475,333227;16;6;1999;0;false
22,36136364;54,18560606;0;7,034318182;87,31544415;89,74305446;480,5622725;17;6;1999;0;false
23,21590909;49,47727273;0;7,443674242;87,87126653;91,5582846;485,9451361;18;6;1999;0;false
