"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"553","burned",1.660300016,0.4407,750.8189697,121.598999,0.802272975,5942.828613,"4",0.711099944437735,"1"
"554","burned",3.538619995,0.8471,1096.079956,558.8930054,0.802272975,4853.791016,"4",0.00299215474619308,"1"
"555","burned",0.447943002,0.4266,1836.359985,644.8770142,0.802272975,8138.632324,"4",0.718169308536286,"1"
"556","burned",2.746520042,0.4317,389.3070068,109.6080017,0.672481,554.7441406,"4",0.757221255801235,"1"
"557","burned",1.101740003,0.3552,865.1929932,182.3990021,0.802272975,1078.22876,"3",0.967280883229323,"1"
"558","burned",2.928440094,0.8213,2015.810059,135.9519958,0.802272975,8322.716797,"4",0.0047660995383592,"1"
"559","burned",0.827373028,0.293,1550.390015,67.97599792,0.802272975,701.8336792,"4",0.968331870662755,"1"
"560","burned",0.914048016,0.7478,605.7119751,257.9509888,0.802272975,5242.355957,"4",0.0167991537702866,"0"
"561","burned",0.523001015,0.3737,1173.449951,689.2109985,0.802272975,5189.111816,"4",0.863762845415541,"1"
"562","burned",0.302563995,0.2361,740.28302,366.0620117,0.802272975,7044.491699,"4",0.984246191349043,"1"
"563","burned",2.261179924,0.6203,3935.800049,67.97599792,0.48012501,1418.077759,"4",0.122572398001923,"1"
"564","burned",2.102089882,0.2488,380.9079895,109.6080017,0.802272975,6677.028809,"4",0.981740835055477,"1"
"565","burned",1.689440012,0.3117,663.940979,646.3079834,0.802272975,7006.805664,"4",0.943044464195401,"1"
"566","burned",1.159749985,0.3263,30.39979935,125.3420029,0.802272975,6268.331055,"4",0.940403413265382,"1"
"567","burned",1.029790044,0.276,231.5180054,652.7109985,0.802272975,6621.993164,"4",0.967935616702711,"0"
"568","burned",3.868000031,0.2488,299.4030151,389.3070068,0.802272975,6637.535156,"4",0.979590064768474,"0"
"569","burned",1.800609946,0.4744,1467.400024,451.9249878,0.802272975,608.7553711,"4",0.589423278449184,"1"
"570","burned",0.98229301,0.4874,795.6389771,30.39979935,0.802272975,438.4320374,"4",0.575292935483483,"1"
"571","burned",2.29895997,0.5281,623.7520142,0,0.802272975,543.8079834,"4",0.408688812910127,"1"
