HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;745,6719971;2,66663003;0,533042014;395,196991;3106,290039;4;1,103440046
1;718,3389893;3,045350075;0,456485003;42,9917984;4069,939941;4;1,103440046
1;796,6890259;10,50860023;0,474173009;151,9989929;3880,949951;3;0,895577013
1;738,1569824;2,55824995;0,460110992;30,39979935;2773,050049;4;1,103440046
1;795,565979;5,62928009;0,470521003;1647,77002;3454,889893;4;1,103440046
1;679,5529785;0,972563982;0,392811;121,598999;5601,819824;5;1,103440046
1;772,3880005;13,27289963;0,485956997;1189,089966;3130;3;1,103440046
1;729,1680298;1,951200008;0,444469005;30,39979935;3017,090088;4;1,103440046
1;791,2189941;4,692969799;0,441900998;1082,51001;3141,050049;3;1,103440046
1;816,414978;0,931456983;0,459437013;451,9249878;2413,870117;-9999;-9999
1;788,9699707;4,632929802;0,427605003;885,2550049;3554,570068;3;1,103440046
1;736,6530151;1,662009954;0,539874017;480,6629944;802,5780029;4;1,103440046
1;721,7189941;10,96240044;0,564405978;177,2599945;6748,75;3;1,103440046
1;813,6519775;1,240620017;0,45679;590,257019;1872,97998;3;1,103440046
1;724,4470215;3,674649954;0,48220101;864,1240234;2393,879883;4;0,672481
1;824,8619995;0,243180007;0,339397013;2849,159912;2537,969971;2;0,895577013
1;721,6329956;4,873010159;0,541327;951,6640015;2887,97998;4;0,672481
1;682,6799927;0,62599802;0,75147903;184,9149933;5284,490234;5;1,103440046
1;728,5529785;2,38380003;0,487271011;505,9530029;671,5529785;4;0,895577013
1;828,4760132;1,824440002;0,361602008;354,5190125;257,9509888;2;0,895577013
1;708,6199951;2,293979883;0,436044991;982,2470093;1085,060059;4;0,895577013
1;719,2930298;1,406980038;0,444294989;1225,449951;1270,26001;4;0,895577013
1;724,651001;1,983639956;0,467092007;790,3950195;471,9320068;4;0,672481
1;687,6199951;0,879577994;0,513867021;192,2649994;5393,109863;4;0,672481
1;709,6199951;3,396029949;0,450933993;463,0360107;3774,110107;4;1,103440046
1;696,2780151;3,797869921;0,374365002;354,5190125;4507,580078;4;1,103440046
1;703,7709961;2,380399942;0,473394006;809,4569702;4543,72998;4;1,103440046
1;760,5570068;2,43614006;0,502417982;517,6900024;364,7969971;4;0,672481
1;709,0939941;3,551889896;0,457309991;503,2059937;4313,879883;4;0,672481
1;713,4429932;1,124619961;0,537720978;245,0910034;1109,48999;4;0,672481
1;703,9240112;2,961689949;0,483404011;503,2059937;3672,719971;4;0,672481
1;819,7650146;0,558752;0,526978016;2136;2388,459961;2;0,895577013
1;795,4810181;1,471060038;0,470023006;1501,640015;1856,630005;4;1,103440046
1;690,7180176;3,49822998;0,511372983;231,5180054;2322,550049;4;0,672481
1;799,6690063;3,144469976;0,433504999;825,8449707;5319,959961;3;1,103440046
1;718,9219971;6,245510101;0,454766989;177,2599945;4328,740234;3;1,103440046
1;750,0170288;3,698920012;0,422964007;1965,670044;366,0620117;4;1,103440046
1;737,197998;4,852540016;0,469781995;516,7960205;3752,98999;4;1,103440046
1;778,7150269;10,44849968;0,494435996;323,1539917;6055,740234;3;1,103440046
1;822,1939697;1,667459965;0,444858015;2189;1957,189941;2;0,895577013
1;713,6439819;1,375090003;0,538807988;999,9639893;4867,009766;4;1,103440046
1;696,2719727;1,981960058;0,51333499;472,9100037;2677,429932;4;0,672481
1;736,2880249;2,474339962;0,444537997;0;243,197998;4;0,672481
1;833,9849854;0,829950988;0,355587006;3722,209961;3005,280029;2;0,895577013
1;730,3829956;1,709190011;0,458492994;1044,709961;1564,930054;4;0,895577013
1;700,1199951;2,156879902;0,437314004;192,2649994;4676,830078;4;1,103440046
1;743,7000122;4,829619884;0,561587989;184,9149933;590,257019;4;1,103440046
1;764,3649902;11,76270008;0,530102015;693,8880005;3418,459961;3;1,103440046
1;766,8410034;1,667590022;0,510712028;942,8839722;577,5960083;4;1,103440046
1;776,0720215;6,545949936;0,649273992;894,085022;1475,880005;3;1,103440046
1;703,9639893;3,815570116;0,447905004;626,7080078;6450,560059;4;1,103440046
1;731,1630249;1,41305995;0,491014987;151,9989929;626,7080078;4;0,672481
1;735,8690186;1,586359978;0,464257985;607,9959717;109,6080017;4;0,672481
1;714,8010254;5,951350212;0,547038972;286,7909851;6238,180176;3;1,103440046
1;769,2290039;10,28639984;0,490958005;128,9750061;6049,560059;3;1,103440046
1;808,6660156;10,20160007;0,457192987;366,0620117;1265,160034;3;0,895577013
1;702,2340088;2,616660118;0,516377985;554,7440186;2160,310059;4;0,672481
1;738,7890015;2,026520014;0,55360198;797,9580078;243,197998;4;0,672481
1;708,4840088;2,669029951;0,502137005;135,9519958;4018,76001;5;1,103440046
1;747,7230225;11,82419968;0,55053103;883,6879883;3108,070068;3;0,672481
1;739,7839966;1,634750009;0,52234602;91,19940186;2611,550049;4;1,103440046
1;712,4439697;2,856820107;0,516924977;339,8800049;1063,98999;4;0,672481
1;730,9140015;3,940330029;0,570185006;221,3139954;3416,290039;3;0,672481
1;725,026001;1,847390056;0,487093002;435,2590027;548,039978;4;1,103440046
1;690,9110107;2,327080011;0,474186003;30,39979935;4216,700195;4;0,672481
1;803,7310181;0,785649002;0,50710398;2655,939941;607,9959717;2;0,895577013
1;784,5239868;6,46999979;0,483936995;712,289978;3176,159912;3;1,103440046
1;732,9130249;2,715879917;0,486616999;30,39979935;3851,550049;4;1,103440046
1;834,0980225;0,932874024;0,345928997;3520,340088;3211,610107;2;0,895577013
1;724,2210083;2,894449949;0,537415028;182,3990021;299,4030151;4;0,672481
1;711,0819702;1,52335;0,459941;300,9429932;5258,720215;4;1,103440046
