HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
1;653,585022;1,591639996;0,3834;2504,25;463,0360107;3,156620026;2371,179932;12;2005
1;599,848999;1,70412004;0,3909;5967,740234;601,8850098;2,717230082;3003,889893;4;2005
1;614,9000244;1,809900045;0,3308;5742,660156;792,7299805;2,717230082;3413,719971;12;2005
1;623,6749878;2,708810091;0,3489;4505,740234;1830,310059;3,156620026;2064,050049;4;2005
1;596,5629883;3,014280081;0,5892;60,79959869;303,9979858;5,531589985;543,8079834;4;2005
1;651,3129883;2,0864501;0,3776;590,257019;1389,439941;1,338879943;2295,340088;4;2005
1;659,9060059;2,049669981;0,3874;1642,709961;1088,469971;1,338879943;2258,810059;12;2005
1;610,4060059;2,409640074;0,3229;1277,150024;584,7520142;5,531589985;1813,829956;4;2005
1;624,2769775;1,063619971;0,3503;1441,349976;1473,369995;1,338879943;1706,72998;4;2005
1;629,6040039;1,597450018;0,5398;2064,050049;1490,829956;1,338879943;2042,449951;4;2005
1;592,9349976;1,306079984;0,3146;2036,790039;30,39979935;5,531589985;2493,52002;4;2005
1;632,098999;2,878930092;0,3528;1519,98999;384,5299988;5,531589985;2189;4;2005
1;584,2810059;1,161129951;0,4283;163,7079926;125,3420029;1,338879943;389,3070068;4;2005
1;603;1,011150002;0,6705;396,3649902;151,9989929;1,338879943;732,1240234;4;2005
1;642,3770142;2,789609909;0,5426;1497,02002;802,5780029;2,148309946;1688,48999;4;2005
1;614,6060181;1,844490051;0,5204;2519,330078;354,5190125;5,531589985;2975,139893;4;2005
1;647,53302;1,11777997;0,3132;60,79959869;1247,869995;1,338879943;2523,370117;12;2005
1;582,973999;2,025019884;0,3088;151,9989929;820,7940063;2,717230082;759,9949951;4;2005
1;636,2750244;0,95816201;0,5001;951,6640015;1142,319946;1,338879943;2345,709961;4;2005
1;636,3099976;0,543703973;0,486;42,9917984;1298,680054;1,338879943;3031;4;2005
1;586,7379761;1,633929968;0,3683;1933,439941;1003,650024;6,531410217;615,5490112;4;2005
