HAS_FIRE;Temperature;Relative.Humidity;Precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;Fire.Weather.Index;Initial.Spread.Index;Buildup.Index;Daily.Severity.Rating
0;25,23802083;70,07291667;0,015597995;5,976510417;73,61994364;3,546018494;27,14804662;0,522381312;1,130594037;5,31017633;0,009901057
0;25,409375;66,375;0,002134918;4,865416667;81,52435575;5,169265315;32,92573412;1,36454194;1,87296449;7,385608872;0,058153586
0;24,75;76,91145833;6,967376914;6,541875;55,48163084;3,586012924;29,46796092;0,21198131;0,436241805;5,370552756;0,002300065
0;24,834375;78,97395833;6,296016284;7,278697917;55,85801922;3,593275796;30,73639089;0,244005195;0,463760847;5,485756385;0,003343894
0;25,46666667;77,23958333;2,658684876;5,082083333;59,20035619;3,591801895;34,88650295;0,24609249;0,489190769;5,639718578;0,003033064
0;24,1078125;84,71875;15,39945008;6,416875;37,93405446;2,058005701;27,91373981;0,026871465;0,060290258;3,421875257;8,40E-05
0;23,24270833;86,57291667;11,20561665;5,416041667;29,57668003;1,126634843;23,21238364;0,002856154;0,008335201;1,970129176;1,59E-06
0;23,8703125;83,20833333;9,982450811;6,633697917;33,52188293;0,870281912;19,2804906;0,006307789;0,020541742;1,516376977;5,37E-06
0;24,2703125;80,06770833;1,716474284;6,2078125;52,3237136;1,643925158;23,93373952;0,127693368;0,350176627;2,74244599;0,000914656
0;24,38333333;80,40104167;1,399652412;6,116041667;62,18309997;2,235254003;29,52673952;0,248086021;0,613938461;3,718815082;0,002731283
0;24,29375;71,80208333;0,475802117;8,238645833;75,20479869;3,505013055;35,10361452;0,645864229;1,374706901;5,54871675;0,014193648
0;23,9859375;76,359375;0,410758274;6,439375;79,60541053;4,586291381;40,62508327;1,135544905;1,722755374;7,090019015;0,041188188
0;24,23854167;77,58333333;1,22900128;7,394270833;76,31647048;5,254614121;45,74024161;1,108144866;1,492920521;8,105307702;0,043268348
0;24,70885417;71,96875;0,383715975;8,302916667;81,59748307;6,57283745;51,39183536;2,103917669;2,207415824;9,903181387;0,11743433
0;24,215625;72,796875;0,574719996;10,00520833;82,05234694;7,827093612;56,95464786;2,743730878;2,507820464;11,59267524;0,190230009
0;24,80677083;70,19791667;0,311840394;8,81265625;83,35916569;9,23240606;62,62386661;3,412591851;2,746502342;13,4313776;0,263433179
0;24,83854167;71,11979167;0,924561935;7,27421875;80,72486437;10,07329011;68,29880411;2,536360457;2,080753369;14,67642378;0,167312348
0;24,71510417;78,50520833;4,742222772;5,603072917;59,06485996;7,70348637;68,15216213;0,367737638;0,509752865;11,96803536;0,005883602
0;23,14427083;84,640625;11,16619182;4,293541667;35,23960987;4,206611594;55,48584837;0,012553078;0,022446117;7,034689005;1,92E-05
0;22,225;88,21354167;16,20402961;5,46265625;23,9729142;1,965007445;35,45127115;0,000401943;0,001090792;3,358414516;3,48E-08
0;23,45416667;81,10416667;2,47010043;9,300416667;45,48634139;2,187673628;39,30822134;0,0782929;0,18124017;3,74960654;0,000431665
0;24,35520833;68,390625;0,074864467;10,2759375;71,78907469;3,653131625;44,89615884;0,539408323;1,143998585;5,931547301;0,009676641
0;24,2796875;69,30729167;0,457868803;9,17203125;80,59523409;5,072021133;50,47050259;1,496832155;2,005335564;7,93459665;0,063007701
0;24,16927083;70,86458333;0,436661948;9,124322917;83,2011169;6,412924441;56,02497134;2,558315905;2,651162651;9,783224718;0,153505096
0;24,628125;74,36979167;0,952458201;7,238072917;80,09364563;7,61287919;61,66203384;1,400014003;1,674088027;11,45072087;0,053097595
0;25,29479167;75,375;0,707084928;5,716875;80,45448426;8,796827902;67,41909634;1,750140136;1,701197676;13,08664665;0,08717708
0;25,2734375;75,58333333;0,91146777;6,12578125;78,8247851;9,886125741;73,17231509;1,555284121;1,516776503;14,60486005;0,070168596
0;24,8046875;79,74479167;1,415166152;5,38859375;72,95363355;10,18233714;78,84115884;0,943202906;1,026459765;15,2197166;0,032981821
0;23,83072917;83,21875;9,292302901;5,971979167;42,66229213;5,722916965;69,20599831;0,058364795;0,091776261;9,38950212;0,000297916
0;22,6265625;88,36979167;12,8611746;5,419791667;26,68196172;2,87388807;53,34859609;0,001351142;0,002746952;5,009705606;4,63E-07
0;23,11041667;86,61979167;13,43849028;7,037708333;27,27107024;1,380996267;38,87838177;0,001262184;0,003497385;2,478613011;3,18E-07
0;23,95364583;80,52083333;4,040041133;8,074739583;45,68698076;1,617456123;41,40454004;0,091325475;0,227657407;2,850722332;0,000657853
0;24,2296875;78,6875;2,174571675;9,31890625;59,75305344;2,135228696;45,89798989;0,283425185;0,674336088;3,716438377;0,0038784
0;24,60729167;74,84895833;0,442477855;10,59333333;74,22759498;3,253987;51,53130239;0,834483454;1,487449698;5,485892423;0,026394707
0;24,459375;74,34895833;0,678211541;11,39770833;78,86885572;4,386585802;57,13798989;1,492555643;2,038060542;7,192484026;0,069676339
0;24,5015625;70,20833333;0,39738305;9,79515625;82,77356519;5,703438436;62,75227114;2,510204124;2,654213657;9,100957682;0,156364222
0;24,78333333;71,83854167;0,241817906;7,321041667;83,75254164;6,961665351;68,41727114;2,740797502;2,610538971;10,89791343;0,177750648
0;24,971875;69,53125;0,125263345;5,836822917;84,44721423;8,334949781;74,11620864;3,12834615;2,642814424;12,80610637;0,217765775
0;22,60520833;84,078125;6,351567399;6,853229167;53,3425728;5,866031;70,36392782;0,264145055;0,384944993;9,530837637;0,004607381
0;22,31145833;90,20833333;12,74978048;4,390052083;25,0450391;2,768942006;54,10649576;0,000826664;0,001722266;4,822373114;1,85E-07
0;22,54739583;89,671875;18,51487682;4,961302083;19,39353056;1,16296157;37,59948312;6,10E-05;0,000190692;2,061402999;1,31E-09
0;22,81510417;88,65625;22,81964116;6,374635417;20,67850624;0,567744016;17,95008715;8,76E-05;0,000341301;0,967215752;2,52E-09
0;23,2109375;86,8125;9,917158699;10,19307292;30,64626708;0,553402624;16,2324462;0,00326519;0,012694855;0,940303676;2,45E-06
0;23,50885417;84,50520833;6,539462416;8,298697917;36,49547031;0,658103116;16,27543393;0,00924489;0,034113725;1,081249346;9,86E-06
0;23,21875;86,98958333;22,03895227;8,018125;27,39071508;0,546288608;7,195016469;0,001009587;0,003867964;0,898236934;2,41E-07
0;23,02708333;86,83333333;9,722344372;5,259114583;27,30221367;0,547799847;6,410103164;0,000639415;0,002475186;0,894562086;7,31E-08
0;23,75625;82,33854167;1,708711329;4,40890625;44,47240086;1,048840898;11,47902117;0,037296144;0,120611153;1,690801767;0,000106355
0;24,29010417;77,765625;0,300274134;4,943541667;63,86509623;2,023305129;17,05523992;0,228488537;0,632855297;3,107657855;0,002113568
0;23,33802083;74,59895833;0,195410819;5,143125;75,17748011;3,094717513;22,46008367;0,437716642;1,048521195;4,586826477;0,006460753
0;24,22239583;75,43229167;0,602337744;6,182864583;79,02344466;4,168593572;28,02411492;0,734367449;1,519449241;6,058759824;0,016638444
0;24,5609375;74,94791667;1,267903652;10,27692708;76,89963644;5,091496964;33,64908367;0,823739412;1,537906846;7,354344529;0,020294382
0;24,47604167;72,359375;0,33236541;9,61640625;81,36149398;6,310569523;39,25877117;1,93204213;2,246525655;8,970821984;0,095799887
0;24,65416667;70,52083333;0,562014876;11,57833333;82,95280231;7,620452966;44,90052117;3,129381662;2,925781344;10,66762112;0,213743338
0;24,75729167;69,88541667;0,238238953;10,38322917;84,2170028;8,963188062;50,56083367;3,852839421;3,206696861;12,38934472;0,299802468
0;24,303125;71,14583333;0,222968755;8,555729167;84,37007624;10,22740465;56,13939617;3,845160584;2,980585825;14,02099039;0,297287385
0;24,75208333;73,63541667;0,93494175;9,354635417;80,92287706;11,40322694;61,79877117;2,688304116;2,110755566;15,5742726;0,169463819
0;25,20260417;73,44270833;0,676302766;8,814114583;81,54729874;12,60813303;67,53923992;3,116716542;2,235916378;17,16066296;0,223855215
0;25,14791667;71,203125;0,508927077;8,016614583;82,86052179;13,91278553;73,26986492;3,78925199;2,469108517;18,83419874;0,30335721
0;24,28489583;70,515625;0,675944871;8,566875;82,28685754;15,20415195;78,84514617;3,799762696;2,350626332;20,4824011;0,302519591
0;24,0640625;73,53645833;0,94854177;9,114270833;79,96588916;16,21599229;84,38067742;3,315944305;2,016353804;21,85010735;0,253207468
0;24,4546875;69,203125;0,14685636;9,890625;83,34090492;17,57458489;89,98652117;5,181793734;2,867597818;23,55801011;0,521321971
0;24,39010417;67,14583333;0,189918463;9,0325;84,64839116;18,92368864;95,58073992;6,001006639;3,178045139;25,25816961;0,655045128
0;24,15677083;69,52604167;0,170484946;8,454427083;84,80719169;20,16341746;101,1329587;6,174889169;3,146646781;26,85506746;0,685978884
0;24,32604167;69,203125;0,662616686;10,01765625;83,54471639;21,42457074;106,7156462;6,021146802;2,962422166;28,47274304;0,674903054
0;23,8296875;68,203125;0,43084991;14,06348958;84,41741988;22,70209319;112,2089899;8,189298991;3,978771422;30,09564913;1,1344593
0;23,24375;70,390625;0,340638639;13,56421875;84,63703056;23,86325268;117,5968649;8,443993301;3,984277008;31,60762727;1,193799363
0;23,71197917;70,41666667;0,168276593;12,12770833;84,7359314;25,0456285;123,0690212;8,247521703;3,754763158;33,14555894;1,144702469
0;23,50052083;73,68229167;0,787278282;11,00666667;82,03598711;26,08835884;128,5031149;6,069053542;2,628054226;34,55746746;0,696866552
0;23,7734375;74,05729167;1,014628349;9,849635417;79,41709652;26,64886519;133,9863337;5,006110843;2,142004161;35,45998796;0,534726383
0;23,91979167;71,84375;0,072102766;10,11098958;82,6957906;27,78420968;139,4958962;6,585354722;2,720196616;36,9587081;0,804619844
0;24,23385417;70,859375;0,980178024;9,17890625;80,48948527;28,47815372;145,0619899;5,44853103;2,200545585;38,03256429;0,608255335
0;23,784375;73,79166667;0,302102859;7,5125;82,32177201;29,52924845;150,5471774;5,775933597;2,26348538;39,45549441;0,641016026
0;23,72604167;73,265625;0,364488865;6,6646875;83,12942545;30,59889403;156,0218649;6,098924125;2,33384415;40,89667398;0,684944922
0;24,58072917;73,46875;0,651464497;5,24703125;81,74473645;31,43174901;161,6503962;5,484511335;2,057817124;42,06800756;0,602637732
0;24,56510417;70,44270833;0,112626065;7,894114583;83,61200246;32,65456445;167,2761149;7,278809705;2,688671223;43,65896299;0,947897344
0;25,0515625;69,96354167;0,352342917;7,487604167;84,37888634;33,92052759;172,9893962;7,817512218;2,839988524;45,29807171;1,051897437
0;24,99583333;70,875;0,192458071;7,110364583;84,5535755;35,14527281;178,6926462;8,003651791;2,846904645;46,89738464;1,093883825
0;25,30364583;68,80208333;0,475569083;8,020625;84,10572761;36,47213475;184,4513024;8,122795845;2,843328927;48,59480523;1,128270084
0;25,16354167;69,10416667;0,509246485;6,863541667;84,1037769;37,77958093;190,1847399;7,943572499;2,685357473;50,27103975;1,096678181
0;24,84322917;71,77604167;0,422347746;5,005260417;83,61821351;38,9602817;195,8605212;7,332764805;2,407311587;51,8249796;0,977226572
0;25,6203125;67,98958333;0,389884939;4,502239583;84,0320664;40,34028644;201,6761774;7,487894993;2,409285086;53,56552767;1,002801949
0;25,16927083;75,30208333;4,652891938;7,144010417;64,14534208;31,70666374;199,0107305;2,247793428;0,821856994;44,54645205;0,185746369
0;25,140625;73,34375;3,6782348;4,926770833;63,24794675;25,40376491;197,3880255;1,622878118;0,726108519;37,83890133;0,11939563
0;24,89010417;72,01041667;1,446582436;6,64671875;69,34595871;23,9504121;202,5909194;2,460408323;1,138822233;36,58978683;0,195428401
0;24,3828125;76,19791667;1,477609812;9,92765625;72,12464248;23,66279057;208,1838257;3,188645814;1,383768208;36,32729893;0,28348698
0;24,29166667;64,76041667;0,000441671;9,55046875;81,84332478;25,10466446;213,7603257;6,031139575;2,410351435;38,30755112;0,72994488
0;23,0578125;55,65104167;0;10,42739583;85,78559607;26,83059136;219,1147319;9,806869013;3,995097148;40,60415074;1,594996396
0;22,6859375;61,02083333;0,000552089;9,837708333;86,00137287;28,32394344;224,4022007;10,06047086;3,988385026;42,59689271;1,656606589
0;23,5703125;63,91145833;0,244464813;11,54901042;86,05351848;29,758805;229,8488569;11,16122167;4,382313039;44,51756246;1,989711439
0;23,8140625;67,45833333;0,551867722;10,03151042;84,63967331;31,06532466;235,3393882;9,270035696;3,426190451;46,28090067;1,465243893
0;24,2140625;67,66666667;0,247114838;10,29302083;85,19013188;32,38422615;240,9019194;10,09105929;3,681941435;48,05590913;1,67513977
0;24,28697917;66,47916667;0,134030541;11,89677083;85,51478922;33,6902653;246,4775757;11,37829037;4,149353647;49,81070969;2,053826003
0;24,54427083;64,23958333;0,013353136;12,0934375;85,80937965;35,0977161;252,0995444;12,0849478;4,353956807;51,67671804;2,274953464
0;24,0578125;65,40104167;0,069635979;11,86104167;85,87465623;36,43400867;257,6339507;12,28407638;4,34022386;53,44994712;2,335834506
0;23,42239583;64,28125;0,002246322;11,14296875;85,94120735;37,77886626;263,0539819;12,25724858;4,225491974;55,21958697;2,327554331
0;23,0546875;65,05729167;0,061025079;10,22619792;85,98922482;39,07445045;268,4078257;12,08601372;4,060947196;56,9270974;2,268711029
0;23,73385417;64,6875;0,007737331;6,911875;86,03725814;40,42072152;273,8839194;10,81320637;3,463453901;58,69002886;1,865921519
0;24,79739583;60,54166667;0;6,477916667;86,38472877;41,99047231;279,5514507;11,26329986;3,552303633;60,69627741;1,998339645
0;25,24947917;57,38541667;0;8,1646875;86,86062257;43,7144968;285,3003569;12,96894414;4,130550631;62,86465476;2,556320107
0;25,18854167;56,82291667;0;7,791041667;87,04323475;45,45707282;291,0382944;13,32523211;4,165586322;65,04039115;2,690044475
0;25,3296875;56,28125;0;6,77265625;87,21921153;47,23019085;296,8016382;13,29008764;4,055166862;67,24284785;2,670494496
0;24,97760417;60,421875;0,123298114;8,241770833;87,26604335;48,81428888;302,5016069;14,3891005;4,393170545;69,2389899;3,071843847
0;23,36979167;63,59895833;0,007238148;11,48052083;87,16176553;50,1816599;307,9121694;16,33094712;5,095136368;70,9895165;3,838886254
0;21,82552083;57,59895833;0;11,12921875;87,21018597;51,67455764;313,0447632;16,44344759;5,042193413;72,8474671;3,888765861
0;21,14270833;58,59895833;0;10,30057292;87,23032459;53,08838168;318,0544507;16,171867;4,847331494;74,61252924;3,770882219
0;21,3171875;62,86979167;0;8,16703125;86,99719747;54,36679396;323,0955444;14,704248;4,211713285;76,23757709;3,185693924
0;21,74791667;60,16666667;0;6,0934375;87,0264321;55,76382389;328,2141694;13,78630354;3,809333773;77,98696492;2,84311079
0;22,50104167;55,78645833;0;5,475364583;87,11781386;57,36579119;333,4683569;13,79951201;3,744191918;79,94585961;2,850919918
0;23,23020833;54,125;0;5,400208333;87,26299609;59,07926796;338,8537944;14,18631762;3,806630623;82,01468458;2,993258298
0;23,925;57,63541667;0,000374387;7,285625;87,31144995;60,70670119;344,3642944;15,57014223;4,221593959;84,00484154;3,535887975
0;23,80052083;59,20833333;0,000623978;6,115677083;87,34174372;62,26616162;349,8523882;15,08986983;3,989082804;85,92217847;3,331549617
0;23,8984375;63,40625;0,313985885;8,86515625;87,18059917;63,6713722;355,3581069;16,66338398;4,483388008;87,69112782;3,972889771
0;23,7859375;61,59895833;0,057281209;11,93723958;87,22902582;65,13823553;360,8435757;18,97980832;5,26472722;89,51481305;4,994535378
0;22,60989583;65,10416667;0,071757506;10,86760417;86,79859094;66,40874336;366,1173569;17,60009857;4,69026142;91,13036241;4,368123557
0;21,6765625;62,609375;0,002371117;10,02541667;86,84689147;67,71670182;371,2231382;17,31021299;4,526937139;92,76773925;4,243096534
0;20,54635417;62,07291667;0,012729158;10,40552083;86,80480905;68,97698664;376,1254819;17,64263975;4,586526539;94,34489091;4,389830409
0;21,89479167;62,69270833;0;7,158072917;86,84853692;70,29388583;381,2705444;15,81183906;3,917707253;95,99195228;3,611329778
0;23,034375;58,18229167;0;5,594114583;86,92854609;71,84257502;386,6207319;15,17885002;3,662354698;97,87353839;3,358767151
0;23,10364583;53,31770833;0;5,399166667;87,23986658;73,57635917;391,9833882;15,76481001;3,790662429;99,92417635;3,594297321
0;22,81197917;52,94791667;0;4,649270833;87,39351591;75,30242918;397,2935444;15,74579815;3,73266486;101,9603451;3,587495846
0;23,73541667;59,19791667;0,00661417;7,93703125;87,39066056;76,8587088;402,7699194;17,99220454;4,40307406;103,8516784;4,543637197
0;23,734375;59,76041667;0;5,036197917;87,43915656;78,39171557;408,2461069;16,35537934;3,829149011;105,7180628;3,834046828
0;24,29010417;56,84895833;0;5,39578125;87,48766858;80,01143553;413,8223257;16,81290832;3,926941651;107,667993;4,023082354
0;24,49166667;52,328125;0;7,251927083;87,70670863;81,81439972;419,4348257;18,62050841;4,448526117;109,7846663;4,819925358
0;23,34427083;56,68229167;0;10,58203125;87,74351818;83,37882149;424,8407944;21,28336867;5,288415771;111,6657468;6,107477702
0;22,91927083;60,51041667;0,066812058;12,86895833;87,63125618;84,78063412;430,1702632;23,00514002;5,840925243;113,3918842;7,011533616
0;21,72708333;63,07291667;0,061723723;10,89927083;87,10758943;86,02660722;435,2851382;20,4389686;4,907152442;114,9574535;5,685319857
0;21,30208333;61,53645833;0;11,34776042;87,10562678;87,30096682;440,3235132;20,90971168;5,02137136;116,5407494;5,924263343
0;20,75989583;63,77604167;0,003097248;11,83630208;86,78099495;88,47146301;445,2642944;20,69336518;4,912089867;118,0228242;5,811902546
0;20,95416667;68,34895833;0,226430932;10,05088542;86,07931014;89,50430195;450,2400444;18,142957;4,073293682;119,3827848;4,614505939
0;21,80833333;65,98958333;0,000221232;9,284791667;86,10637949;90,65661787;455,3695444;17,76330671;3,928317226;120,863798;4,438400861
0;22,134375;57,09375;0;8,348645833;86,43032856;92,13057793;460,5577319;17,85194615;3,921549871;122,6367164;4,475961044
0;21,01770833;58,92708333;0;7,651458333;86,50529689;93,47410131;465,5449194;17,62062926;3,824929603;124,2738939;4,369727759
0;21,8125;67,36458333;0,215258717;8,292916667;86,25274589;94,57985878;470,6751694;17,68235395;3,817905633;125,7120853;4,404549435
0;22,79322917;65,09375;0,011061599;8,038229167;86,30086621;95,81310449;475,9819507;17,69829307;3,796233295;127,2792513;4,413520314
0;23,05416667;56,25520833;0;9,612916667;86,74564468;97,37473105;481,3357007;19,73697211;4,369820585;129,1434561;5,34229588
0;21,8703125;59,640625;0;10,76145833;86,79392773;98,74521452;486,4763569;20,79300497;4,663523742;130,8171693;5,861496038
0;21,02552083;60,71354167;0;8,98359375;86,84222673;100,0304698;491,4649507;19,67261618;4,291794668;132,4001869;5,312523529
0;20,92447917;58,28125;0;7,706666667;86,89054166;101,3896874;496,4353569;18,95181976;4,052368115;134,0473671;4,971963889
0;21,55729167;59,078125;0;7,67203125;86,93688198;102,7611112;501,5196694;19,10862465;4,072479264;135,7163578;5,045576778
0;22,03489583;60,03645833;0;7,093854167;86,97810076;104,1274212;506,6899507;18,86967015;3,977986818;137,387913;4,933907738
0;22,37708333;60,66145833;0;7,413125;87,02646056;105,4927557;511,9218257;19,26945432;4,069269601;139,06262;5,118826649
0;23,25260417;58,22395833;0;6,112291667;87,07483632;106,9959454;517,3112944;18,55414632;3,840687378;140,8720739;4,791956631
0;23,52291667;56,69791667;0;10,21526042;87,18400268;108,5726344;522,7494194;21,87961599;4,793718461;142,7486718;6,409572505
0;22,909375;61,90625;0,144906948;12,1890625;87,18953673;109,9254459;528,0771069;23,59428724;5,306466552;144,419596;7,332845549
0;21,60520833;59,5625;0;10,94947917;87,23796633;111,283088;533,1700444;22,75723527;5,015293261;146,0718758;6,872974398
0;20,05729167;55,21354167;0;9,856666667;87,28641192;112,6843481;537,9843569;22,06817927;4,777664244;147,7355908;6,507893966
0;19,6;52,72916667;0;8,022291667;87,43293991;114,131805;542,7163569;21,03724102;4,448966643;149,429906;5,977153157
0;20,1546875;50,92708333;0;7,659791667;87,52449437;115,6744763;547,5482007;21,03637263;4,427221989;151,2139071;5,977416117
0;20,93854167;52,15625;0;9,98984375;87,57303456;117,2336649;552,5211382;23,07000989;5,012692214;153,0240978;7,040706074
0;21,32552083;59,41145833;0,001216776;10,484375;87,48007676;118,5789456;557,5637319;23,32809239;5,069171651;154,6586615;7,179794958
0;21,0765625;60,85416667;0;7,299635417;87,24622406;119,8618374;562,5615132;20,37113345;4,175730113;156,2349888;5,647802439
0;21,7984375;57,41666667;0;9,37421875;87,30775092;121,321886;567,6892319;22,16221975;4,677727697;157,9736766;6,556163609
0;21,42291667;53,08854167;0;11,96130208;87,38436195;122,9039039;572,7493569;24,56567212;5,389489628;159,8100386;7,870512655
0;20,3;62,765625;0;9,1609375;86,93393906;124,0971199;577,6073569;21,28789779;4,388323713;161,2954577;6,10448685
0;20,43229167;59,140625;0,175783669;12,02666667;86,98228428;125,4145819;582,4891694;23,77092932;5,108896034;162,8879529;7,42699152
0;20,66302083;58,36979167;0,002813724;13,50791667;87,03064546;126,7708104;587,4125132;25,23013177;5,54486695;164,5173827;8,254753901
0;20,43802083;64,33333333;0,006664082;12,65786458;86,64672127;127,9212501;592,2953569;23,6016421;5,023152184;165,9692026;7,326422646
0;21,78072917;60,97916667;0,179485937;10,71020833;86,32564141;129,2607514;597,4198882;21,47195333;4,391041913;167,600217;6,236824913
0;21,02083333;63,453125;0,100849771;10,70197917;86,361963;130,4735182;602,4076382;21,53151029;4,389745239;169,1122942;6,24697298
0;21,68177083;58,921875;0;9,856875;86,55141267;131,8775554;607,5143569;21,31758476;4,313907967;170,7959897;6,131647389
0;21,67447917;60,16666667;0;10,97067708;86,62046816;133,2370982;612,6197632;22,3849868;4,604537172;172,4431651;6,682510566
0;22,53125;65,74479167;0,039244037;8,199166667;86,54278671;134,4492525;617,8793882;20,12541372;3,958630997;173,982899;5,533099823
0;23,44270833;58,92708333;0;9,095572917;86,64883852;135,9581212;623,3030757;21,05758624;4,201612562;175,7878027;5,992147303
0;22,81614583;52,671875;0;9,158541667;87,23901006;137,6523396;628,6139819;22,44663325;4,582032198;177,7362344;6,703756389
0;21,56145833;60,91666667;0,231613865;11,085625;87,23512889;138,977536;633,6990444;24,07524371;5,046284966;179,3533433;7,590470362
0;21,71354167;64,22395833;0,000592363;10,54395833;86,86747353;140,1995183;638,8114819;22,79663519;4,659680183;180,8874573;6,890033338
0;22,3046875;57,83333333;0,029766232;8,557604167;86,93484587;141,6776272;644,0303257;21,42388496;4,261448109;182,6442814;6,177963803
0;20,97604167;55,46354167;0,002961814;9,191666667;87,02144385;143,1502036;649,0100132;22,15806047;4,4555323;184,3708305;6,561947721
0;20,56145833;43,55729167;0;7,697916667;88,25827124;144,9791592;653,9150757;23,83788545;4,927297647;186,3869144;7,459957294
0;22,21458333;59,64583333;0,056126378;7,67640625;87,78671401;146,3871156;659,1177007;22,74279827;4,597831619;188,0817942;6,862194397
0;23,053125;54,11458333;0;6,375364583;87,83534077;148,0461701;664,4712632;21,85099363;4,335919618;190,0005805;6,392492623
0;23,63802083;51,296875;0;8,374895833;87,93447085;149,8498806;669,9301069;23,74548302;4,864041802;192,0480424;7,406136631
0;24,02708333;51,26041667;0;11,97510417;88,0120785;151,6831569;675,4589819;27,19380265;5,89918635;194,1258903;9,417436285
0;23,1765625;50,9375;0;7,414947917;88,07929548;153,4661066;680,8347632;23,37701356;4,737758878;196,1448945;7,210746982
0;23,25520833;59,42708333;0;8,565885417;87,82504824;154,9459348;686,2247007;23,7514685;4,834868769;197,9169356;7,408629648
0;24,41770833;57,71354167;0;10,59260417;87,87368765;156,5616587;691,8238882;25,67587809;5,396771622;199,8217175;8,50936983
0;24,35416667;58,796875;0,010810622;11,38203125;87,91184312;158,1312744;697,4116382;26,52950791;5,649599856;201,6869486;9,018846869
0;23,80885417;57,78125;0,204661357;11,35744792;87,95706122;159,7055771;702,9012319;26,65497519;5,677519352;203,5445398;9,093221662
0;22,49010417;60,953125;0,276485349;12,56911458;87,52267655;161,0840274;708,1534507;26,65298639;5,6667286;205,2174642;9,087369519
0;21,19166667;58,53125;0,000592363;9,553541667;87,57121614;162,4675933;713,1719507;24,11975092;4,900978863;206,8696843;7,614320598
0;21,0765625;50,50520833;0;9,3675;87,76085213;164,1129317;718,1697319;24,46588535;4,997098962;208,7302214;7,818395182
0;20,8109375;49,47395833;0;9,12953125;87,81306606;165,7703632;723,1197007;24,40751702;4,9718737;210,596458;7,781764762
0;20,58489583;49,55208333;0;10,47744792;87,86170152;167,4917563;728,0289819;25,7483676;5,362514096;212,5076414;8,558849078
0;21,3296875;56,25;0,000859767;10,37869792;87,85642504;169,0345355;733,0723257;25,65676714;5,325426786;214,2897954;8,498111851
0;22,1578125;58,203125;0;10,40802083;87,86368126;170,5641501;738,2647319;25,7273855;5,340379769;216,0756881;8,541394693
0;21,91458333;55,453125;0;8,2109375;87,91233343;172,1772103;743,4133569;23,94500145;4,811501307;217,9243254;7,518356593
0;22,434375;51,875;0;12,41583333;87,96100167;173,9582977;748,6555444;27,89789174;5,991886913;219,9169581;9,857118508
0;21,49479167;56,61458333;0;11,90890625;87,88128729;175,499732;753,7286069;27,20968833;5,76965959;221,6999064;9,424779856
0;21,22708333;51,70833333;0;8,528489583;87,93214125;177,1957137;758,7534819;24,32024447;4,901274355;223,5985868;7,726587009
0;22,39895833;53,35416667;0;8,662239583;87,98883066;178,9199001;763,9892944;24,59009098;4,973360881;225,5413086;7,877224462
0;23,72916667;60,72916667;0,024564757;9,381875;87,73339184;180,4538752;769,4645444;24,60723986;4,974065057;227,3583822;7,889662273
0;24,74739583;55,53125;0,000491295;7,31546875;87,78200099;182,2615492;775,1230757;23,00707476;4,516623165;229,4134034;7,007747104
0;25,31666667;51,21875;0;7,35140625;88,01202988;184,2882346;780,8840757;23,60010753;4,678436832;231,6529325;7,332406717
0;25,64375;47,625;0;7,14984375;88,61308995;186,4913121;786,7039507;24,91390793;5,04991587;234,0361503;8,071880509
0;24,46875;54,89583333;0,025056053;12,08505208;88,55885173;188,3048279;792,3123257;29,40361162;6,415448773;236,0884771;10,81217884
0;22,95885417;52,67708333;0,004176009;12,1859375;88,60773341;190,0949834;797,6489194;29,66020247;6,492254278;238,090964;10,97789537
0;21,35885417;49,17708333;0;11,10807292;88,65663123;191,8906775;802,6975132;28,73965852;6,192767742;240,0631686;10,3827253
0;20,79375;47,796875;0;9,38046875;88,70554519;193,6890283;807,6443882;27,22535041;5,717746399;242,0253432;9,435252915
0;21,17552083;46,60416667;0;11,56598958;88,76653357;195,5606627;812,6599819;29,54283811;6,44039286;244,0509085;10,90415903
0;21,18802083;52,90625;0;8,5071875;88,67425795;197,2112798;817,6778257;26,35351702;5,445345539;245,904431;8,905096289
0;22,2140625;48,515625;0;9,937083333;88,72317773;199,0992999;822,8803569;27,84144496;5,894490283;247,9623231;9,815493443
0;23,45833333;46,75;0;11,94765625;88,80783343;201,1565864;828,3068569;30,10282309;6,610288753;250,1760731;11,27845511
0;23,13020833;47,11979167;0;11,930625;88,89186696;203,172055;833,6742944;30,34950169;6,687032312;252,3495614;11,44495151
0;22,940625;46,18229167;0;10,79088542;88,94085859;205,2067693;839,0076069;29,33783163;6,354389335;254,5322818;10,77419259
0;23,290625;52,71354167;0,051217519;10,04265625;88,88211455;207,0222729;844,4039194;28,44354618;6,06837167;256,5511814;10,20046223
0;24,6328125;51,80729167;0;11,03421875;88,92346331;208,972812;850,0418257;29,56320433;6,420725523;258,7019049;10,92573365
0;25,54166667;44,8125;0;9,531770833;89,1886046;211,2846489;855,8433257;28,81715848;6,176715778;261,1478705;10,43525986
0;26,815625;45,52604167;0,000859767;9,18703125;89,34832896;213,6757367;861,8741382;28,94889978;6,217300109;263,6799422;10,52621881
1;26,8578125;47,13020833;0;9,961458333;89,39747129;216,000128;867,9125444;29,88860867;6,515731827;266,1592211;11,14412437
