HAS_FIRE;datahora;latitude;longitude;elev_cave;slope_cave;NDVI_cave;hidro_dist;road_dista;censo_cave;Classe_cav
1;2016/11/04 17:14:00;-14,96000004;-44,50600052;712,1859741;1,878110051;0,780893028;243,197998;3896,98999;0;5
1;2016/11/04 09:00:10;-14,97000027;-44,5019989;725,5120239;1,901669979;0,569146991;472,9100037;3111,639893;6,438739777;4
1;2016/11/06 04:03:00;-14,94999981;-44,51200104;712,8239746;1,779579997;0,562484026;305,5140076;3627,649902;0;5
1;2016/11/04 04:59:34;-14,97000027;-44,50299835;726,8649902;0,318006992;0,563332021;515,9019775;2941,719971;6,438739777;4
1;2016/11/05 04:22:00;-14,96000004;-44,50999832;711,9990234;0,813076973;0,655434012;219,2160034;3495,97998;0;5
1;2016/11/04 17:14:00;-14,94999981;-44,51499939;713,6719971;0,900942028;0,616531014;182,3990021;3828,199951;0;5
1;2016/11/05 04:22:00;-14,96000004;-44,50999832;711,3259888;0,243212;0,639288008;312,9849854;3891,169922;0;5
1;2016/11/04 04:41:00;-14,96000004;-44,50099945;709,1799927;0,238396004;0,709688008;243,197998;3584,209961;0;5
1;2016/11/05 04:22:00;-14,96000004;-44,49000168;714,2050171;0,777849972;0,551146984;91,19940186;3488,040039;6,438739777;5
1;2016/11/04 04:59:34;-14,96000004;-44,5;712,5020142;2,337080002;0,733564973;60,79959869;3738,310059;0;5
1;2016/11/04 04:41:00;-14,94999981;-44,51300049;712,4099731;1,241029978;0,567514002;303,9979858;3634,909912;0;5
1;2016/11/04 04:41:00;-14,96000004;-44,49499893;720,0310059;1,704159975;0,552868009;380,9079895;3526,899902;6,438739777;4
1;2016/11/03 21:00:00;-14,96000004;-44,52999878;718,4310303;1,557800055;0,630057991;954,572998;4239,109863;0;4
1;2016/11/03 22:00:00;-14,96000004;-44,45000076;752,309021;2,055190086;0,603495002;1961,910034;442,6279907;1,195619941;4
1;2016/11/06 04:03:00;-14,96000004;-44,48799896;713,757019;1,151790023;0,562554002;67,97599792;3499,679932;0;5
1;2016/11/06 04:03:00;-14,96000004;-44,49200058;714,2869873;2,691430092;0,639433026;91,19940186;3502,310059;6,438739777;5
1;2016/11/06 16:36:00;-14,94999981;-44,50999832;711,8239746;0,322261006;0,392376006;303,9979858;3509,560059;0;5
1;2016/11/03 20:45:00;-14,96000004;-44,45000076;752,309021;2,055190086;0,603495002;1961,910034;442,6279907;1,195619941;4
1;2016/11/04 00:00:00;-14,96000004;-44,52999878;718,4310303;1,557800055;0,630057991;954,572998;4239,109863;0;4
1;2016/11/05 21:24:57;-14,96000004;-44,52999878;712,3839722;2,453269958;0,281498998;1105,319946;4500,089844;0;5
1;2016/11/04 04:41:00;-14,96000004;-44,52000046;715,4069824;0,805993021;0,589456022;245,0910034;4202,649902;0;4
1;2016/11/04 02:00:00;-14,96000004;-44,5;710,7750244;1,197450042;0,678535998;273,5979919;3529,52002;0;5
1;2016/11/04 04:41:00;-14,94999981;-44,50500107;721,8859863;2,498589993;0,469653994;699,1950073;3124,22998;0;4
1;2016/11/04 04:41:00;-14,94999981;-44,51499939;713,6140137;1,931759953;0,61450702;303,9979858;3709,52002;0;5
1;2016/11/03 21:30:00;-14,96000004;-44,47999954;718,5839844;2,315890074;0,647641003;516,7960205;3053,330078;1,195619941;4
1;2016/11/03 22:30:00;-14,96000004;-44,5;710,7750244;1,197450042;0,678535998;273,5979919;3529,52002;0;5
1;2016/11/04 03:54:00;-14,94999981;-44,50500107;726,8930054;2,436490059;0,477364004;1019,640015;2790,159912;0;4
1;2016/11/04 16:07:00;-14,94999981;-44,49900055;712,2630005;2,319220066;0,575384974;405,5840149;3391,719971;0;5
1;2016/11/04 21:36:36;-14,97000027;-44,52999878;729,0620117;2,465070009;0,589168012;864,6589966;3266,389893;0;4
1;2016/11/05 04:22:00;-14,96000004;-44,49700165;713,2709961;1,394520044;0,617317021;30,39979935;3720,219971;0;5
1;2016/11/05 16:55:00;-14,94999981;-44,5019989;709,1599731;0,598957002;0,711812973;250,6829987;3571,300049;0;5
1;2016/11/05 16:50:00;-14,96000004;-44,50799942;711,0159912;0,509832978;0,585089028;288,3980103;3884,159912;0;5
1;2016/11/04 04:41:00;-14,94999981;-44,50799942;711,8359985;1,073609948;0,511456013;192,2649994;3589,23999;0;5
1;2016/11/04 21:36:36;-14,97000027;-44,52299881;719,3010254;1,298140049;0,666666985;257,9509888;2977,469971;0;4
1;2016/11/05 16:55:00;-14,94999981;-44,51499939;718,7559814;3,94652009;0,617655993;396,3649902;3627,649902;0;4
1;2016/11/04 13:19:00;-14,97000027;-44,50799942;716,8040161;1,332720041;0,515187979;121,598999;3220,22998;6,438739777;2
1;2016/11/04 01:00:00;-14,96000004;-44,45000076;752,309021;2,055190086;0,603495002;1961,910034;442,6279907;1,195619941;4
1;2016/11/03 17:45:00;-14,96000004;-44,45000076;752,309021;2,055190086;0,603495002;1961,910034;442,6279907;1,195619941;4
1;2016/11/06 16:36:00;-14,96000004;-44,49000168;713,3359985;2,503139973;0,654408991;214,9589996;3390,090088;6,438739777;5
1;2016/11/06 04:03:00;-14,94999981;-44,50799942;723,539978;2,637010098;0,597751021;590,257019;3189,659912;0;4
1;2016/11/04 01:30:00;-14,96000004;-44,45000076;752,309021;2,055190086;0,603495002;1961,910034;442,6279907;1,195619941;4
1;2016/11/04 04:41:00;-14,96000004;-44,51800156;717,2449951;1,628409982;0,644025028;96,13259888;4179,390137;0;4
1;2016/11/04 04:41:00;-14,94999981;-44,49900055;713,5150146;2,2177701;0,465972006;288,3980103;3509,560059;0;5
1;2017/02/24 04:40:00;-14,97000027;-44,40299988;700,0579834;1,077819943;0,350511998;243,197998;271,9039917;5,438560009;5
1;2017/02/25 04:22:00;-14,96000004;-44,40399933;702,1079712;2,493299961;0,232547998;323,1539917;91,19940186;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,42100143;702,9609985;1,29858005;0,639065981;151,9989929;663,940979;1,961470008;5
1;2017/02/23 03:19:00;-14,96000004;-44,40599823;718,2529907;1,894500017;0,509169996;486,3970032;151,9989929;1,961470008;4
1;2017/02/21 03:57:00;-14,97000027;-44,42499924;705,9019775;0,589727998;0,783343017;250,6829987;516,7960205;1,961470008;5
1;2017/03/17 04:46:00;-14,97000027;-44,42900085;703,8939819;2,748630047;0,533778012;288,3980103;486,3970032;1,961470008;5
1;2017/03/18 01:51:00;-14,97000027;-44,43000031;705,3499756;2,031860113;0,582067013;60,79959869;548,039978;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,42100143;700,5040283;0,102247998;0,350814998;203,9279938;364,7969971;1,961470008;5
1;2017/03/17 04:46:00;-14,97000027;-44,43199921;705,664978;0,661872983;0,670709014;425,5969849;380,9079895;1,961470008;5
1;2017/02/20 13:43:00;-14,96000004;-44,4070015;723,2390137;1,358929992;0,532660007;699,1950073;364,7969971;1,961470008;4
1;2017/02/23 04:49:00;-14,97000027;-44,40499878;700,8560181;0,797273993;0,233814999;177,2599945;273,5979919;1,961470008;5
1;2017/03/18 04:28:00;-14,97000027;-44,43199921;708,8300171;2,853689909;0,650644004;520,3610229;271,9039917;1,961470008;5
1;2017/02/20 04:19:00;-14,97000027;-44,39799881;699,0380249;0,425428987;0,276692986;128,9750061;425,5969849;5,438560009;5
1;2017/02/19 17:07:00;-14,97000027;-44,42300034;701,2650146;0,517328024;0,685271978;243,197998;547,1959839;1,961470008;5
1;2017/02/22 05:50:42;-14,97000027;-44,38199997;698,7410278;0,672137022;0,358357012;121,598999;121,598999;1,961470008;5
1;2017/02/20 16:48:00;-14,97000027;-44,41400146;705,6049805;1,339079976;0,697640002;109,6080017;364,7969971;1,961470008;5
1;2017/02/21 05:01:00;-14,97000027;-44,39099884;697,9879761;0,586305022;0,399866998;407,8559875;380,9079895;5,438560009;5
1;2017/02/21 05:57:46;-14,97000027;-44,38700104;700,0410156;0,721341014;0,253381014;151,9989929;312,9849854;1,961470008;5
1;2017/02/25 04:22:00;-14,97000027;-44,40499878;699,4650269;0,64635098;0,270343989;30,39979935;486,3970032;5,438560009;5
1;2017/02/22 03:38:00;-14,97000027;-44,40399933;699,3430176;0,565635979;0,207614005;60,79959869;471,9320068;5,438560009;5
1;2017/02/21 03:57:00;-14,97000027;-44,40599823;700,1959839;0,368315995;0,282828003;85,9835968;516,7960205;5,438560009;5
1;2017/02/21 00:45:00;-14,96000004;-44,39599991;709,5209961;0,779926002;0,483058989;67,97599792;334,3980103;1,961470008;4
1;2017/02/20 16:48:00;-14,97000027;-44,40299988;699,875;0,436881989;0,221145004;91,19940186;423,4200134;5,438560009;5
1;2017/02/20 04:15:00;-14,96000004;-44,4129982;704,5469971;3,055730104;0,466612011;275,2820129;182,3990021;1,961470008;5
1;2017/02/25 04:22:00;-14,97000027;-44,40000153;703,9439697;1,460000038;0,422672987;194,654007;121,598999;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,4109993;700,3179932;0,457204014;0,409462005;429,9179993;560,5440063;5,438560009;5
1;2017/02/19 20:45:00;-14,97000027;-44,38999939;699,5910034;0,780128002;0,220228001;42,9917984;250,6829987;1,961470008;5
1;2017/02/20 16:48:00;-14,96000004;-44,40399933;700,8989868;1,903570056;0,221843004;300,9429932;121,598999;1,961470008;5
1;2017/02/20 01:10:21;-14,96000004;-44,38899994;725,9990234;2,677890062;0,413572013;605,7119751;395,196991;1,961470008;4
1;2017/02/24 13:19:00;-14,97000027;-44,40100098;699,5189819;0,260910004;0,334553003;60,79959869;425,5969849;5,438560009;5
1;2017/02/20 16:48:00;-14,97000027;-44,4090004;701,8729858;0,494062006;0,42504099;91,19940186;243,197998;1,961470008;5
1;2017/02/22 05:46:07;-14,96000004;-44,38899994;698,6929932;0,581755996;0,203550994;60,79959869;212,798996;1,961470008;5
1;2017/02/20 13:43:00;-14,96000004;-44,40100098;718,1220093;1,666190028;0,495505989;578,3959961;547,1959839;1,961470008;4
1;2017/02/21 03:57:00;-14,96000004;-44,40999985;711,9299927;3,29975009;0,507175982;303,9979858;30,39979935;1,961470008;4
1;2017/02/20 01:05:00;-14,96000004;-44,40599823;710,8839722;3,646909952;0,526207983;346,6109924;30,39979935;1,961470008;4
1;2017/02/20 04:15:00;-14,97000027;-44,40299988;698,7069702;1,208299994;0,184008002;121,598999;273,5979919;1,961470008;5
1;2017/02/21 05:01:00;-14,96000004;-44,39500046;711,9130249;2,447659969;0,488990009;91,19940186;42,9917984;1,961470008;4
1;2017/02/22 05:46:07;-14,97000027;-44,38199997;698,7410278;0,672137022;0,358357012;121,598999;121,598999;1,961470008;5
1;2017/02/20 16:48:00;-14,97000027;-44,40800095;700,8850098;0,879001975;0,30192101;303,9979858;623,7520142;5,438560009;5
1;2017/02/23 04:59:00;-14,96000004;-44,4070015;702,8740234;3,412039995;0,387457013;212,798996;96,13259888;1,961470008;5
1;2017/03/18 04:28:00;-14,97000027;-44,42599869;705,9290161;1,108070016;0,776014984;192,2649994;577,5960083;1,961470008;5
1;2017/03/18 04:28:00;-14,97000027;-44,43000031;705,276001;0,630252004;0,292169988;310,0180054;516,7960205;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,42499924;705,9879761;1,14842999;0,823367;177,2599945;607,9959717;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,40999985;700,0130005;0,105843998;0,370130002;184,9149933;577,5960083;5,438560009;5
1;2017/02/21 06:02:11;-14,97000027;-44,38700104;700,0410156;0,721341014;0,253381014;151,9989929;312,9849854;1,961470008;5
1;2017/02/25 04:22:00;-14,97000027;-44,40100098;700,2139893;0,974307001;0,43710801;60,79959869;364,7969971;5,438560009;5
1;2017/02/20 04:19:00;-14,97000027;-44,41699982;704,2089844;0,831359982;0,407462001;259,7359924;212,798996;1,961470008;5
1;2017/02/24 04:40:00;-14,97000027;-44,40599823;698,9310303;0,367796004;0,282929003;109,6080017;212,798996;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,40599823;698,8330078;0,127079993;0,29072699;67,97599792;243,197998;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,42200089;705,9990234;3,003740072;0,595350981;91,19940186;644,1599731;1,961470008;5
1;2017/02/23 01:45:00;-14,97000027;-44,40399933;699,2609863;0,657100976;0,205215007;30,39979935;471,9320068;5,438560009;5
1;2017/02/21 06:02:11;-14,97000027;-44,37900162;702,6710205;2,076679945;0,367074013;0;334,3980103;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,4109993;700,7979736;0,166869;0,357143015;60,79959869;457,0090027;5,438560009;5
1;2017/02/21 03:57:00;-14,97000027;-44,41500092;702,3939819;1,252609968;0,335312009;231,5180054;395,196991;1,961470008;5
1;2017/02/23 01:45:00;-14,97000027;-44,41500092;702,1640015;1,416180015;0,662634015;0;638,3959961;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,4070015;698,9099731;0,489630014;0,302177995;203,9279938;531,7789917;5,438560009;5
1;2017/03/11 15:51:00;-14,97000027;-44,42900085;703,5720215;0,761161029;0,373216987;367,321991;425,5969849;1,961470008;5
1;2017/02/19 17:07:00;-14,97000027;-44,41999817;701,7349854;1,419610023;0,452295005;67,97599792;538,6859741;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,41600037;702,5419922;1,010519981;0,744499028;109,6080017;701,8339844;5,438560009;5
1;2017/02/22 13:31:00;-14,97000027;-44,39699936;703,0180054;1,739969969;0,483889997;257,9509888;212,798996;5,438560009;2
1;2017/02/23 04:59:00;-14,96000004;-44,40200043;704,6420288;3,018160105;0,493790001;250,6829987;121,598999;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,40999985;703,6640015;1,598500013;0,33080399;121,598999;212,798996;1,961470008;5
1;2017/04/22 13:13:00;-14,97000027;-44,4129982;700,4060059;0,631089985;0,579541028;214,9589996;729,5949707;5,438560009;5
1;2017/03/18 04:28:00;-14,97000027;-44,4280014;703,6420288;0,495743006;0,54035598;364,7969971;395,196991;1,961470008;5
1;2017/02/20 01:14:00;-14,97000027;-44,42399979;704,7800293;2,116790056;0,682893991;151,9989929;638,3959961;1,961470008;5
1;2017/02/25 16:54:00;-14,97000027;-44,40499878;699,1560059;0,495288998;0,289655;60,79959869;364,7969971;1,961470008;5
1;2017/02/25 16:54:00;-14,97000027;-44,40100098;699,3129883;0,951608002;0,186998993;96,13259888;273,5979919;1,961470008;5
1;2017/02/25 04:22:00;-14,96000004;-44,40800095;708,1069946;4,344190121;0,498712003;273,5979919;60,79959869;1,961470008;4
1;2017/02/20 04:15:00;-14,97000027;-44,41400146;703,5560303;2,073539972;0,628136992;0;547,1959839;1,961470008;5
1;2017/02/20 01:05:00;-14,96000004;-44,38899994;725,9990234;2,677890062;0,413572013;605,7119751;395,196991;1,961470008;4
1;2017/02/23 04:59:00;-14,97000027;-44,41199875;700,1469727;0,686241984;0,579541028;237,4299927;729,5949707;5,438560009;5
1;2017/02/24 04:40:00;-14,97000027;-44,40599823;700,2919922;0,667873979;0,278324008;299,4030151;413,4819946;5,438560009;5
1;2017/02/21 03:57:00;-14,96000004;-44,40499878;702,9860229;3,429120064;0,50779599;245,0910034;91,19940186;1,961470008;5
1;2017/02/25 01:32:00;-14,97000027;-44,40800095;700,4429932;0,735948026;0,415441006;60,79959869;384,5299988;5,438560009;5
1;2017/03/20 03:50:00;-14,97000027;-44,43099976;705,7860107;0,529034019;0,436859012;413,4819946;426,6809998;1,961470008;5
1;2017/02/22 03:38:00;-14,97000027;-44,40100098;700,8850098;1,172780037;0,459495991;60,79959869;334,3980103;5,438560009;5
1;2017/02/22 03:38:00;-14,96000004;-44,40299988;712,5900269;3,113029957;0,435395986;487,3460083;60,79959869;1,961470008;4
1;2017/02/21 16:29:00;-14,97000027;-44,41500092;704,1329956;0,527947009;0,644840002;125,3420029;486,3970032;1,961470008;5
1;2017/02/23 03:19:00;-14,97000027;-44,40800095;700,9769897;0,256927997;0,289409012;243,197998;576,7949829;5,438560009;5
1;2017/02/19 17:07:00;-14,97000027;-44,41600037;702,4790039;2,002340078;0,414932013;203,9279938;486,3970032;1,961470008;5
1;2017/02/20 01:14:00;-14,97000027;-44,4070015;699,6729736;0,460105002;0,251477987;85,9835968;486,3970032;5,438560009;5
1;2017/02/19 18:00:00;-14,96000004;-44,43000031;738,28302;3,686530113;0,537348986;942,8839722;1007,330017;1,961470008;4
1;2017/02/24 04:40:00;-14,97000027;-44,40100098;699,8610229;1,56517005;0,311275989;91,19940186;273,5979919;1,961470008;5
1;2017/02/23 04:59:00;-14,97000027;-44,40200043;700,0289917;2,477989912;0,491349012;245,0910034;135,9519958;5,438560009;4
1;2017/02/19 17:07:00;-14,97000027;-44,42599869;705,5479736;1,040879965;0,778801978;184,9149933;577,5960083;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,40000153;703,5380249;0,851547003;0,473232001;192,2649994;151,9989929;1,961470008;5
1;2017/02/19 17:07:00;-14,97000027;-44,4129982;705,5650024;1,335759997;0,641125023;42,9917984;425,5969849;1,961470008;5
1;2017/02/21 03:57:00;-14,97000027;-44,40100098;700,7369995;0,638945997;0,325040996;67,97599792;305,5140076;5,438560009;5
1;2017/02/23 04:59:00;-14,97000027;-44,4070015;699,4520264;0,619930029;0,399928004;380,9079895;464,0329895;5,438560009;5
1;2017/02/21 16:29:00;-14,97000027;-44,4109993;700,7020264;0,538214028;0,36146301;0;405,5840149;1,961470008;5
1;2017/02/19 22:30:00;-14,97000027;-44,38999939;699,5910034;0,780128002;0,220228001;42,9917984;250,6829987;1,961470008;5
1;2017/02/20 01:10:21;-14,96000004;-44,40599823;710,8839722;3,646909952;0,526207983;346,6109924;30,39979935;1,961470008;4
1;2017/02/20 04:15:00;-14,97000027;-44,41799927;703,6279907;0,954333007;0,499655992;42,9917984;722,5949707;5,438560009;5
1;2017/02/21 00:49:40;-14,96000004;-44,39599991;709,5209961;0,779926002;0,483058989;67,97599792;334,3980103;1,961470008;4
1;2017/02/19 21:00:00;-14,97000027;-44,38999939;699,5910034;0,780128002;0,220228001;42,9917984;250,6829987;1,961470008;5
1;2017/02/20 04:19:00;-14,97000027;-44,40800095;700,309021;1,148740053;0,316296995;30,39979935;299,4030151;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,41699982;703,7550049;2,28463006;0,556102991;163,7079926;486,3970032;1,961470008;5
1;2017/02/20 04:15:00;-14,97000027;-44,40299988;700,2219849;1,239310026;0,330035001;212,798996;299,4030151;5,438560009;5
1;2017/02/20 04:15:00;-14,97000027;-44,42499924;701,9619751;0,689543009;0,562633991;538,6859741;250,6829987;1,961470008;5
1;2017/02/22 05:50:42;-14,96000004;-44,38899994;698,6929932;0,581755996;0,203550994;60,79959869;212,798996;1,961470008;5
1;2017/02/23 03:19:00;-14,96000004;-44,40100098;714,2620239;3,610409975;0,461724013;346,6109924;30,39979935;1,961470008;4
1;2017/02/19 15:00:00;-14,96000004;-44,43000031;738,28302;3,686530113;0,537348986;942,8839722;1007,330017;1,961470008;4
1;2017/02/24 13:19:00;-14,97000027;-44,40999985;700,2189941;0,669380009;0,398779005;60,79959869;395,196991;5,438560009;5
1;2017/02/21 05:57:46;-14,97000027;-44,37900162;702,6710205;2,076679945;0,367074013;0;334,3980103;1,961470008;5
1;2017/02/19 17:07:00;-14,97000027;-44,40999985;700,2130127;1,223620057;0,375923991;0;334,3980103;1,961470008;5
1;2019/11/12 16:32:45;-14,96000004;-44,49000168;718,7449951;7,54335022;0,72615099;42,9917984;3339;0;5
1;2019/11/11 16:51:50;-14,96000004;-44,48899841;713,3079834;0,126288995;0,681837022;128,9750061;3409,659912;6,438739777;5
1;2019/11/13 03:46:12;-14,94999981;-44,50500107;711,1690063;0,565276027;0,650852978;273,5979919;3539,060059;0;5
1;2019/11/08 16:11:21;-14,96000004;-44,50099945;716,5939941;2,049979925;0,872020006;125,3420029;3726,300049;0;5
1;2019/11/09 04:59:30;-14,96000004;-44,50400162;712,0629883;0,235795006;0,773100972;0;3841,699951;0;5
1;2019/11/10 00:23:39;-14,96000004;-44,49700165;715,4060059;1,869379997;0,593972027;42,9917984;3754,100098;6,438739777;5
1;2019/11/08 20:34:59;-14,97000027;-44,51300049;714,4810181;0,828574002;0,557312012;259,7359924;3179,209961;0;5
1;2019/11/09 15:53:51;-14,96000004;-44,49499893;717,5100098;1,346750021;0,641391993;0;3575,949951;0;5
1;2019/11/08 03:40:04;-14,96000004;-44,49499893;712,5969849;1,799499989;0,71073401;109,6080017;3413,719971;0;5
1;2019/11/11 16:06:00;-14,96000004;-44,50600052;710,6110229;1,385959983;0,735445976;60,79959869;3885,590088;0;5
1;2019/11/13 17:12:00;-14,96000004;-44,48799896;714,2849731;2,906140089;0,640478015;151,9989929;3291,050049;0;5
1;2019/11/08 04:30:00;-14,96000004;-44,49499893;715,9559937;1,601729989;0,603670001;67,97599792;3701,290039;6,438739777;5
1;2019/11/08 13:00:00;-14,96000004;-44,49900055;715,3939819;0,413228989;0,734875023;30,39979935;3800,820068;6,438739777;5
1;2019/12/20 04:42:00;-14,93999958;-44,54199982;716,664978;1,887859941;0,541697025;177,2599945;2868,719971;0;5
1;2019/11/09 20:23:18;-14,96000004;-44,50899887;713,6489868;2,234329939;0,883679986;280,2720032;3617,580078;0;5
1;2019/11/13 17:12:00;-14,96000004;-44,49200058;712,7509766;2,52512002;0,660106003;60,79959869;3472,77002;6,438739777;5
1;2019/11/09 16:48:00;-14,96000004;-44,50400162;712,6430054;0,448163986;0,751522005;0;3826,629883;0;5
1;2019/11/08 04:30:00;-14,94999981;-44,5019989;713,8099976;1,952909946;0,665351987;490,1820068;3327,080078;0;5
1;2019/11/08 16:11:21;-14,94999981;-44,49200058;727,1779785;8,40639019;0,659011006;125,3420029;3273,72998;0;5
1;2019/11/14 04:18:00;-14,96000004;-44,50299835;709,4349976;0,833252013;0,773702025;155,0090027;3666,800049;0;5
1;2019/11/11 16:06:00;-14,94999981;-44,50600052;710,5430298;1,697360039;0,713455975;369,82901;3452,350098;0;5
1;2019/11/09 04:59:30;-14,96000004;-44,4980011;715,7189941;1,634050012;0,704182982;0;3676,360107;6,438739777;5
1;2019/11/10 04:40:35;-14,94999981;-44,50400162;716,3959961;2,192770004;0,633390009;560,5440063;3236,969971;0;4
1;2019/11/10 03:54:00;-14,96000004;-44,5;716,4660034;1,062219977;0,879679978;96,13259888;3708,77002;0;5
1;2019/11/11 13:30:00;-14,94999981;-44,48899841;721,9110107;6,892020226;0,51879698;212,798996;3148,97998;0;5
1;2019/11/11 04:21:39;-14,96000004;-44,50299835;709,007019;0,798453987;0,635430992;192,2649994;3620,639893;0;5
1;2019/11/10 03:54:00;-14,96000004;-44,50699997;710,8070068;1,369449973;0,472191989;109,6080017;3716,370117;0;5
1;2019/11/14 04:18:00;-14,96000004;-44,50699997;711,8829956;1,082640052;0,657311976;121,598999;3702,909912;0;5
1;2019/11/09 16:48:00;-14,96000004;-44,50899887;710,1879883;0,837127984;0,531511009;194,654007;4024,389893;0;5
1;2019/11/08 17:06:00;-14,96000004;-44,49100113;711,5079956;0,680431008;0,718033016;42,9917984;3440,02002;6,438739777;5
1;2019/11/09 15:53:51;-14,96000004;-44,50699997;713,4940186;1,346709967;0,490972012;60,79959869;3762,330078;0;5
1;2019/11/13 17:12:00;-14,96000004;-44,49000168;710,8430176;2,056900024;0,511406004;91,19940186;3517,060059;6,438739777;5
1;2019/11/13 16:14:33;-14,96000004;-44,49100113;712,8259888;3,104470015;0,744230986;231,5180054;3567,280029;6,438739777;5
1;2019/11/10 04:40:35;-14,96000004;-44,50799942;712,8270264;2,066169977;0,414398998;30,39979935;3789,75;0;5
1;2019/11/10 03:54:00;-14,96000004;-44,50299835;710,0109863;1,08604002;0,757869005;135,9519958;3690,409912;0;5
1;2019/11/09 15:53:51;-14,96000004;-44,50400162;712,0789795;0,414151013;0,779137015;85,9835968;3915,090088;0;5
1;2019/11/10 03:54:00;-14,96000004;-44,50799942;710,7130127;0,876284003;0,660624981;299,4030151;3887,610107;0;5
1;2019/11/09 04:59:30;-14,96000004;-44,4980011;713,7940063;1,975610018;0,641779006;30,39979935;3756,070068;6,438739777;5
1;2019/11/10 16:24:00;-14,96000004;-44,50600052;713,7579956;0,632978022;0,672941983;60,79959869;3779,860107;0;5
1;2019/11/08 17:06:00;-14,96000004;-44,49499893;714,9500122;1,014330029;0,705263019;109,6080017;3458,23999;0;5
1;2019/11/07 17:24:00;-14,96000004;-44,50099945;710,5189819;1,189960003;0,732842028;151,9989929;3693,919922;0;5
1;2019/11/08 17:06:00;-14,96000004;-44,50099945;712,5479736;1,993970037;0,692529023;91,19940186;3752,98999;0;5
1;2019/11/13 16:14:33;-14,96000004;-44,49000168;712,5310059;2,875839949;0,654408991;237,4299927;3406,540039;6,438739777;5
1;2019/11/09 16:48:00;-14,96000004;-44,5;708,9769897;0,134004995;0,731683016;182,3990021;3624,850098;0;5
1;2019/11/08 17:06:00;-14,96000004;-44,50299835;716,8599854;0,538676023;0,899883986;135,9519958;3834,22998;0;5
1;2019/11/09 04:59:30;-14,94999981;-44,50400162;714,5869751;1,365440011;0,630492985;520,3610229;3281,209961;0;5
1;2019/12/20 16:20:27;-14,93999958;-44,54100037;714,6710205;0,316873014;0,551330984;214,9589996;2912,360107;0;5
1;2019/11/09 04:12:00;-14,96000004;-44,48899841;712,7299805;2,099730015;0,610029995;30,39979935;3458,899902;0;5
1;2019/11/08 16:11:21;-14,96000004;-44,50600052;716,4520264;1,596429944;0,901377976;219,2160034;3775,580078;0;5
1;2019/11/09 15:53:51;-14,96000004;-44,50799942;709,7680054;1,034049988;0,723087013;177,2599945;4005,050049;0;5
1;2019/11/09 04:15:00;-14,94999981;-44,49900055;717,4190063;1,715739965;0,575775981;598,8060303;3184,01001;0;4
1;2019/11/08 17:06:00;-14,96000004;-44,4980011;711,4639893;1,990839958;0,713850021;203,9279938;3591,040039;0;5
1;2019/12/19 04:10:57;-14,93999958;-44,54299927;715,5839844;1,093090057;0,65892601;125,3420029;2779,879883;0;5
1;2019/11/11 04:21:39;-14,96000004;-44,50799942;711,0349731;0,539584994;0,76256597;214,9589996;3981,790039;0;5
1;2019/11/09 15:53:51;-14,96000004;-44,50400162;709,7739868;0,974223018;0,704522014;151,9989929;3657,209961;0;5
1;2019/11/09 04:12:00;-14,94999981;-44,50299835;708,8549805;0,382277995;0,694684982;245,0910034;3561,449951;0;5
1;2019/12/19 05:00:00;-14,93999958;-44,54299927;718,8189697;2,500400066;0,457953006;407,8559875;3076,540039;0;3
1;2019/11/11 03:36:00;-14,96000004;-44,5019989;713,3829956;2,300760031;0,762597024;60,79959869;3797,179932;0;5
1;2019/11/13 04:36:00;-14,96000004;-44,50600052;713,5079956;1,417359948;0,640690982;30,39979935;3815,629883;0;5
1;2019/11/08 17:06:00;-14,96000004;-44,50799942;709,7680054;1,034049988;0,723087013;177,2599945;4005,050049;0;5
1;2019/11/09 13:40:00;-14,96000004;-44,4980011;712,7069702;1,265679955;0,637538016;60,79959869;3690,409912;0;5
1;2019/11/09 16:48:00;-14,96000004;-44,49900055;715,6079712;1,764829993;0,621113002;0;3628,669922;6,438739777;5
1;2019/11/08 17:06:00;-14,96000004;-44,5;716,5139771;3,787120104;0,654671013;125,3420029;3446,050049;6,438739777;4
1;2019/11/13 16:14:33;-14,96000004;-44,48600006;717,7960205;2,444619894;0,59561801;151,9989929;3059,679932;6,438739777;4
1;2019/11/08 17:06:00;-14,94999981;-44,50400162;710,8239746;0,953085005;0,709631979;305,5140076;3495,320068;0;5
1;2019/11/07 20:46:41;-14,97000027;-44,51300049;713,4169922;0,239959002;0,759950995;96,13259888;3021,98999;0;5
