HAS_FIRE;elev_cave;slope_cave;hidro_dist;road_dista;Densidade_Demo;Classe_usos;NDVI
0;733,4810181;1,453019977;1025,51001;1113,22998;0;4;0,567983985
0;724,8469849;2,632740021;2543,790039;67,97599792;0;5;0,774546027
0;718,2670288;2,016769886;2197,209961;451,9249878;0;3;0,546995997
0;739,8220215;2,225800037;1460,77002;894,085022;0;4;0,558719993
0;758,4760132;1,274870038;1519,98999;537,8270264;0,292205989;4;0,509406984
0;734,1970215;0,699689984;2681,050049;826,9639893;0,0123089;4;0,577270985
0;745,7789917;1,143650055;829,7529907;1376,410034;0;4;0,569571972
0;760,9730225;2,407700062;203,9279938;245,0910034;0;4;0,514598012
0;791,4689941;0,818845987;299,4030151;2146,360107;0,292205989;2;0,32128799
0;730,8690186;1,594879985;1653,089966;203,9279938;0,0123089;4;0,570914984
0;725,9580078;0,318349987;1310,369995;67,97599792;0;4;0,590595007
0;804,1760254;2,191869974;3274,159912;547,1959839;0,292205989;4;0,564338982
0;753,0800171;3,152209997;1292,619995;422,3269958;0,0123089;4;0,613521993
0;735,71698;1,517920017;722,5949707;67,97599792;0,292205989;5;0,547913015
0;768,9420166;1,082450032;3853,949951;1006,409973;0,0123089;4;0,572026014
0;745,9860229;1,316470027;3509,169922;945,8200073;0,0123089;4;0,539704978
0;767,6389771;0,483523995;790,3950195;1075,650024;0,292205989;4;0,57466203
0;787,7030029;1,821409941;214,9589996;1424,900024;0,292205989;2;0,500620008
0;792,7269897;3,022830009;1747,660034;1210,660034;1,195619941;3;0,53065598
0;736,3829956;1,482540011;4978,97998;67,97599792;0,0123089;5;0,393808991
0;735,026001;3,726210117;1512,97998;214,9589996;0,292205989;4;0,528805017
0;737,0170288;1,804550052;3266,389893;802,5780029;0,0123089;4;0,629930973
0;729,2360229;2,366149902;3627,649902;109,6080017;0,0123089;5;0,477986991
0;768,5910034;1,384699941;3070,379883;1524,849976;0,0123089;4;0,635169983
0;742,0809937;1,48427999;1128,069946;288,3980103;0;4;0,527011991
0;741,0510254;2,461990118;1288,319946;538,6859741;0,292205989;4;0,553542018
0;765,3189697;0,840400994;2887,97998;1031,800049;0,0123089;4;0,593133986
0;735,0349731;1,420060039;1247,869995;0;0,0123089;4;0,558233023
0;731,8779907;0,879665017;2529,77002;745,2600098;0,0123089;4;0,561001003
0;733,9439697;2,308160067;961,3259888;945,8200073;0,0123089;4;0,588348985
0;754,1469727;1,598620057;3128,22998;1247,5;0,0123089;4;0,633801997
0;726,7440186;0,793511987;67,97599792;212,798996;0,0123089;4;0,478958994
0;720,3969727;3,147500038;1365,290039;67,97599792;0;5;0,505501986
0;735,8010254;1,693379998;4600,319824;171,9669952;0,0123089;5;0,539454997
0;821,59198;2,394710064;1025,51001;2021,300049;1,195619941;4;0,575623989
0;746,3259888;2,622639894;1121,089966;1234,469971;0;4;0,55281198
0;780,5469971;2,7988801;60,79959869;788,6389771;0;4;0,551301003
0;797,1430054;5,303060055;722,5949707;463,0360107;1,195619941;4;0,518188
0;760,6939697;1,16455996;2222,51001;408,9869995;1,961470008;4;0,530556023
0;737,2680054;2,261800051;1989,969971;91,19940186;0,292205989;5;0,619621992
0;733,3410034;0,899967015;2934,800049;280,2720032;0,0123089;5;0,802691996
0;757,2459717;2,642030001;1157,589966;1576,689941;0;4;0,598430991
0;742,1950073;1,511710048;1010,539978;2210,629883;0;4;0,588054001
0;733,8289795;0,997268021;2221,060059;303,9979858;0,0123089;4;0,548864007
0;769,9160156;3,421210051;42,9917984;128,9750061;1,195619941;4;0,484434992
0;764,9840088;0,855867982;4095,73999;792,7299805;0,0123089;4;0,602301002
0;813,2670288;2,306090117;1983,689941;2714,959961;0;4;0,548528016
0;764,7540283;2,875960112;182,3990021;109,6080017;1,195619941;4;0,450082004
0;746,2189941;1,353889942;3172,379883;988,8109741;0,0123089;4;0,620242
0;790,822998;0,551216006;2455,620117;60,79959869;0,292205989;4;0,593560994
0;729,7940063;5,423150063;2153,23999;212,798996;0;4;0,589931011
0;747,3530273;0,837962985;405,5840149;491,1239929;0;4;0,535043001
0;769,7020264;2,526530027;371,0769958;435,2590027;0,292205989;4;0,494949996
0;734,8300171;1,099439979;750,8189697;355,8200073;0,0123089;4;0,560200989
0;769,1389771;1,979760051;722,5949707;177,2599945;0;4;0,521012008
0;804,802002;5,943600178;870,5180054;395,196991;1,195619941;4;0,471212
0;764,34198;1,956660032;67,97599792;460,0320129;0,292205989;4;0,446465999
0;813,223999;1,012509942;1836,609985;1856,630005;1,195619941;4;0,511931002
0;761,0490112;1,670410037;182,3990021;2613,850098;0;4;0,565917015
0;727,6740112;0,77302599;965,6420288;614,7979736;0,0123089;3;0,551113009
0;785,8560181;0,921465993;1199,160034;487,3460083;0,292205989;4;0,535956025
0;748,3280029;2,227869987;789,223999;2066,52002;0;4;0,567427993
0;740,8070068;1,585980058;1025,51001;2142,919922;0;4;0,594976008
0;756,1550293;3,01899004;644,1599731;2203,929932;0;4;0,56142801
0;744,5289917;1,124469995;3386,540039;1125,199951;0,0123089;4;0,688462973
0;725,34198;1,300600052;2005,459961;60,79959869;0,0123089;5;0,731197
0;755,598999;0,848595023;2109,01001;1312,829956;0,0123089;4;0,616842985
0;780,1820068;3,385809898;346,6109924;992,5430298;1,195619941;4;0,460229993
0;722,1950073;1,601480007;2352,01001;376,0249939;0;5;0,481561005
0;815,1170044;3,952310085;1019,190002;620,0360107;1,195619941;4;0,520968974
0;765,8989868;2,402129889;435,2590027;2658,719971;0;4;0,598177016
0;748,1729736;3,006459951;3465,310059;871,0479736;0,0123089;4;0,585442007
0;720,2020264;1,058369994;2381,48999;194,654007;0;5;0,462166995
0;738,6370239;0,829788029;961,3259888;486,3970032;0,292205989;4;0,521498024
0;727,1190186;1,963940024;3045,139893;151,9989929;0,0123089;5;0,790498972
0;719,7130127;0,233928993;2212,51001;366,0620117;0;3;0,350365996
0;742,0310059;1,691269994;1109,48999;221,3139954;0;4;0,52581501
0;766,3790283;1,759809971;243,197998;1715,640015;0,292205989;4;0,661145985
0;738,3759766;1,821990013;2543,790039;1087,619995;0,0123089;4;0,623673022
0;737,8129883;1,921880007;2097,590088;96,13259888;0,292205989;5;0,560339987
0;738,5300293;3,867670059;1482,439941;85,9835968;0;4;0,603618979
0;728,1030273;0,807745993;2898,360107;335,7770081;0,0123089;4;0,600175977
0;749,7039795;1,148480058;366,0620117;2055,75;0;4;0,610041976
0;743,4780273;1,562440038;1526,660034;1158,790039;0;4;0,600813985
0;744,0159912;1,96341002;973,2680054;0;1,195619941;4;0,529856026
0;765,8959961;1,255570054;366,0620117;882,117981;0,292205989;4;0,569346011
0;745,3740234;1,123260021;864,6589966;1904,540039;0;4;0,568238974
0;732,8610229;1,40873003;1424,900024;860,3729858;0;4;0,580972016
0;755,789978;2,434639931;60,79959869;1280,040039;0,292205989;4;0,559608996
0;779,5079956;2,129650116;1165,150024;2777,050049;0;4;0,563248992
0;744,4619751;1,498639941;2495,189941;959,8829956;0,0123089;4;0,564204991
0;763,007019;2,123100042;1104,900024;644,1599731;0,0123089;4;0,581533015
0;773,8950195;1,648689985;60,79959869;788,6389771;0,292205989;4;0,553674996
0;738,4329834;3,880310059;4546,779785;30,39979935;0,0123089;5;0,431517988
0;821,59198;2,766799927;952,1489868;1850,650024;1,195619941;4;0,550163984
0;727,9050293;1,578130007;2468,939941;271,9039917;0,0123089;4;0,56951201
0;766,5009766;1,941759944;85,9835968;1821,959961;0;4;0,548493028
0;755,4699707;1,586380005;501,3659973;1272,800049;0;4;0,522796988
0;752,0739746;0,356052995;685,8510132;779,2080078;0;4;0,601604998
0;773,0200195;2,013060093;605,7119751;1461,719971;1,195619941;4;0,557282984
0;763,1900024;3,015120029;30,39979935;886,2990112;0;4;0,508543015
0;740,7910156;1,425029993;1394,75;516,7960205;0;4;0,612893999
0;737,8319702;0,960933983;2308,179932;1223,949951;0,0123089;4;0,583177984
0;721,427002;2,006210089;543,8079834;243,197998;0,0123089;4;0,580502987
0;756,15802;1,832290053;847,9310303;1818,150024;0;4;0,539903998
0;795,177002;2,078500032;1032,25;1369,339966;0;4;0,617150009
0;786,7139893;2,954360008;1365,290039;2934,800049;0;4;0,543426991
0;757,5889893;1,22736001;109,6080017;926,5700073;0;4;0,492467999
0;734,815979;1,472300053;2160,310059;558,8930054;0;4;0,553743005
0;744,684021;1,610910058;1231,849976;864,1240234;0;4;0,549489021
0;746,1430054;1,913069963;620,0360107;1599,969971;0;4;0,504900992
0;783,0579834;3,852519989;85,9835968;897,6950073;0;4;0,586622
0;744,0029907;0,345182002;981,3060303;1366,300049;0;4;0,523642004
0;720,9110107;0,917333007;2146,580078;339,8800049;0;3;0,508386016
0;763,84198;1,694260001;790,3950195;1191,810059;0,292205989;4;0,61875701
0;719,3670044;0,155715004;2802,719971;67,97599792;0;5;0,743148029
0;761,098999;2,159670115;163,7079926;2419,97998;0;4;0,540780008
0;778,3449707;1,59916997;1079,51001;2794,469971;0;4;0,509079993
0;719,7670288;2,788000107;2293,120117;364,7969971;0;3;0,533218026
0;802,8200073;2,519779921;649,8729858;2195,949951;1,195619941;4;0,525214016
0;734,2659912;1,190340042;2344,72998;472,9100037;0;4;0,608893991
0;749,0100098;3,033760071;2827,340088;1335,52002;0,0123089;4;0,581418991
0;766,6079712;1,043449998;2481,639893;1721,01001;0,0123089;4;0,637077987
0;773,6599731;1,046880007;1324,400024;354,5190125;0,292205989;4;0,527474999
0;752,151001;1,844320059;1544,420044;334,3980103;0,0123089;4;0,606527984
0;744,7680054;2,809230089;1305,780029;1307,540039;0;4;0,581157029
0;794,5020142;1,504770041;3284,580078;203,9279938;0,292205989;4;0,58554399
0;806,6279907;3,280479908;3764,179932;339,8800049;0,292205989;4;0,576376021
0;732,882019;0,241150007;1694,22998;1813,829956;0;4;0,555480003
0;731,8729858;1,129299998;3726,300049;335,7770081;0,0123089;4;0,580848992
0;740,8569946;0,678029001;151,9989929;734,6439819;0,0123089;4;0,575875998
0;738,1030273;1,511360049;1479,319946;1169,900024;0;4;0,540036023
0;779,1950073;2,195379972;1647,77002;203,9279938;0,0123089;4;0,601787984
0;702,5419922;0,762766004;576,7949829;203,9279938;1,961470008;5;0,59206003
0;710,8309937;0,343217999;3411,419922;0;0;5;0,420094013
0;753,3430176;2,759190083;85,9835968;219,2160034;0,292205989;4;0,512737989
0;769,1550293;1,805349946;1945,589966;735,2730103;0,0123089;4;0,590659976
0;728,7969971;1,497959971;2138,379883;366,0620117;0;4;0,509736001
0;814,4559937;0,769411981;3421,159912;1653,930054;0,0123089;4;0,60570699
0;748,565979;1,113729954;5032,060059;1799,76001;0;4;0,559349
0;779,53302;2,226079941;1063,98999;942,8839722;0,0123089;4;0,585766017
0;758,5230103;2,551000118;1681,910034;1276,790039;1,961470008;4;0,497413993
0;724,1610107;0,690509021;4102,060059;1046,040039;0;4;0,609610975
0;744,2819824;2,627170086;1289,75;1444,22998;1,961470008;4;0,454898
0;763,0679932;2,11432004;5652,069824;1063,560059;0,0123089;4;0,572920978
0;784,0689697;2,292289972;583,9609985;993,9379883;0,292205989;4;0,444415003
0;818,9650269;0,239003003;4968,580078;1880,369995;0,0123089;4;0,603188992
0;811,789978;1,84247005;6202,22998;603,4190063;0,292205989;4;0,592363
0;738,8410034;0,373867005;2070,76001;182,3990021;1,961470008;4;0,531109989
0;800,4849854;2,249109983;3140,610107;432,0620117;0;2;0,593267024
0;746,9229736;1,10371995;42,9917984;85,9835968;0,292205989;5;0,437061995
0;761,9710083;2,226569891;30,39979935;883,6879883;0,292205989;4;0,570403993
0;771,9260254;1,71954;1923,849976;1124,790039;1,961470008;4;0,465963006
0;704,2260132;1,819650054;364,7969971;91,19940186;5,438560009;5;0,586378992
0;726,6519775;2,477119923;2456,560059;607,9959717;0;2;0,380798995
0;763,6350098;0,864677012;3457,699951;1246,390015;0,0123089;4;0,606024027
0;754,617981;2,549860001;1464,25;989,7449951;1,961470008;4;0,486256987
0;703,4849854;1,236940026;212,798996;317,3829956;1,961470008;5;0,347357988
0;778,3480225;1,424640059;3152,360107;85,9835968;0,0123089;4;0,58257401
0;740,526001;1,516659975;587,1170044;1917,359985;1,961470008;4;0,545960009
0;788,0960083;1,69254005;3840,129883;707,0809937;0,0123089;4;0,563768029
0;790,6849976;1,485460043;750,8189697;1231,099976;0,292205989;4;0,417317986
0;769,9169922;0,901736021;699,1950073;1595,920044;1,961470008;4;0,521942019
0;761,0120239;1,989380002;625,9699707;280,2720032;0,292205989;4;0,583921015
0;789,8850098;2,428879976;3785,719971;380,9079895;0,292205989;4;0,610372007
0;781,0250244;2,591559887;932,5360107;3956,179932;1,961470008;4;0,541381001
0;774,0360107;0,832650006;516,7960205;530,9099731;0;2;0,598990977
0;812,2659912;1,210649967;5046,459961;752,0490112;0,292205989;4;0,564660013
0;786,2919922;0,784790993;455,9970093;346,6109924;0;2;0,594621003
0;715,3070068;1,389490008;3738,310059;85,9835968;6,438739777;5;0,737294972
0;722,7659912;0,282198995;121,598999;981,3060303;1,961470008;4;0,53313601
0;755,7470093;3,2509799;1501,949951;1305,780029;1,961470008;4;0,495584995
0;808,9039917;1,173990011;2039,280029;1586,040039;0,292205989;4;0,543922007
0;755,382019;2,066230059;1975,98999;1091,430054;1,961470008;4;0,500626028
0;723,8569946;1,099339962;4409,22998;1434,920044;0;4;0,551819026
0;773,9500122;1,420240045;30,39979935;626,7080078;0,292205989;4;0,554077029
0;764,4489746;1,498950005;5500,680176;1117,790039;0,0123089;4;0,60639298
0;729,065979;1,208340049;3475,830078;790,3950195;0;2;0,356252015
0;775,8499756;1,44904995;5681,830078;498,5939941;0;2;0,546487987
0;737,8980103;2,040839911;1053,52002;1597,650024;1,961470008;4;0,439507991
0;764,2680054;2,299839973;334,3980103;250,6829987;0,0123089;4;0,553251028
0;734,1209717;2,844330072;171,9669952;1414,48999;1,961470008;4;0,483150005
0;710,6779785;1,910449982;422,3269958;516,7960205;1,961470008;4;0,471951008
0;737,5460205;1,738289952;790,3950195;1124,790039;1,961470008;4;0,50495702
0;770,4299927;4,21186018;4976,009766;2189;0;4;0,581779003
0;787,5170288;1,086420059;760,6030273;259,7359924;0,0123089;4;0,586749017
0;713,8300171;0,206407994;2706,26001;42,9917984;0;5;0,536976993
0;718,1799927;0,926464975;4212,540039;1414,48999;0;4;0,560443997
0;799,507019;1,446930051;2963,780029;212,798996;0,0123089;4;0,571555018
0;789,5859985;1,730790019;2184,77002;429,9179993;0,0123089;4;0,562937021
0;761,4110107;2,673969984;597,2609863;192,2649994;0,0123089;4;0,535274029
0;810,9000244;0,127128005;3617,580078;1106,569946;0,0123089;4;0,598058999
0;764,8660278;0,947028995;567,914978;42,9917984;0,292205989;4;0,507193029
0;782,6110229;1,58099997;364,7969971;317,3829956;0;2;0,579071999
0;819,0910034;0,32319501;4940,600098;1838,119995;0,0123089;4;0,579521
0;712,8930054;1,741090059;30,39979935;735,2730103;1,961470008;4;0,546736002
0;790,2919922;1,96973002;1459,189941;1673,089966;0,0123089;2;0,555703998
0;797,1309814;1,264219999;4012,77002;671,5529785;0,0123089;4;0,516689003
0;787,617981;2,407589912;0;3954,540039;1,961470008;4;0,509370029
0;765,8740234;2,284780025;366,0620117;541,2529907;0,292205989;4;0,502222002
0;712,1309814;2,315560102;3716,370117;91,19940186;0;5;0,679217994
0;769,4949951;2,248600006;5448,689941;1147,160034;0;2;0,521884024
0;818,7609863;0,862169981;4406,189941;1094,810059;0,0123089;4;0,58802402
0;753,2379761;1,841950059;1914,219971;715,526001;1,961470008;4;0,466886014
0;743;3,049000025;967,5540161;1098,609985;1,961470008;4;0,491815001
0;796,3250122;2,564990044;2158,389893;1890,910034;0,0123089;4;0,589627028
0;726,9630127;2,352200031;1316;91,19940186;1,961470008;4;0,506524026
0;726,5209961;3,063230038;2709,850098;203,9279938;6,438739777;2;0,462987989
0;703,65802;0,763611972;750,8189697;30,39979935;1,961470008;5;0,539745986
0;795,9370117;0,172887996;2691,199951;924,5739746;0,292205989;4;0,624417007
0;784,1660156;1,895179987;2374,300049;163,7079926;0,0123089;4;0,55568701
0;800,3720093;2,896070004;3488,040039;490,1820068;0;2;0,565082014
0;744,5079956;1,408599973;1658,949951;701,8339844;0;4;0,490518004
0;811,684021;0,847036004;5791,620117;639,1190186;0,292205989;4;0,615585983
0;809,6849976;1,306499958;3974,129883;961,3259888;0;2;0,547231972
0;757,53302;0,640408993;875,2819824;280,2720032;0,0123089;4;0,548184991
0;769,6749878;1,622730017;395,196991;366,0620117;0,0123089;4;0,558438003
0;727,0150146;3,041860104;3343,97998;537,8270264;6,438739777;4;0,48714
0;786,1270142;1,328070045;2341,570068;303,9979858;0,0123089;4;0,568750978
0;784,1640015;2,630130053;1033,589966;1057,459961;0;2;0,580178022
0;746,4089966;0,73596698;1998,540039;1934,630005;1,195619941;4;0,513540983
0;751,9630127;1,251889944;1828,040039;679,7600098;1,961470008;4;0,538806021
0;747,8779907;0,821847022;851,1939697;1580,790039;1,195619941;4;0,552465975
0;770,5130005;0,92752099;3951,149902;245,0910034;0,0123089;4;0,584464014
0;775,723999;2,416520119;0;0;1,961470008;4;0,524194002
0;756,4290161;1,551020026;1057,459961;2310,580078;1,195619941;4;0,586920977
0;752,1939697;3,553869963;2474,360107;730,8610229;1,961470008;4;0,497159988
0;751,3889771;2,59197998;2534,149902;997,1870117;1,961470008;4;0,501361012
0;716,9099731;0,444270015;3697,540039;871,0479736;0;4;0,558192015
0;759,5739746;1,066419959;503,2059937;280,2720032;0,292205989;4;0,62114203
0;776,9899902;0,936520994;4167,319824;829,7529907;0,0123089;4;0,585101008
0;778,8430176;0,076395601;580,7869873;30,39979935;0,292205989;4;0,523706019
0;767,0339966;2,627029896;674,9849854;243,197998;0,292205989;4;0,635260999
0;736,7689819;1,130679965;2516,030029;1281,48999;0;4;0,504805028
0;814,8850098;0,444193006;2564,060059;1063,98999;0,292205989;4;0,572225988
0;716,3289795;2,784369946;520,3610229;121,598999;1,961470008;4;0,564427972
0;715,697998;1,766909957;303,9979858;151,9989929;1,961470008;4;0,489436001
0;794,0289917;1,975360036;851,1939697;634,7659912;0;2;0,580326021
0;747,2860107;0,592710018;121,598999;109,6080017;0,0123089;4;0,456925005
0;704,8070068;1,736420035;30,39979935;182,3990021;1,961470008;5;0,483922005
0;719,2210083;1,210809946;3240,820068;299,4030151;6,438739777;4;0,53155601
0;755,1389771;1,92821002;182,3990021;184,9149933;0,0123089;4;0,55014801
0;713,2630005;1,054159999;4024,389893;67,97599792;0;5;0,601706028
0;762,9069824;2,273080111;280,2720032;128,9750061;0,0123089;4;0,555790007
0;791,0620117;1,500090003;2590,409912;584,7520142;0,0123089;4;0,592531979
0;702,9379883;1,143229961;303,9979858;0;1,961470008;5;0,596545994
0;726,632019;3,260270119;346,6109924;851,1939697;1,961470008;4;0,449620992
0;798,9949951;1,539240003;177,2599945;4166,549805;1,961470008;4;0,563079
0;752,348999;2,476969957;2374,300049;135,9519958;1,961470008;4;0,519675016
0;749,927002;1,177080035;42,9917984;2926,129883;1,961470008;4;0,485460013
0;723,9710083;0,893031001;2846,080078;455,9970093;1,195619941;4;0,53352797
0;736,8079834;2,135710001;192,2649994;2433,689941;1,961470008;4;0,508001983
0;771,5540161;1,085080028;2979,179932;203,9279938;0,0123089;4;0,594241977
0;735,5479736;1,402150035;3819,26001;245,0910034;0;2;0,313677996
0;710,03302;2,269520044;60,79959869;425,5969849;1,961470008;4;0,402812004
0;786,5310059;2,589849949;3942,610107;1150,780029;0,0123089;4;0,601616025
0;783,46698;2,413949966;1204,540039;732,1240234;0,292205989;4;0,581393003
0;753,9719849;2,529850006;1872,97998;177,2599945;1,961470008;4;0,518535018
0;764,9379883;2,191099882;2506,830078;1705,099976;0,0123089;4;0,632745028
0;796,1480103;2,060470104;3970,169922;1144,339966;0,0123089;4;0,577131987
0;751,6900024;4,631790161;376,0249939;0;0,292205989;4;0,565455973
0;763,0800171;1,431409955;576,7949829;752,0490112;0,292205989;4;0,496390015
0;760,6879883;2,801510096;4088,629883;1021,900024;0,0123089;4;0,575712979
0;809,0209961;2,474329948;2127,98999;1726,640015;0,0123089;4;0,58683002
0;736,3330078;2,138390064;817,9749756;1240,449951;1,961470008;4;0,450006992
0;725,085022;1,185299993;1930,810059;875,2819824;6,438739777;4;0,513288021
0;729,0620117;0,750828028;3464,110107;820,7940063;0;2;0,323460013
0;797,5930176;1,964730024;1922,650024;626,7080078;0,0123089;4;0,596332014
0;738,4630127;2,539870024;2497,409912;840,8170166;1,195619941;4;0,504696012
0;769,3519897;2,316289902;1576,689941;2122,330078;1,961470008;4;0,502599001
0;804,2969971;1,724400043;4499,169922;657,6480103;0,0123089;4;0,586480021
0;718,0869751;1,762509942;577,5960083;520,3610229;1,961470008;4;0,545029998
0;700,9780273;1,643550038;455,9970093;0;5,438560009;5;0,576011002
0;721,0570068;3,028219938;371,0769958;668,7949829;1,961470008;4;0,476455986
0;798,9619751;1,014840007;3617,580078;334,3980103;0,0123089;4;0,532178998
0;778,9879761;1,360350013;821,3569946;626,7080078;0,0123089;4;0,55478102
0;805,1530151;2,977339983;4562,910156;877,3909912;0,292205989;4;0,595118999
0;790,9329834;1,213140011;2474,360107;182,3990021;0,0123089;4;0,576417029
0;727,6190186;2,922039986;747,7360229;1414,160034;1,961470008;4;0,445203006
0;813,5650024;1,538040042;2954,419922;1292,619995;0,0123089;4;0,579536974
0;716,7919922;3,176919937;2597;474,8599854;6,438739777;4;0,558970988
0;792,1989746;0,875352979;1489,589966;1654,48999;0,0123089;2;0,579353988
0;785,5319824;1,266880035;5868,419922;580,7869873;0;2;0,560163021
0;738,5599976;1,514430046;4328;1033,589966;0;2;0,525237978
0;770,2700195;2,866810083;1945,589966;1367,98999;1,961470008;4;0,514859021
0;761,4279785;1,102339983;3967,48999;679,7600098;0,0123089;4;0,571191013
0;801,289978;2,344969988;1885,77002;1971,300049;0,0123089;4;0,579732001
0;744,1240234;1,757019997;4637,640137;1367,98999;0;4;0,562964022
0;803,190979;1,228109956;3195,600098;807,742981;0,0123089;4;0,580808997
0;783,9539795;3,316359997;693,2219849;259,7359924;0,0123089;4;0,576717973
0;763,0939941;2,050740004;1346,199951;797,9580078;1,961470008;4;0,539539993
0;788,6190186;0,396357;1319,859985;1461,719971;0,0123089;2;0,598819971
0;767,8200073;2,137599945;715,526001;882,117981;0,292205989;4;0,549475014
0;775,9400024;1,719759941;2279,97998;860,9099731;0,0123089;4;0,587873995
0;776,5349731;0,971952975;1577,569946;2431,97998;1,961470008;4;0,501432002
0;736,526001;2,094880104;4768,120117;2150,02002;0;4;0,543081999
0;766,0960083;1,442260027;995,7960205;1956,23999;1,195619941;4;0,519622028
0;732,6190186;2,217550039;151,9989929;1251,939941;1,961470008;4;0,485659003
0;713,242981;3,312799931;85,9835968;451,9249878;1,961470008;4;0,491131008
0;768,5869751;0,909424007;790,3950195;1509,310059;1,961470008;4;0,538676023
0;773,4849854;1,958260059;4478,790039;679,7600098;0,0123089;4;0,592149019
0;732,9849854;1,771720052;705,117981;303,9979858;1,961470008;4;0,459645987
0;700,5050049;0,591817021;395,196991;60,79959869;5,438560009;5;0,474386007
0;705,8989868;2,756920099;96,13259888;214,9589996;1,961470008;4;0,488243014
0;754,3469849;2,364900112;237,4299927;42,9917984;0,0123089;4;0,579092979
0;795,2670288;2,588959932;2419,97998;299,4030151;0,0123089;4;0,576327026
0;720,6929932;2,123719931;1256,72998;435,2590027;1,195619941;4;0,572495997
0;726,4749756;1,514940023;1849,150024;709,0390015;1,195619941;4;0,530677021
0;745,0839844;2,432879925;1939,160034;1402,680054;1,195619941;4;0,586281002
0;711,6370239;2,208990097;2761,030029;60,79959869;1,195619941;5;0,808494985
0;775,75;0,913363993;1671,98999;1025,51001;0,0123089;4;0,54992801
0;819,5109863;1,246530056;2454,870117;1913,26001;0,0123089;4;0,61154598
0;799,4290161;1,98973;4377,569824;902,8280029;0;2;0,510205984
0;816,8709717;1,454970002;4337,700195;881,5939941;0,292205989;4;0,569545984
0;724,5120239;2,275589943;2654,550049;487,3460083;1,195619941;4;0,475699991
0;711,7189941;1,430729985;3716,73999;480,6629944;0;5;0,417315006
0;732,7630005;2,832149982;1550,089966;455,9970093;1,961470008;4;0,515851974
0;764,4500122;3,540640116;541,2529907;649,8729858;0,292205989;4;0,516651988
0;765,0889893;2,928879976;2347,879883;1427,5;1,961470008;4;0,511290014
0;714,6290283;3,062510014;3364,5;237,4299927;6,438739777;4;0,535093009
0;701,401001;1,476819992;346,6109924;60,79959869;1,961470008;5;0,552218974
0;785,8540039;1,687420011;2244,23999;67,97599792;0,0123089;4;0,554728985
0;739,5469971;3,123660088;699,1950073;30,39979935;0,0123089;4;0,592299998
0;787,6170044;1,955649972;4559,970215;1096,079956;0,0123089;4;0,555579007
0;777,1329956;2,214449883;620,0360107;1591,280029;1,961470008;4;0,610134006
0;742,1259766;1,035650015;1031,800049;1701,569946;1,961470008;4;0,455161005
0;763,8040161;3,252330065;1490,52002;2787,02002;1,961470008;4;0,513526976
0;732,0570068;1,645059943;3739,169922;961,3259888;0;2;0,333218008
0;755,4520264;3,125629902;2097,590088;364,7969971;1,961470008;4;0,499195993
0;766,2249756;2,043329954;547,1959839;547,1959839;0,0123089;4;0,565093994
0;811,8129883;0,499444008;4287,339844;1010,539978;0,0123089;4;0,598107994
0;704,2230225;1,222390056;524,7819824;30,39979935;1,961470008;5;0,614102006
0;778,7839966;2,027960062;1611,189941;1817,130005;0,0123089;2;0,566832006
0;728,348999;0,885415971;1747,660034;121,598999;0;4;0,519433975
0;816,0650024;0,625316978;2583,97998;1979,48999;0,0123089;4;0,617226005
0;785,4719849;2,200380087;760,6030273;2963,780029;1,195619941;4;0,449701995
0;802,507019;1,081220031;4824,759766;364,7969971;0,292205989;4;0,549596012
0;768,3250122;1,951390028;5436,810059;1117,790039;0,0123089;4;0,616280019
0;792,882019;2,705739975;2565,139893;151,9989929;0,0123089;4;0,596560001
0;772,6370239;1,967880011;151,9989929;231,5180054;0;2;0,571901023
0;757,6829834;1,572810054;4708,040039;900,2650146;0,0123089;2;0,56517601
0;798,7540283;2,690279961;3124,679932;1065,72998;0,0123089;4;0,55566299
0;768,9959717;0,478419989;5836,759766;85,9835968;0;2;0,537612975
0;739,2470093;2,965029955;280,2720032;1590,699951;1,961470008;4;0,490658998
0;711,6680298;1,194659948;3571,300049;67,97599792;0;5;0,486963004
0;722,9860229;2,455219984;2912,360107;243,197998;0;4;0,499660999
0;731,0750122;1,285640001;3887,610107;42,9917984;0;3;0,532842994
0;744,1630249;1,925549984;1241,930054;1046,040039;1,961470008;4;0,428519994
0;742,4530029;1,585809946;3010,959961;501,3659973;0,0123089;4;0,55726999
0;738,4899902;2,130630016;4870,22998;2219,179932;0;4;0,592113972
0;722,7509766;2,238440037;259,7359924;486,3970032;1,961470008;4;0,478206992
0;747,75;1,231439948;2160,310059;1087,619995;1,195619941;4;0,553088009
0;786,1719971;1,26572001;804,8770142;109,6080017;0,292205989;4;0,520424008
0;727,1450195;1,090819955;3863,649902;0;0;3;0,530712008
0;769,5689697;2,384429932;1455,699951;212,798996;0,292205989;4;0,540531993
0;819,3829956;0,583041012;2259,629883;1016,01001;0,292205989;4;0,556509972
0;798,9860229;1,390050054;3261,860107;550,5640259;0,0123089;4;0,591121972
0;729,7810059;1,083349943;3937,449951;1317,050049;0;4;0,553622007
0;699,4520264;0,619930029;464,0329895;380,9079895;5,438560009;5;0,389375001
0;795,2290039;2,424900055;5111,870117;1562,560059;0,0123089;4;0,630451977
0;744,0050049;2,850250006;1504,099976;1046,040039;1,195619941;4;0,526592016
0;741,5250244;1,335940003;4445,959961;30,39979935;0;2;0,470476002
