"","HAS_FIRE","elev_cave","slope_cave","NDVI_cave","hidro_dist","road_dista","censo_cave","Classe_cav"
"676",1,778.2130127,1.33841002,0.540566027,3875.22998,1915.189941,0,2
"677",1,703.1950073,2.17385006,0.470750988,109.6080017,515.9019775,5.438560009,4
"678",1,820.3779907,0.688857973,0.640303016,3842.540039,3122.899902,0.0123089,4
"679",1,823.4680176,0.988148987,0.405553013,67.97599792,2266.159912,0.292205989,4
"680",1,824.0130005,0.541697025,0.612471998,3507.459961,3347.429932,0.0123089,4
"681",1,703.0960083,3.897850037,0.371012986,214.9589996,30.39979935,5.438560009,2
"682",1,831.6810303,1.194000006,0.642881989,0,1621.47998,0.0123089,4
"683",1,802.7890015,1.271129966,0.617232025,1576.400024,752.6630249,5.438560009,4
"684",1,800.6589966,2.499819994,0.643148005,1155.589966,1225.449951,0.292205989,4
"685",1,768.0960083,4.504350185,0.56309998,128.9750061,413.4819946,5.438560009,4
"686",1,791.8380127,2.619469881,0.708730996,1333.439941,560.5440063,5.438560009,4
"687",1,766.1190186,3.101039886,0.58641398,1806.170044,639.1190186,0,4
"688",1,830.473999,1.185600042,0.623601019,709.6900024,2364.550049,0.0123089,4
"689",1,788.5839844,2.39786005,0.618637025,826.9639893,720.6740112,0.0123089,4
"690",1,783.6939697,1.998070002,0.628808975,1397.400024,844.6550293,0,4
"691",1,750.2039795,1.445950031,0.469170988,972.7930298,4401.259766,5.752779961,4
"692",1,767.4140015,2.715650082,0.565419018,517.6900024,442.6279907,5.438560009,4
"693",1,828.6350098,0.637311995,0.615148008,451.9249878,1180.51001,0.0123089,4
"694",1,785.309021,2.534100056,0.518131971,343.9339905,961.3259888,0,4
"695",1,819.59198,1.245700002,0.646224976,1810,413.4819946,0.0123089,4
"696",1,806.5460205,1.891759992,0.628390014,2044.939941,1357.47998,0.0123089,4
"697",1,690.1630249,1.636459947,0.474684,135.9519958,96.13259888,5.438560009,2
"698",1,836.1400146,0.331588,0.473051012,0,0,3.43156004,2
"699",1,831.2280273,0.545661986,0.629319012,2124.070068,1086.339966,0.0123089,4
"700",1,784.3969727,1.231410027,0.529551983,472.9100037,623.7520142,0.292205989,4
"701",1,748.15802,1.459400058,0.534632027,942.8839722,701.8339844,5.438560009,4
"702",1,772.4169922,1.659250021,0.64012599,4084.219971,699.1950073,6.438739777,4
"703",1,771.5089722,2.561320066,0.690509021,2644.080078,1492.380005,6.438739777,4
"704",1,778.5700073,4.881249905,0.385688007,1180.51001,638.3959961,5.438560009,4
"705",1,792.4379883,2.354559898,0.529223979,1240.449951,711.6409912,6.438739777,4
"706",1,830.0430298,0.136664003,0.682458997,644.8770142,2256.969971,0.0123089,4
"707",1,778.9790039,2.073659897,0.518868029,343.9339905,303.9979858,0.0123089,4
"708",1,789.2620239,3.05024004,0.510855973,237.4299927,1135.02002,0,4
"709",1,768.8040161,3.443660021,0.506211996,517.6900024,886.2990112,5.438560009,2
"710",1,801.2559814,1.012850046,0.563612998,366.0620117,1721.01001,0.0123089,4
"711",1,784.0209961,2.031049967,0.483229011,42.9917984,1880.119995,0.0123089,4
"712",1,778.0120239,1.435080051,0.68196398,3460.909912,1551.579956,6.438739777,4
"713",1,772.7470093,3.086400032,0.571150005,597.2609863,171.9669952,5.438560009,4
"714",1,831.7059937,0.363191992,0.633356988,2304.379883,1155.589966,0.0123089,4
"715",1,766.4420166,3.249670029,0.476731002,1031.800049,442.6279907,0,4
"716",1,827.6300049,1.03034997,0.625443995,2730.060059,4156.890137,0.0123089,4
"717",1,771.184021,2.222290039,0.450919986,300.9429932,413.4819946,0,4
"718",1,776.6430054,2.968300104,0.482160002,1124.790039,1204.540039,6.438739777,4
"719",1,778.4210205,1.031730056,0.471271008,795.6389771,701.8339844,0,4
"720",1,729.3280029,1.931120038,0.483898997,1085.060059,603.4190063,5.752779961,4
"721",1,773.1719971,2.413619995,0.584672987,303.9979858,177.2599945,0.0123089,4
"722",1,794.3889771,1.054939985,0.655624986,1187.150024,1241.930054,5.438560009,4
"723",1,784.184021,0.633243024,0.574642003,517.6900024,644.1599731,5.438560009,2
"724",1,810.6220093,1.854570031,0.644944012,1319.859985,1182.859985,0.0123089,4
"725",1,816.0809937,1.199609995,0.674531996,2066.52002,2205.820068,0.292205989,4
"726",1,777.5689697,7.78012991,0.602223992,699.8560181,590.257019,5.438560009,4
"727",1,752.4240112,2.068490028,0.536934018,471.9320068,644.8770142,6.438739777,2
"728",1,801.125,3.215169907,0.622788012,859.8359985,755.1149902,0.0123089,4
"729",1,811.6459961,1.416530013,0.641476989,1637.079956,1781.180054,0.292205989,4
"730",1,741.1309814,3.841830015,0.604471028,3890.820068,30.39979935,6.438739777,4
"731",1,799.1350098,1.625139952,0.627696991,969.4630127,830.3099976,0.0123089,4
"732",1,801.0280151,2.59717989,0.646808982,926.0720215,623.7520142,0.0123089,4
"733",1,772.2880249,1.591959953,0.588643014,1462.349976,829.7529907,0,4
"734",1,771.4849854,2.701280117,0.54766202,3230.969971,558.065979,6.438739777,4
"735",1,758.8359985,2.270489931,0.437065989,2713.77002,2502.77002,5.752779961,4
"736",1,803.632019,2.865750074,0.609097004,471.9320068,1089.73999,6.438739777,4
"737",1,684.9959717,3.786390066,0.319999993,212.798996,91.19940186,1.010669947,2
"738",1,801.8179932,1.653399944,0.64280802,2159.030029,1039.829956,0,4
"739",1,765.7739868,0.629375994,0.636776984,2586.129883,271.9039917,6.438739777,4
"740",1,803.8809814,1.678900003,0.618146002,30.39979935,2129.070068,0,4
"741",1,703.1279907,2.483560085,0.401205003,396.3649902,0,1.010669947,2
"742",1,678.867981,4.298709869,0.494670987,67.97599792,121.598999,1.010669947,2
"743",1,812.552002,0.915319026,0.581125021,442.6279907,1553.069946,0,4
"744",1,814.9140015,1.051440001,0.629523993,212.798996,881.5939941,0.292205989,4
"745",1,793.1489868,1.667940021,0.571750998,672.9279785,1282.569946,6.438739777,4
"746",1,761.5059814,1.841369987,0.561029017,4663.470215,2310.580078,5.752779961,4
"747",1,724.5999756,3.5255301,0.625717998,257.9509888,212.798996,1.010669947,4
"748",1,763.1870117,1.551120043,0.553973019,4520.990234,2440.52002,5.752779961,4
"749",1,775.3120117,3.608380079,0.515248001,2034.060059,1361.219971,5.752779961,2
"750",1,775.1010132,1.000749946,0.723743975,367.321991,1061.819946,1.010669947,4
"751",1,701.9639893,7.350989819,0.386099994,1117.790039,1255.630005,1.010669947,2
"752",1,808.3590088,1.547590017,0.615193009,177.2599945,2365.719971,0,4
"753",1,791.3079834,1.532870054,0.56221801,2708.820068,1010.539978,6.438739777,4
"754",1,786.2399902,1.972970009,0.547006011,2043.810059,938.4630127,6.438739777,4
"755",1,804.3690186,1.903740048,0.526467025,0,0,2.381069899,2
"756",1,809.5720215,1.549999952,0.609616995,2300.159912,1253.420044,0.0123089,4
"757",1,763.4509888,2.345099926,0.580645025,1441.670044,425.5969849,1.010669947,4
"758",1,750.7960205,1.189059973,0.431602001,3222.379883,42.9917984,6.438739777,5
"759",1,804.4249878,2.645509958,0.53520602,981.3060303,894.085022,6.438739777,4
"760",1,772.3920288,3.07604003,0.577655971,214.9589996,339.8800049,0,4
"761",1,783.0449829,0.883841991,0.452381015,42.9917984,1750.560059,0,4
"762",1,767.6870117,3.851180077,0.558646977,2914.73999,1269.530029,5.752779961,4
"763",1,772.2550049,2.388390064,0.511322021,5479.470215,1392.099976,5.752779961,4
"764",1,795.5150146,1.987499952,0.676416993,192.2649994,288.3980103,0.292205989,4
"765",1,832.4899902,0.435871005,0.616235971,2278.570068,2230.610107,0.0123089,4
"766",1,831.9030151,0.143889993,0.667780995,1779.880005,1490.829956,0.0123089,4
"767",1,813.0700073,1.893519998,0.618058026,1676.680054,2364.550049,0,4
"768",1,832.15802,0.586807013,0.644351006,759.9949951,2159.030029,0.0123089,4
"769",1,806.78302,1.054380059,0.580928981,0,0,2.381069899,4
"770",1,728.7670288,6.630579948,0.406217992,1863.339966,1384.439941,5.752779961,2
"771",1,800.0040283,1.71073997,0.643975973,2231.639893,1060.51001,0,4
"772",1,835.052002,0.936325014,0.655647993,2004.079956,2462.379883,0.0123089,4
"773",1,830.3499756,0.573713005,0.577861011,0,0,0.0123089,4
"774",1,792.572998,2.214839935,0.498145998,0,0,5.752779961,4
"775",1,763.1170044,1.814260006,0.612348974,2854.98999,2285.649902,5.752779961,4
"776",1,770.6669922,2.292089939,0.454127014,0,0,5.752779961,4
"777",1,806.3449707,2.5322299,0.618698001,2407.72998,1237.459961,0,4
"778",1,797.197998,1.285069942,0.589978993,870.5180054,1247.5,0,4
"779",1,801.9320068,3.721790075,0.583994985,2880.449951,1681.630005,0.0123089,4
"780",1,756.4140015,4.735280037,0.246896997,0,0,5.752779961,3
"781",1,761.4329834,2.352489948,0.660418987,2614.379883,177.2599945,6.438739777,4
"782",1,792.5120239,2.479389906,0.651306987,1541.119995,1484.930054,6.438739777,4
"783",1,810.3150024,2.077790022,0.616084993,85.9835968,2501.659912,0,4
"784",1,829.1719971,0.424721003,0.617851019,1096.079956,1947.959961,0.0123089,4
"785",1,831.5999756,0.288388997,0.648929,1893.839966,3249.370117,0,4
"786",1,826.2800293,2.695310116,0.556551993,3107.330078,1981.819946,0,4
"787",1,831.9249878,0.518518984,0.648777008,2374.48999,2615.969971,0,4
"788",1,718.6290283,8.960680008,0.405090988,709.0390015,214.9589996,1.010669947,4
"789",1,676.2280273,6.329370022,0.462107986,151.9989929,221.3139954,1.010669947,4
"790",1,828.9760132,0.401044011,0.686176002,654.8319702,2394.649902,0.292205989,4
"791",1,718.2700195,0.785070002,0.445436001,85.9835968,271.9039917,1.010669947,4
"792",1,509.4719849,1.287520051,0.362064004,2663.580078,599.5780029,2.478929996,2
"793",1,740.8029785,3.03192997,0.48832801,261.5090027,1155.589966,1.010669947,4
"794",1,697.2639771,6.790520191,0.465306014,1768.680054,448.8479919,1.010669947,4
"795",1,690.9639893,6.686470032,0.471412003,4037.800049,182.3990021,5.752779961,4
"796",1,713.0130005,1.489490032,0.459315002,4687.879883,151.9989929,5.752779961,4
"797",1,691.8029785,10.90719986,0.431048989,951.6640015,257.9509888,1.010669947,4
"798",1,764.1810303,7.898940086,0.38734901,5465.200195,399.8469849,5.752779961,4
"799",1,499.9240112,0.795633018,0.270247012,3406.129883,163.7079926,2.478929996,2
"800",1,698.8909912,5.513790131,0.380326986,286.7909851,1021.450012,1.010669947,2
"801",1,711.2470093,21.40259933,0.697777987,2924.860107,442.6279907,5.752779961,4
"802",1,796.2269897,3.895499945,0.611898005,0,0,2.381069899,3
"803",1,723.7620239,0.39733699,0.423431009,2353.379883,530.9099731,1.010669947,4
"804",1,738.8900146,11.71809959,0.366735011,5114.399902,943.8629761,2.478929996,4
"805",1,732.4400024,1.83062005,0.426764995,1191.810059,916.5419922,1.010669947,2
"806",1,740.7260132,3.680730104,0.495029986,2133.409912,584.7520142,1.010669947,4
"807",1,828.3549805,1.579779983,0.669351995,0,0,0.292205989,4
"808",1,833.3480225,0.739462018,0.705254972,3201.370117,3743.620117,0,4
"809",1,793.0300293,0.897098005,0.615863979,0,0,2.381069899,4
"810",1,707.2160034,1.969269991,0.481898993,4774.700195,182.3990021,5.752779961,4
"811",1,835.8469849,0.374024987,0.677605987,1504.709961,1753.98999,0,4
"812",1,722.0029907,2.61225009,0.440658003,1611.47998,693.8880005,1.010669947,4
"813",1,726.8540039,1.485470057,0.486077011,212.798996,151.9989929,1.010669947,4
"814",1,773.40802,0.534977019,0.354045004,3269.919922,1734.920044,1.010669947,2
"815",1,676.0239868,7.774099827,0.425000012,3820.350098,0,5.752779961,4
"816",1,721.7470093,10.21189976,0.406883001,5954.399902,128.9750061,2.478929996,4
"817",1,701.8560181,11.18760014,0.397819996,5655.509766,303.9979858,2.478929996,4
"818",1,785.1599731,0.519520998,0.565793991,3423.320068,1813.829956,1.010669947,4
"819",1,777.5640259,4.94698,0.233897999,3176.159912,530.9099731,5.752779961,4
"820",1,738.7930298,4.181580067,0.430756003,986.4719849,237.4299927,1.010669947,4
"821",1,736.1970215,3.096810102,0.464828998,4663.470215,396.3649902,5.752779961,3
"822",1,500.7369995,3.94411993,0.349409997,2555.929932,60.79959869,5.752779961,2
"823",1,719.0159912,4.769639969,0.484795988,1848.400024,271.9039917,5.752779961,4
"824",1,488.1239929,0.254776001,0.363857001,1991.589966,125.3420029,5.752779961,2
"825",1,496.9719849,2.888940096,0.387915999,1138.27002,2098.469971,2.478929996,4
"826",1,729.4699707,5.961380005,0.572504997,4123.290039,1699.400024,5.752779961,4
"827",1,597.6519775,25.4836998,0.354963988,3495.97998,448.8479919,5.752779961,4
"828",1,709.8770142,5.4896698,0.428689003,1308.599976,30.39979935,5.752779961,4
"829",1,774.0020142,2.647799969,0.424226999,4633.950195,1550.689941,5.752779961,4
"830",1,753.3660278,4.562860012,0.405501992,2625.669922,491.1239929,5.752779961,4
"831",1,506.0490112,0.633911014,0.404327989,1742.099976,881.5939941,5.752779961,4
"832",1,757.6060181,1.301229954,0.584919989,942.3939819,280.2720032,1.010669947,4
"833",1,715.7470093,8.807279587,0.437959999,752.6630249,212.798996,5.752779961,4
"834",1,487.0750122,2.620009899,0.295064986,1174.630005,605.7119751,5.752779961,2
"835",1,454.5360107,0.730437994,0.330249012,3199.929932,980.3640137,12.19499969,2
"836",1,458.9240112,0.512748003,0.300177008,945.8200073,2096.040039,12.19499969,2
"837",1,747.6140137,3.306420088,0.541261017,775.0460205,1019.640015,1.010669947,4
"838",1,725.315979,1.47092998,0.619516015,231.5180054,30.39979935,1.010669947,4
"839",1,779.9229736,15.58279991,0.404904991,4896.160156,558.8930054,5.752779961,4
"840",1,497.4110107,2.597980022,0.365072995,2505.540039,1301.170044,5.752779961,2
"841",1,490.6990051,0.570214987,0.360294014,2183.919922,1467.400024,5.752779961,2
"842",1,485.0939941,0.807914972,0.316089004,1658.670044,1259.670044,5.752779961,2
"843",1,757.2789917,1.488890052,0.553475976,2091.409912,693.2219849,1.010669947,4
"844",1,696.677002,6.173900127,0.449102014,843.0120239,679.7600098,5.752779961,4
"845",1,776.0809937,2.186470032,0.705563009,3019.23999,1349.290039,1.010669947,4
"846",1,455.0960083,2.163850069,0.36096999,1118.609985,121.598999,12.19499969,2
"847",1,769.8129883,2.085789919,0.571874976,2902.659912,638.3959961,1.010669947,4
"848",1,583.9730225,14.0394001,0.287099987,2021.300049,2492.780029,5.752779961,3
"849",1,447.1830139,1.217300057,0.386198014,0,0,7.641960144,5
"850",1,464.5369873,1.677350044,0.303218991,769.6610107,221.3139954,7.641960144,2
"851",1,749.0150146,0.886197984,0.674980998,2453.919922,685.8510132,1.010669947,4
"852",1,462.9100037,1.256719947,0.402009994,3394.040039,2015.119995,12.19499969,4
"853",1,772.0750122,2.47777009,0.687587023,2800.73999,1269.530029,1.010669947,4
"854",1,474.5150146,0.496221006,0.242363006,611.7839966,732.1240234,12.19499969,2
"855",1,561.664978,19.45159912,0.387636006,1454.75,1884.790039,5.752779961,3
"856",1,455.4719849,0.975663006,0.353006989,2386.139893,245.0910034,7.641960144,2
"857",1,465.8340149,1.190510035,0.320919007,565.4689941,303.9979858,7.641960144,2
"858",1,768.3900146,2.837980032,0.650842011,2610.840088,1202.619995,1.010669947,4
"859",1,457.2059937,0.831627011,0.319440991,2450.909912,0,12.19499969,2
"860",1,756.7730103,3.332950115,0.510510981,3516.139893,711.6409912,1.010669947,4
"861",1,459.8680115,0.907305002,0.358981013,395.196991,30.39979935,7.641960144,5
"862",1,451.4389954,0.432886004,0.448720992,2450.530029,30.39979935,7.641960144,2
"863",1,451.980011,0.336418986,0.349076003,2383.620117,60.79959869,7.641960144,2
"864",1,453.0230103,0.882393003,0.401156992,2988.01001,0,7.641960144,2
"865",1,689.4199829,11.78969955,0.487057,3159.969971,310.0180054,1.010669947,4
"866",1,453.3720093,0.927187979,0.30153501,1601.98999,60.79959869,7.641960144,2
"867",1,760.3339844,7.490059853,0.706230998,4443.990234,1019.640015,1.010669947,4
"868",1,731.7630005,3.683729887,0.459991992,0,0,4.453129768,4
"869",1,759.0159912,0.577908993,0.351812005,3254.909912,1033.589966,7.641960144,4
"870",1,475.6329956,0.806674004,0.399165988,865.1929932,109.6080017,7.641960144,2
"871",1,488.4440002,3.170890093,0.511851013,1703.73999,271.9039917,7.641960144,4
"872",1,481.1820068,1.117280006,0.462004006,2300.159912,1305.420044,7.641960144,4
"873",1,447.1369934,0.701780975,0.690876007,5155.609863,300.9429932,7.641960144,2
"874",1,460.9410095,5.358369827,0.284595996,5329.939941,2107.26001,7.641960144,2
"875",1,449.4079895,1.567229986,0.391883999,6157.439941,537.8270264,7.641960144,2
"876",1,461.4169922,0.596387982,0.349965006,3178.629883,2184.139893,7.641960144,2
"877",1,447.8940125,0.633387029,0.810320973,5660.319824,584.7520142,7.641960144,2
"878",1,446.95401,0.254184991,0.651381016,4651.169922,194.654007,7.641960144,2
"879",1,492.8859863,0.193031996,0.370252013,623.7520142,343.9339905,7.641960144,2
"880",1,449.3659973,3.552659988,0.514768004,5382.910156,845.2020264,7.641960144,2
"881",1,494.6130066,0.873700023,0.379985005,860.9099731,699.8560181,7.641960144,2
"882",1,451.802002,1.930349946,0.32368201,0,0,7.641960144,5
"883",1,744.5180054,7.337250233,0.425678015,4131.799805,573.5819702,1.010669947,4
"884",1,450.2900085,1.245550036,0.353529006,0,0,7.641960144,5
"885",1,718.6859741,6.980500221,0.469206005,4247.279785,109.6080017,1.010669947,4
"886",1,648.867981,4.807640076,0.557431996,993.9379883,666.7189941,7.641960144,4
"887",1,460.2479858,1.600819945,0.382678002,4600.930176,2323.149902,7.641960144,2
"888",1,453.5599976,0.890577018,0.31487599,4967.830078,376.0249939,12.19499969,5
"889",1,453.2380066,0.129544005,0.361429006,0,0,7.641960144,5
"890",1,452.9460144,0.606729984,0.402738005,0,0,7.641960144,2
"891",1,462.177002,0.383828998,0.416220009,5487.140137,4395.370117,7.641960144,4
