HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
0;705,2392752;1,76935605;0,070523928;178,9740127;210,7038545;3,511869907;3015,125306;4;2005
0;619,3244154;3,409545421;0,061932442;4683,187031;232,5934505;0,895577013;5739,097525;12;2005
0;587,3464091;2,528253832;0,058734641;4519,657103;789,9341285;1,611490011;1324,793384;4;2005
0;501,2014705;1,789600291;0,050120147;1501,763102;4310,847302;4,401770115;2186,417709;4;2005
0;460,3019713;1,570936207;0,046030197;2620,013735;854,249303;7,751669884;2212,281048;4;2005
0;659,903844;3,447554116;0,065990384;3702,870568;586,0001018;0,895577013;6870,077353;12;2005
0;549,1075519;4,787372782;0,054910755;497,6596503;823,0174615;4,401770115;2282,177113;4;2005
0;783,3470268;2,310151193;0,078334703;1635,178316;690,6402928;0,895577013;8280,605693;4;2005
0;729,1236178;6,974128067;0,072912362;5629,180701;362,6839272;0,895577013;3943,389201;4;2005
0;607,9610801;1,943638602;0,060796108;4503,806878;474,3614253;2,717230082;2668,758564;12;2005
0;718,9660517;2,576519569;0,071896605;1122,800851;207,3872911;3,122620106;415,8747454;4;2005
0;663,8839019;2,340267491;0,06638839;3555,937982;479,6300024;1,103440046;1358,75518;4;2005
0;667,0207214;3,47399752;0,066702072;610,6797143;335,745308;0,895577013;5235,805061;4;2005
0;679,1226494;2,354711216;0,067912265;3370,769052;519,0323447;1,103440046;2833,140741;4;2005
0;700,3752477;5,729184007;0,070037525;5304,979579;266,6086242;1,533360004;2810,237253;4;2005
0;669,0328221;2,24955264;0,066903282;2019,17509;805,6752855;8,120900154;1380,421121;4;2005
0;839,8635001;0,777978269;0,08398635;1120,959291;3952,121125;1,533360004;3094,581081;41;2005
0;787,8894543;1,558238302;0,078788945;883,9568298;722,595131;1,533360004;2186,508983;4;2005
0;724,3656362;1,811057276;0,072436564;1852,398579;988,2772564;1,103440046;2151,58786;4;2005
0;733,5356034;11,51993507;0,07335356;5626,039376;907,8805613;2,717230082;2373,522047;4;2005
0;615,4136542;2,198580261;0,061541365;399,591472;269,4777685;2,717230082;501,776575;4;2005
0;643,2467564;1,478134314;0,064324676;640,523864;931,3155313;1,485093391;2026,956529;4;2005
0;705,6822165;1,281775507;0,070568222;4200,869236;1018,153741;1,103440046;1967,275761;4;2005
0;699,7079919;1,955029219;0,069970799;665,7525437;1310,080134;3,511869907;1986,473818;4;2005
0;693,3325866;1,578732469;0,069333259;223,9789894;1008,286893;1,103440046;4159,760022;4;2005
0;787,9451315;1,038463456;0,078794513;441,1190953;909,6976952;0,895577013;1961,098823;4;2005
0;702,7636994;2,588016314;0,07027637;330,0059625;1103,868743;3,093319893;2109,456304;4;2005
0;683,866051;2,209868931;0,068386605;3270,892509;315,3327893;8,120900154;868,7314532;4;2005
0;787,1120895;1,459771781;0,078711209;1487,058565;463,7136647;0,895577013;4600,998817;4;2005
0;601,503774;2,795074959;0,060150377;2008,695381;1102,147381;2,615119934;2512,514803;12;2005
0;779,169512;2,522159185;0,077916951;231,2474564;261,7992043;1,36508746;6960,385849;4;2005
0;582,7906087;2,524984396;0,058279061;3432,931109;506,6119329;1,611490011;1352,611351;12;2005
0;668,6785856;2,776310491;0,066867859;4141,840629;507,2383495;3,511869907;657,3518351;4;2005
0;820,3536577;2,873111187;0,082035366;559,4480399;555,4647591;3,122620106;3325,726184;4;2005
0;666,8011885;1,577020918;0,066680119;1411,156136;2254,045271;3,11405;3633,537507;4;2005
0;717,7677454;1,771744927;0,071776775;721,5868807;747,3891481;3,511869907;1880,135567;4;2005
0;718,6012363;2,141565955;0,071860124;259,3216635;304,2850798;3,511869907;2538,825343;4;2005
0;476,6622493;1,080258484;0,047666225;713,9370166;1218,399896;4,205230236;1243,957716;4;2005
0;656,8659428;2,09646309;0,065686594;779,5954908;225,2437291;3,511869907;885,377683;4;2005
0;785,9837877;1,208197157;0,078598379;2620,302457;659,4359975;0,895577013;2521,392767;4;2005
1;762,8319533;1,981056653;0,496786183;5790,206435;1402,805143;3,511869907;2931,77687;4;2005
1;681,2253261;2,749135818;0,436465877;4852,291793;961,8876751;0,895577013;6489,273595;12;2005
1;657,5942612;2,341157739;0,348639505;846,2033357;1042,035711;3,156620026;1585,285133;4;2005
1;665,9696336;1,720398392;0,460276005;2510,366337;1884,789876;3,156620026;3182,133776;4;2005
1;665,3217925;3,024709738;0,496712876;5094,618758;907,0049452;0,895577013;6809,212141;12;2005
1;661,1478407;2,50802997;0,375174912;1968,335179;1273,109279;1,533360004;1089,566113;12;2005
1;691,3148784;2,025976648;0,476961321;3692,726756;1303,555833;3,156620026;5117,625305;4;2005
1;760,4280887;8,960221782;0,547183685;5242,530827;161,8147998;0,895577013;4362,82352;4;2005
1;772,3270226;1,949171048;0,446524264;5096,919467;1385,186686;3,511869907;4007,02941;4;2005
1;617,6893527;2,509639901;0,50580497;556,2531324;423,4725856;1,531850459;1365,308062;4;2005
1;636,0635747;2,243909278;0,356511639;808,5572241;1041,905755;2,717230082;1583,545504;12;2005
1;722,2086315;3,511218283;0,517402113;5826,275175;230,1737085;0,95877539;2228,785731;4;2005
1;584,7139451;1,834202081;0,632400474;968,3719508;407,9047061;3,336469889;1628,647192;4;2005
1;651,4555808;4,003452754;0,369367447;469,5799459;606,6656253;1,533360004;511,7971872;12;2005
1;730,5566031;2,002768739;0,352697655;1132,426594;438,4284465;3,511869907;3257,67118;4;2005
1;548,4290734;1,424393432;0,352004014;241,9539223;1434,034816;3,336469889;533,3033335;4;2005
1;650,8989236;2,354316967;0,392587146;3338,037839;204,8168943;2,717230082;4566,928835;12;2005
1;648,6468404;1,989850194;0,45725608;347,2146632;1007,004606;2,717230082;1347,128779;4;2005
1;481,8995325;1,495553649;0,494503796;674,121072;1188,604112;4,205230236;1348,633971;4;2005
1;638,1249825;3,381144932;0,429459278;5032,263548;501,0647837;0,895577013;6219,856903;12;2005
1;588,1576499;2,444706521;0,528839027;1906,884489;205,552994;2,717230082;598,2536295;4;2005
1;633,2528665;2,307808704;0,607072759;729,1184775;409,9855782;2,717230082;1228,588325;4;2005
1;781,8729765;1,324227666;0,410864303;401,2911914;265,5190434;1,533360004;2605,739918;4;2005
1;641,7670896;2,850569288;0,343282319;3961,171503;1791,970524;3,156620026;3118,789446;12;2005
1;696,869164;2,289788052;0,470369822;2288,565228;207,4886644;1,103440046;338,9506642;4;2005
1;651,6500309;1,999240397;0,454267294;986,299966;213,3918444;1,533360004;372,1001234;4;2005
1;663,8574267;1,713643987;0,362507948;1953,180494;1393,587212;2,717230082;2887,629949;12;2005
1;604,2944646;2,42837834;0,339274503;1280,937895;500,7560023;5,531589985;1780,24605;4;2005
1;845,4067143;0,797624027;0,203044314;710,9755499;3353,340563;1,533360004;811,0547017;41;2005
1;648,4790995;2,718866881;0,372654215;2512,771338;516,203169;2,939512896;2378,381727;12;2005
1;575,002199;1,445204829;0,426978681;224,8246485;1693,725911;3,336469889;2475,306389;4;2005
1;649,4414981;2,431797433;0,364592155;1025,024144;393,6921285;2,717230082;1177,334588;4;2005
1;712,9893384;1,750344033;0,435951348;373,621156;183,2751747;3,511869907;2607,397567;4;2005
1;703,2051265;2,173033961;0,515467811;1657,580581;384,917573;3,511869907;1900,836093;4;2005
1;781,5394934;5,234488597;0,447601528;3940,655071;282,4470338;0,895577013;6188,610408;4;2005
1;648,0976073;2,28210551;0,377890845;2912,38338;1211,840229;2,717230082;5118,798747;12;2005
1;714,5027995;8,946655966;0,532939007;3629,112432;346,5179922;0,921962835;742,8356393;4;2005
1;537,0316004;2,80200962;0,484530978;2113,515668;841,6623338;4,401770115;1555,675035;4;2005
1;704,9036251;1,971156779;0,41369125;286,3048714;283,8168255;3,511869907;2667,411647;12;2005
1;730,2060648;1,770157606;0,492091038;2669,890518;330,3890979;3,511869907;4019,861264;4;2005
1;492,7818867;2,891339099;0,494177123;1269,520896;533,1327483;4,401770115;583,9815404;4;2005
1;659,9935222;2,866720457;0,300346318;3708,162557;2451,758681;3,156620026;3681,27542;12;2005
1;709,658892;2,463018303;0,478284005;3697,902611;339,0516598;1,103440046;413,0839163;4;2005
1;464,7932275;1,546303758;0,512814623;705,4649674;237,9681391;4,803273714;1605,449798;4;2005
1;605,2693455;2,085666593;0,395544444;5782,990947;604,4172141;2,717230082;2992,01495;12;2005
1;763,934462;3,325839832;0,543561124;1519,303141;845,9667062;0,895577013;427,6382522;4;2005
1;622,0246641;3,23694957;0,392310798;1472,039689;338,1640108;5,531589985;2203,677442;4;2005
1;643,5710504;2,691605023;0,367476381;5048,090597;981,4409907;2,717230082;3037,432291;12;2005
1;736,5936652;6,411379379;0,528162515;5610,811852;118,6373812;0,895577013;3342,581746;4;2005
1;684,0030485;1,925856982;0,411335734;2898,33439;781,096097;3,156620026;5296,842988;4;2005
1;569,9282382;2,194845436;0,605717112;220,027665;405,3180367;3,336469889;824,8346667;4;2005
1;671,4278759;2,445276697;0,411453664;362,5979119;738,423712;3,156620026;1849,229899;4;2005
1;741,9330673;10,95963161;0,566227273;3815,45024;206,1440958;0,895577013;1628,671184;4;2005
1;634,563995;2,118878959;0,476350059;543,5502736;405,9954153;150,0098435;393,8946957;4;2005
1;670,4638666;6,839426186;0,528162178;2679,272009;487,2730808;1,533360004;1630,164046;4;2005
1;602,9368866;1,587569332;0,558200825;1404,853983;143,3559352;1,399177522;980,3190074;4;2005
1;688,1820618;2,491497396;0,439757075;3294,377591;237,262968;1,103440046;669,8156997;4;2005
1;765,7329441;1,85973813;0,45502197;5387,060856;1513,372362;3,511869907;3868,994749;4;2005
1;678,4547514;2,234756427;0,403467812;1438,587347;1287,26008;3,156620026;2167,812264;4;2005
1;472,0204089;1,944352269;0,533375465;368,9541707;632,3699183;4,205230236;1056,674356;4;2005
1;563,0227338;2,507837202;0,651041854;249,0059308;568,0538664;3,336469889;1053,727833;15;2005
1;693,87706;4,041504906;0,363091263;205,3097085;622,322402;2,717230082;2031,772195;12;2005
1;661,9191821;2,414564758;0,449432663;1444,988318;2208,779365;3,156620026;2855,899633;4;2005
1;637,769392;1,788018482;0,491352893;207,1574679;1301,630355;1,338879943;2927,336943;4;2005
1;662,3120568;2,569894237;0,38391161;3125,952604;576,1605902;2,717230082;4217,132466;12;2005
1;701,8259873;1,790002655;0,457398113;1685,749245;1325,254651;3,156620026;5090,384569;4;2005
1;582,0786049;1,488948311;0,523540281;466,0698888;138,020639;3,12780757;337,2767041;4;2005
1;469,5678343;0,896297349;0,414048595;3785,219168;1465,729089;7,751669884;4238,526755;4;2005
1;743,0028515;3,926075607;0,499000828;2785,673939;167,2601902;1,103440046;2295,413997;4;2005
1;667,0431801;8,775419371;0,427902227;5259,466492;1736,997569;2,717230082;2904,545829;4;2005
1;763,7458414;2,000108875;0,422896024;5821,728965;1312,615167;3,511869907;2640,772534;4;2005
1;610,7328184;2,121690408;0,300576733;2482,41386;291,6645532;5,531589985;2972,532345;4;2005
1;558,5401328;1,840692084;0,349732064;431,6118417;1417,98292;3,336469889;1120,397902;4;2005
